wave_A,ep_eV,loggf,term_low,term_up,level_low,level_up,label_low,label_up,flag_low,flag_up,reason_low,reason_up,nlte
4848.953,10.754,-8.03,e6G,q2D*,243,330,e6G,q2D*,c,c,label,label,True
4848.962,2.455,-12.06,a4D,a2S*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
4849.548,8.348,-5.309,y4G*,e6F,202,246,y4G*,e6F,c,c,label,label,True
4849.672,10.798,-4.112,u4G*,g4I,244,337,u4G*,g4I,c,c,label,label,True
4850.703,11.732,-7.062,v2P*,6D,270,0,v2P*,none,c,x,label,label-absent->energy-route-disabled,False
4856.054,5.662,-3.755,c2D,y4P*,176,199,c2D,y4P*,c,c,label,label,True
4856.186,3.854,-2.14,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4857.595,6.686,-2.339,c4F,w4F*,185,219,c4F,w4F*,c,c,label,label,True
4858.438,8.525,-2.681,z2F*,e4P,208,249,z2F*,e4P,c,c,label,label,True
4859.269,10.76,-8.058,e6P,q2D*,242,330,e6P,q2D*,c,c,label,label,True
4859.897,1.492,-14.18,a6D,a2F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4859.897,1.492,-11.97,a6D,a2F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4860.134,11.222,-3.381,e4F,4D*,254,0,e4F,none,c,x,label,label-absent->energy-route-disabled,False
4860.202,3.871,-2.04,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4860.611,11.81,-1.734,4D*,4D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
4860.679,10.843,-3.13,u4G*,h4H,244,339,u4G*,h4H,c,c,label,label,True
4864.326,3.858,-1.36,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4868.892,1.526,-11.54,a6D,b4F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4869.034,6.686,-5.149,c4F,x2H*,185,220,c4F,x2H*,c,c,label,label,True
4869.363,3.739,-11.44,a4H,d2F*,156,0,a4H,none,c,x,label,label-absent->energy-route-disabled,False
4869.363,3.739,-11.03,a4H,d2F*,156,0,a4H,none,c,x,label,label-absent->energy-route-disabled,False
4870.021,11.076,-3.814,e4P,6P*,249,0,e4P,none,c,x,label,label-absent->energy-route-disabled,False
4870.811,8.348,-5.155,y4G*,e6F,202,246,y4G*,e6F,c,c,label,label,True
4876.399,3.854,-1.481,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4876.41,3.865,-1.46,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4876.473,3.864,-1.975,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4876.67,6.686,-2.966,c4F,w4F*,185,219,c4F,w4F*,c,c,label,label,True
4877.808,5.874,-4.282,d2D,x4D*,178,205,d2D,x4D*,c,c,label,label,True
4879.062,12.049,-4.341,w4P*,6S,274,0,w4P*,none,c,x,label,label-absent->energy-route-disabled,False
4879.071,10.733,-6.905,u4G*,6P,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
4879.605,11.81,-4.959,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4879.762,5.874,-4.298,d2D,x4D*,178,205,d2D,x4D*,c,c,label,label,True
4879.843,11.075,-4.651,e4G,6F*,250,0,e4G,none,c,x,label,label-absent->energy-route-disabled,False
4880.191,12.05,-6.048,t4G*,6S,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
4880.274,11.77,-3.043,4D*,6D,0,0,none,none,x,x,label-absent->energy-route-disabled,label-absent->energy-route-disabled,False
4884.607,3.858,-2.171,a4F,z4F*,158,183,a4F,z4F*,c,c,label,label,True
4888.111,8.728,-1.77,y2H*,e4F,213,254,y2H*,e4F,c,c,label,label,True
4888.986,3.747,-11.41,a4H,d2F*,156,0,a4H,none,c,x,label,label-absent->energy-route-disabled,False
4888.986,3.747,-10.88,a4H,d2F*,156,0,a4H,none,c,x,label,label-absent->energy-route-disabled,False
4889.385,10.505,-1.77,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4889.957,8.316,-5.814,y4F*,f6D,201,245,y4F*,f6D,c,c,label,label,True
4889.966,10.611,-2.823,u4D*,4D,239,0,u4D*,none,c,x,label,label-absent->energy-route-disabled,False
4890.423,8.37,-7.758,z2I*,e6F,204,246,z2I*,e6F,c,c,label,label,True
4890.777,10.131,-6.63,y6D*,f2F,232,293,y6D*,f2F,c,c,label,label,True
4891.485,3.887,-3.705,a2D,z4F*,159,183,a2D,z4F*,c,c,label,label,True
4898.671,7.911,-2.979,y4D*,e4D,193,236,y4D*,e4D,c,c,label,label,True
4898.88,8.614,-3.73,4F*,f4D,0,251,none,f4D,x,c,label-absent->energy-route-disabled,label,False
4898.947,11.066,-5.207,e4P,4P*,249,0,e4P,none,c,x,label,label-absent->energy-route-disabled,False
4899.058,10.441,-1.437,e4D,p4D*,236,305,e4D,p4D*,c,c,label,label,True
4899.711,10.851,-7.785,f6D,q2G*,245,336,f6D,q2G*,c,c,label,label,True
4900.561,8.316,-7.039,y4F*,f6D,201,245,y4F*,f6D,c,c,label,label,True
4901.623,6.487,-1.141,d2G,x2G*,184,216,d2G,x2G*,c,c,label,label,True
4908.892,8.356,-5.273,y4F*,e6F,201,246,y4F*,e6F,c,c,label,label,True
4909.521,10.798,-5.373,u4G*,6F,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
4909.528,10.733,-4.245,u4G*,6G,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
4909.625,9.955,-5.922,w2D*,f4P,230,283,w2D*,f4P,c,c,label,label,True
4910.073,6.578,-3.128,c4F,w4D*,185,217,c4F,w4D*,c,c,label,label,True
4910.269,3.758,-11.3,b4P,d2F*,157,0,b4P,none,c,x,label,label-absent->energy-route-disabled,False
4910.58,1.549,-12.97,a6D,b4F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4910.633,10.733,-6.759,u4G*,4S,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
4910.734,1.549,-11.45,a6D,b4F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4910.734,1.549,-9.232,a6D,b4F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4910.826,11.076,-5.812,e4P,6F*,249,0,e4P,none,c,x,label,label-absent->energy-route-disabled,False
4911.27,6.578,-3.0,c4F,w4D*,185,217,c4F,w4D*,c,c,label,label,True
4912.462,6.484,-1.262,d2G,x2G*,184,216,d2G,x2G*,c,c,label,label,True
4918.068,6.487,-2.592,d2G,x2G*,184,216,d2G,x2G*,c,c,label,label,True
4918.792,11.076,-3.558,e4P,4P*,249,0,e4P,none,c,x,label,label-absent->energy-route-disabled,False
4918.819,10.145,-8.843,y6F*,f2F,233,293,y6F*,f2F,c,c,label,label,True
4919.136,1.492,-14.55,a6D,a2F*,150,0,a6D,none,c,x,label,label-absent->energy-route-disabled,False
4919.226,11.234,-2.24,e4F,4D*,254,0,e4F,none,c,x,label,label-absent->energy-route-disabled,False
4919.346,8.35,-6.05,y4G*,e6F,202,246,y4G*,e6F,c,c,label,label,True
4920.23,3.887,-3.161,a2D,z4F*,159,183,a2D,z4F*,c,c,label,label,True
4920.279,8.353,-5.004,y4G*,f6D,202,245,y4G*,f6D,c,c,label,label,True
4920.516,10.762,-5.57,u4G*,6P,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
4920.625,10.635,-3.071,u4D*,4D,239,0,u4D*,none,c,x,label,label-absent->energy-route-disabled,False
4928.604,10.754,-6.896,e6G,o2F*,243,328,e6G,o2F*,c,c,label,label,True
4928.788,11.125,-5.727,f4D,6D*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4929.809,8.355,-5.479,z2D*,e6F,203,246,z2D*,e6F,c,c,label,label,True
4930.101,7.991,-3.507,y4D*,e4D,193,236,y4D*,e4D,c,c,label,label,True
4937.791,8.614,-1.838,4F*,f4D,0,251,none,f4D,x,c,label-absent->energy-route-disabled,label,False
4939.262,10.76,-7.5,e6P,o2F*,242,328,e6P,o2F*,c,c,label,label,True
4939.455,8.227,-6.844,y4P*,e6G,199,243,y4P*,e6G,c,c,label,label,True
4939.589,8.363,-4.941,y4F*,f6D,201,245,y4F*,f6D,c,c,label,label,True
4940.158,10.441,-1.715,e4D,r4F*,236,304,e4D,r4F*,c,c,label,label,True
4940.624,8.351,-5.46,y4G*,f6D,202,245,y4G*,f6D,c,c,label,label,True
4940.98,3.887,-3.831,a2D,z4F*,159,183,a2D,z4F*,c,c,label,label,True
4945.999,8.536,-2.29,y4H*,e4G,209,250,y4H*,e4G,c,c,label,label,True
4948.908,8.355,-5.003,z2D*,f6D,203,245,z2D*,f6D,c,c,label,label,True
4949.314,11.125,-5.617,f4D,6D*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4949.334,12.049,-4.03,w4P*,4P,274,0,w4P*,none,c,x,label,label-absent->energy-route-disabled,False
4950.011,10.673,-3.406,u4D*,4D,239,0,u4D*,none,c,x,label,label-absent->energy-route-disabled,False
4950.177,8.718,-2.008,x4G*,e4F,214,254,x4G*,e4F,c,c,label,label,True
4950.302,11.135,-5.218,f4D,6D*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4950.464,8.356,-5.531,y4F*,f6D,201,245,y4F*,f6D,c,c,label,label,True
4950.749,11.81,-5.097,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4952.794,6.282,-1.573,d2F,y2F*,182,215,d2F,y2F*,c,c,label,label,True
4957.684,6.605,-2.93,c4F,w4D*,185,217,c4F,w4D*,c,c,label,label,True
4957.8,6.285,-3.016,d2F,y2F*,182,215,d2F,y2F*,c,c,label,label,True
4958.533,11.135,-7.632,f4D,4P*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4958.569,11.81,-5.184,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4958.616,11.81,-4.758,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4959.064,10.881,-8.036,e6F,q2G*,246,336,e6F,q2G*,c,c,label,label,True
4959.322,10.296,-5.934,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
4959.583,12.035,-5.085,t4G*,4F,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
4960.109,12.068,-4.42,t4G*,4F,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
4960.355,10.798,-5.153,u4G*,6G,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
4963.644,6.605,-2.894,c4F,w4D*,185,217,c4F,w4D*,c,c,label,label,True
4968.62,11.81,-5.551,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4968.622,11.116,-5.392,f4D,6P*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4968.651,10.476,-2.521,e4D,p4D*,236,305,e4D,p4D*,c,c,label,label,True
4968.651,11.81,-4.774,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4968.718,8.603,-2.055,y4H*,e4G,209,250,y4H*,e4G,c,c,label,label,True
4968.901,10.454,-1.396,e4D,p4D*,236,305,e4D,p4D*,c,c,label,label,True
4969.741,6.803,-5.036,d4F,y2P*,187,224,d4F,y2P*,c,c,label,label,True
4978.458,12.049,-3.491,w4P*,4D,274,0,w4P*,none,c,x,label,label-absent->energy-route-disabled,False
4978.534,11.144,-5.726,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4978.891,2.455,-11.11,a4D,c2F*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
4978.891,2.455,-9.893,a4D,c2F*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
4979.333,10.61,-9.741,v2G*,6D,238,0,v2G*,none,c,x,label,label-absent->energy-route-disabled,False
4979.571,12.544,-9.98,w4H*,6D,289,0,w4H*,none,c,x,label,label-absent->energy-route-disabled,False
4979.633,12.05,-4.415,t4G*,4D,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
4979.926,4.316,-10.09,a2H,d4F*,163,0,a2H,none,c,x,label,label-absent->energy-route-disabled,False
4980.171,8.354,-6.055,z2D*,f6D,203,245,z2D*,f6D,c,c,label,label,True
4980.395,8.416,-5.375,x4D*,e6F,205,246,x4D*,e6F,c,c,label,label,True
4985.417,3.909,-4.367,a2D,z4F*,159,183,a2D,z4F*,c,c,label,label,True
4986.914,7.991,-2.534,y4D*,e4D,193,236,y4D*,e4D,c,c,label,label,True
4988.412,10.754,-4.937,e6G,r4G*,243,324,e6G,r4G*,c,c,label,label,True
4988.461,12.086,-6.705,v2H*,4F,276,0,v2H*,none,c,x,label,label-absent->energy-route-disabled,False
4988.86,5.871,-4.8,d2D,y4F*,178,201,d2D,y4F*,c,c,label,label,True
4988.964,12.559,-6.659,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4988.994,12.559,-7.446,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
4989.995,10.748,-7.062,e6P,w4S*,242,323,e6P,w4S*,c,c,label,label,True
4990.162,10.276,-6.148,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
4990.441,5.871,-2.777,d2D,z2D*,178,203,d2D,z2D*,c,c,label,label,True
4990.775,10.9,-5.61,u4F*,4F,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
4994.952,5.874,-3.511,d2D,z2D*,178,203,d2D,z2D*,c,c,label,label,True
4995.63,6.282,-3.589,d2F,x4G*,182,214,d2F,x4G*,c,c,label,label,True
4996.04,8.617,-1.426,4F*,e4G,0,250,none,e4G,x,c,label-absent->energy-route-disabled,label,False
4998.695,11.135,-5.525,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
4998.923,8.785,-4.874,y2F*,e4F,215,254,y2F*,e4F,c,c,label,label,True
4999.331,10.76,-7.248,e6P,r4G*,242,324,e6P,r4G*,c,c,label,label,True
4999.905,12.088,-3.986,t4G*,4F,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5000.616,10.253,-6.302,e6D,x4S*,235,295,e6D,x4S*,c,c,label,label,True
5000.921,8.415,-5.735,x4D*,e6F,205,246,x4D*,e6F,c,c,label,label,True
5001.208,5.871,-3.449,d2D,y4G*,178,202,d2D,y4G*,c,c,label,label,True
5008.201,6.822,-3.042,c4P,y2P*,188,224,c4P,y2P*,c,c,label,label,True
5008.57,10.882,-2.934,u4F*,4F,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5008.641,11.135,-5.751,f4D,6P*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
5008.729,11.116,-5.236,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
5008.776,10.321,-6.568,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
5009.077,10.777,-8.732,v2D*,6G,241,0,v2D*,none,c,x,label,label-absent->energy-route-disabled,False
5010.026,10.454,-2.449,e4D,o4D*,236,301,e4D,o4D*,c,c,label,label,True
5010.054,12.05,-4.513,t4G*,4G,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5010.111,10.505,-3.077,e4D,o4D*,236,301,e4D,o4D*,c,c,label,label,True
5010.933,10.476,-1.27,e4D,r4F*,236,304,e4D,r4F*,c,c,label,label,True
5010.963,10.096,-3.938,v2F*,f4F,231,288,v2F*,f4F,c,c,label,label,True
5018.612,10.262,-6.304,e6D,x4S*,235,295,e6D,x4S*,c,c,label,label,True
5018.837,6.641,-2.931,c4F,w4D*,185,217,c4F,w4D*,c,c,label,label,True
5019.877,10.262,-6.564,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
5020.155,12.035,-4.575,t4G*,4G,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5020.283,10.798,-6.134,u4G*,6G,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
5020.367,11.116,-6.301,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
5020.478,10.9,-6.247,u4F*,h4H,247,339,u4F*,h4H,c,c,label,label,True
5024.52,6.285,-1.733,d2F,y2F*,182,215,d2F,y2F*,c,c,label,label,True
5028.283,11.135,-6.237,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
5028.518,10.212,-7.37,y6F*,f2F,233,293,y6F*,f2F,c,c,label,label,True
5028.617,10.893,-7.409,e6F,q2G*,246,336,e6F,q2G*,c,c,label,label,True
5030.155,10.92,-2.9,u4F*,4F,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5030.327,10.61,-6.983,v2G*,6D,238,0,v2G*,none,c,x,label,label-absent->energy-route-disabled,False
5030.388,8.785,-5.624,y2F*,e4F,215,254,y2F*,e4F,c,c,label,label,True
5030.391,10.296,-7.789,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
5030.955,7.991,-3.121,y4D*,e4D,193,236,y4D*,e4D,c,c,label,label,True
5031.337,6.641,-2.751,c4F,w4D*,185,217,c4F,w4D*,c,c,label,label,True
5038.74,10.851,-9.36,f6D,q2D*,245,330,f6D,q2D*,c,c,label,label,True
5038.74,11.125,-5.417,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
5038.95,6.803,-5.534,d4F,x2H*,187,220,d4F,x2H*,c,c,label,label,True
5039.26,10.262,-8.905,e6D,q4D*,235,296,e6D,q4D*,c,c,label,label,True
5040.043,4.927,-14.27,c2F,e2F*,171,0,c2F,none,c,x,label,label-absent->energy-route-disabled,False
5040.043,4.927,-8.264,c2F,e2F*,171,0,c2F,none,c,x,label,label-absent->energy-route-disabled,False
5040.429,6.805,-4.768,d4F,x4P*,187,222,d4F,x4P*,c,c,label,label,True
5044.196,8.618,-1.523,4F*,e4G,0,250,none,e4G,x,c,label-absent->energy-route-disabled,label,False
5045.95,5.67,-3.724,c2D,z2G*,176,197,c2D,z2G*,c,c,label,label,True
5046.429,8.227,-1.749,y4P*,e4S,199,240,y4P*,e4S,c,c,label,label,True
5048.371,10.276,-6.408,e6D,x4S*,235,295,e6D,x4S*,c,c,label,label,True
5048.388,3.827,-11.88,b4P,d2F*,157,0,b4P,none,c,x,label,label-absent->energy-route-disabled,False
5048.388,3.827,-10.52,b4P,d2F*,157,0,b4P,none,c,x,label,label-absent->energy-route-disabled,False
5048.394,12.049,-4.397,w4P*,4G,274,0,w4P*,none,c,x,label,label-absent->energy-route-disabled,False
5048.455,11.222,-4.343,e4F,4F*,254,0,e4F,none,c,x,label,label-absent->energy-route-disabled,False
5048.539,8.05,-2.409,y4D*,e4D,193,236,y4D*,e4D,c,c,label,label,True
5049.003,2.483,-12.56,a4D,c2G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
5049.003,2.483,-11.14,a4D,c2G*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
5049.097,8.614,-3.063,4F*,e4P,0,249,none,e4P,x,c,label-absent->energy-route-disabled,label,False
5049.191,10.9,-4.102,u4F*,4D,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5049.398,11.135,-5.646,f4D,6F*,251,0,f4D,none,c,x,label,label-absent->energy-route-disabled,False
5049.495,8.415,-6.322,x4D*,e6F,205,246,x4D*,e6F,c,c,label,label,True
5049.602,12.05,-3.813,t4G*,4G,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5049.638,0.0,-11.72,a6S,a4D*,149,0,a6S,none,c,x,label,label-absent->energy-route-disabled,False
5049.638,0.0,-11.27,a6S,a4D*,149,0,a6S,none,c,x,label,label-absent->energy-route-disabled,False
5049.65,10.276,-6.918,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
5049.719,12.135,-6.578,z6S*,6S,278,0,z6S*,none,c,x,label,label-absent->energy-route-disabled,False
5050.015,10.843,-3.534,u4G*,6G,244,0,u4G*,none,c,x,label,label-absent->energy-route-disabled,False
5050.062,12.532,-5.337,r4D*,6D,286,0,r4D*,none,c,x,label,label-absent->energy-route-disabled,False
5050.112,8.415,-5.407,x4D*,e6F,205,246,x4D*,e6F,c,c,label,label,True
5050.168,8.291,-5.091,z2P*,e6P,200,242,z2P*,e6P,c,c,label,label,True
5051.01,12.117,-5.42,s2G*,4F,277,0,s2G*,none,c,x,label,label-absent->energy-route-disabled,False
5051.054,10.61,-5.18,v2G*,g4G,238,310,v2G*,g4G,c,c,label,label,True
5057.194,8.184,-2.421,d4P,u4D*,198,239,d4P,u4D*,c,c,label,label,True
5059.254,12.117,-6.505,s2G*,4F,277,0,s2G*,none,c,x,label,label-absent->energy-route-disabled,False
5059.367,6.282,-3.682,d2F,x4G*,182,214,d2F,x4G*,c,c,label,label,True
5059.628,10.843,-7.344,f6D,q2D*,245,330,f6D,q2D*,c,c,label,label,True
5059.876,10.134,-7.924,y6F*,e2P,233,287,y6F*,e2P,c,c,label,label,True
5060.148,8.785,-3.753,y2F*,e4F,215,254,y2F*,e4F,c,c,label,label,True
5060.33,10.92,-7.788,u4F*,h4H,247,339,u4F*,h4H,c,c,label,label,True
5060.691,5.493,-4.532,b2S,y4D*,175,193,b2S,y4D*,c,c,label,label,True
5061.039,4.938,-9.144,c2G,e2F*,170,0,c2G,none,c,x,label,label-absent->energy-route-disabled,False
5064.59,6.285,-3.415,d2F,x4G*,182,214,d2F,x4G*,c,c,label,label,True
5067.792,6.282,-3.987,d2F,y2H*,182,213,d2F,y2H*,c,c,label,label,True
5068.465,8.415,-6.479,x4D*,e6F,205,246,x4D*,e6F,c,c,label,label,True
5068.963,8.291,-8.202,z2P*,e6G,200,243,z2P*,e6G,c,c,label,label,True
5069.264,10.276,-6.652,e6D,q4D*,235,296,e6D,q4D*,c,c,label,label,True
5069.411,10.92,-4.54,u4F*,4G,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5069.534,8.415,-5.666,x4D*,f6D,205,245,x4D*,f6D,c,c,label,label,True
5069.796,12.035,-8.602,t4G*,6D,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5070.074,2.483,-12.6,a4D,c2F*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
5070.074,2.483,-10.71,a4D,c2F*,151,0,a4D,none,c,x,label,label-absent->energy-route-disabled,False
5070.195,4.042,-8.989,a2F,d2G*,160,0,a2F,none,c,x,label,label-absent->energy-route-disabled,False
5070.55,2.543,-13.14,a4G,b2I*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
5070.55,2.543,-12.25,a4G,b2I*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
5070.606,5.871,-2.84,d2D,y4F*,178,201,d2D,y4F*,c,c,label,label,True
5070.714,10.9,-4.761,u4F*,4G,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5070.854,5.33,-8.748,b2D,e2G*,174,0,b2D,none,c,x,label,label-absent->energy-route-disabled,False
5075.263,5.874,-2.811,d2D,y4F*,178,201,d2D,y4F*,c,c,label,label,True
5075.725,8.614,-1.662,4F*,e4G,0,250,none,e4G,x,c,label-absent->energy-route-disabled,label,False
5076.147,6.822,-1.978,c4P,x4P*,188,222,c4P,x4P*,c,c,label,label,True
5078.78,10.296,-4.646,e6D,s4F*,235,294,e6D,s4F*,c,c,label,label,True
5079.165,2.544,-11.57,a4G,b2I*,152,0,a4G,none,c,x,label,label-absent->energy-route-disabled,False
5079.219,10.599,-6.164,u4D*,6D,239,0,u4D*,none,c,x,label,label-absent->energy-route-disabled,False
5079.229,12.532,-5.825,r4D*,6D,286,0,r4D*,none,c,x,label,label-absent->energy-route-disabled,False
5079.325,10.61,-4.026,v2G*,g4H,238,309,v2G*,g4H,c,c,label,label,True
5079.474,3.739,-7.53,a4H,z6D*,156,181,a4H,z6D*,c,c,label,label,True
5079.632,10.9,-3.844,u4F*,4D,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5079.696,12.973,-5.23,r4F*,6D,304,0,r4F*,none,c,x,label,label-absent->energy-route-disabled,False
5079.72,10.865,-4.567,u4F*,6F,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5080.027,8.309,-7.172,y4F*,e6P,201,242,y4F*,e6P,c,c,label,label,True
5080.775,10.144,-6.356,y6D*,e2P,232,287,y6D*,e2P,c,c,label,label,True
5080.969,8.617,-6.29,4F*,e4G,0,250,none,e4G,x,c,label-absent->energy-route-disabled,label,False
5085.658,5.871,-2.215,d2D,y4F*,178,201,d2D,y4F*,c,c,label,label,True
5087.729,6.282,-3.986,d2F,x4G*,182,214,d2F,x4G*,c,c,label,label,True
5088.14,10.882,-4.028,u4F*,6D,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5088.189,12.088,-4.647,t4G*,4G,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5088.417,8.415,-5.789,x4D*,f6D,205,245,x4D*,f6D,c,c,label,label,True
5088.741,12.135,-3.246,z6S*,4F,278,0,z6S*,none,c,x,label,label-absent->energy-route-disabled,False
5089.044,8.415,-6.517,x4D*,f6D,205,245,x4D*,f6D,c,c,label,label,True
5089.049,12.05,-8.813,t4G*,6D,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5089.503,10.92,-5.57,u4F*,4D,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
5089.692,8.309,-5.523,y4F*,e6G,201,243,y4F*,e6G,c,c,label,label,True
5090.342,5.874,-3.001,d2D,y4F*,178,201,d2D,y4F*,c,c,label,label,True
5090.36,7.886,-8.987,z4H*,e6D,192,235,z4H*,e6D,c,c,label,label,True
5090.386,8.416,-4.711,x4D*,f6D,205,245,x4D*,f6D,c,c,label,label,True
5090.407,8.634,-3.835,4F*,e4P,0,249,none,e4P,x,c,label-absent->energy-route-disabled,label,False
5090.477,12.609,-8.152,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
5090.508,12.609,-6.656,,,0,0,none,none,x,x,no-label->energy-route-disabled,no-label->energy-route-disabled,False
5090.664,10.851,-6.288,f6D,o2F*,245,328,f6D,o2F*,c,c,label,label,True
5090.848,10.296,-6.727,e6D,s4G*,235,297,e6D,s4G*,c,c,label,label,True
5091.123,6.803,-2.181,d4F,w4F*,187,219,d4F,w4F*,c,c,label,label,True
5093.011,6.285,-2.557,d2F,x4G*,182,214,d2F,x4G*,c,c,label,label,True
5095.531,3.747,-5.826,a4H,z6D*,156,181,a4H,z6D*,c,c,label,label,True
5096.407,6.805,-3.33,d4F,w4F*,187,219,d4F,w4F*,c,c,label,label,True
5097.311,3.714,-2.9,b4P,z6D*,157,181,b4P,z6D*,c,c,label,label,True
5098.598,12.049,-5.907,w4P*,6D,274,0,w4P*,none,c,x,label,label-absent->energy-route-disabled,False
5098.996,12.135,-4.439,z6S*,4P,278,0,z6S*,none,c,x,label,label-absent->energy-route-disabled,False
5099.401,3.854,-12.12,a4F,d2F*,158,0,a4F,none,c,x,label,label-absent->energy-route-disabled,False
5099.401,3.854,-10.04,a4F,d2F*,158,0,a4F,none,c,x,label,label-absent->energy-route-disabled,False
5099.667,8.168,-2.868,d4P,u4D*,198,239,d4P,u4D*,c,c,label,label,True
5099.831,12.05,-8.018,t4G*,6D,275,0,t4G*,none,c,x,label,label-absent->energy-route-disabled,False
5099.898,10.9,-3.664,u4F*,6D,247,0,u4F*,none,c,x,label,label-absent->energy-route-disabled,False
