line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry,band,wavelength_frame,external_membership,reference_gf_source,reference_gf_sigma_dex,DH23_matches,physical_identity_status,reference_grade,codex_grade,deep_grade,measurement_eligibility,abundance
gf_177064,pk_59cc121ffb39,14,1.0,Si I,20061.0638,7.2886,1,-2.389,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.389,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177084,pk_f8f77ee5905b,14,1.0,Si I,20106.9351,7.2905,1,-1.514,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.514,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177091,pk_bbd543f4b641,14,1.0,Si I,20113.4117,7.123,1,-2.881,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.881,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177109,pk_fdebaf8b73d5,14,1.0,Si I,20160.71,7.0917,1,-2.524,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.524,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177134,pk_621c11683a18,14,1.0,Si I,20206.2014,7.0299,1,-3.053,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.053,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177140,pk_fd37b8c8c43b,14,1.0,Si I,20215.129,6.7255,1,-2.275,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.275,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177173,pk_a85d250af065,14,1.0,Si I,20264.0945,6.7271,1,-1.185,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.185,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177184,pk_a1430eec0ef2,14,1.0,Si I,20296.4389,6.7181,1,-0.155,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.155,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177187,pk_37c6c27b8c81,14,1.0,Si I,20301.8094,6.6192,1,-0.979,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.979,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177195,pk_6c28f904d8de,14,1.0,Si I,20325.2992,7.0693,1,-3.024,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.024,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177201,pk_b598db213039,14,1.0,Si I,20343.8537,6.1248,1,-1.402,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.402,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177208,pk_da5dc78ceff0,14,1.0,Si I,20366.926400000004,7.1252,1,-1.896,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.896,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177209,pk_eadca1bbb225,14,1.0,Si I,20369.1008,7.3197,1,-2.732,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.732,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177210,pk_48ed14e82e23,14,1.0,Si I,20372.4838,7.0288,1,-2.904,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.904,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177211,pk_774c81799f0e,14,1.0,Si I,20375.5605,7.0288,1,-2.625,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.625,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177212,pk_c0f83f81cc88,14,1.0,Si I,20378.4637,6.7206,1,-0.247,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.247,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177215,pk_d0be00f45c05,14,1.0,Si I,20382.3401,6.7206,1,-0.662,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.662,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177217,pk_4ca80fd397a2,14,1.0,Si I,20388.6792,7.0644,1,-1.389,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.389,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177222,pk_76ac7f1815cb,14,1.0,Si I,20398.8051,7.3019,1,-2.901,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.901,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177228,pk_e0cb45b7627d,14,1.0,Si I,20420.2633,5.6157,1,-3.863,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.863,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177239,pk_0dd25843abdb,14,1.0,Si I,20444.6929,7.3019,1,-0.475,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.475,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177251,pk_d32b5591ff21,14,1.0,Si I,20485.4551,7.3019,1,-2.738,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.738,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177252,pk_fa1408d2f14a,14,1.0,Si I,20486.6725,7.3019,1,-2.855,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.855,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177258,pk_8cda7768f0e5,14,1.0,Si I,20497.7449,6.7341,1,-1.314,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.314,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177259,pk_e150a86a7da6,14,1.0,Si I,20500.3173,6.7341,1,-2.594,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.594,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177262,pk_2be479087745,14,1.0,Si I,20510.0411,6.7271,1,-1.003,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.003,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177265,pk_bcc82795b316,14,1.0,Si I,20521.6442,7.0288,1,-1.889,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.889,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177269,pk_3c42f9e3855c,14,1.0,Si I,20530.2583,7.3019,1,-1.93,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.93,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177270,pk_9863600e6e7e,14,1.0,Si I,20533.3364,7.3019,1,-1.58,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.58,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177273,pk_a53b70e1e7f0,14,1.0,Si I,20535.96,7.166,1,-1.98,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.98,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177276,pk_cb635b995793,14,1.0,Si I,20538.6474,5.6192,1,-2.78,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.78,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177284,pk_055be612d65f,14,1.0,Si I,20553.1602,7.0693,1,-1.735,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.735,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177285,pk_809d191d9b60,14,1.0,Si I,20554.935,7.0644,1,-2.052,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.052,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177291,pk_06403b47297e,14,1.0,Si I,20571.8157,7.1133,1,-2.728,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.728,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177299,pk_8fa1558789f3,14,1.0,Si I,20595.5487,7.1133,1,-2.504,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.504,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177302,pk_3124809976ec,14,1.0,Si I,20598.8714,6.7271,1,-1.232,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.232,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177303,pk_cbeb42621835,14,1.0,Si I,20600.6542,7.2889,1,-2.915,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.915,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177308,pk_bcf7bf03c2d3,14,1.0,Si I,20602.8321,6.7271,1,0.106,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,0.106,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177319,pk_f7392390b126,14,1.0,Si I,20632.7115,6.1248,1,-2.703,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.703,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177320,pk_a4f094317776,14,1.0,Si I,20632.95,7.0644,1,-3.134,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-3.134,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177334,pk_22b488005214,14,1.0,Si I,20666.735599999996,7.1395,1,-1.523,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.523,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177344,pk_9edb9bbdbe15,14,1.0,Si I,20698.7206,6.7206,1,-0.01,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-0.01,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177346,pk_fbccfe00cb8a,14,1.0,Si I,20706.7419,7.1079,1,-1.951,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.951,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177351,pk_79a1e389fddc,14,1.0,Si I,20722.1203,7.0693,1,-2.006,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.006,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177367,pk_18949a8c4c80,14,1.0,Si I,20762.7512,7.0399,1,-1.19,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.19,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177373,pk_d811c9d783ba,14,1.0,Si I,20770.5806,7.3314,1,-2.945,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.945,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177388,pk_33990c517b18,14,1.0,Si I,20792.9409,7.1343,1,-2.723,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.723,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177393,pk_b064ed0049fe,14,1.0,Si I,20801.412,7.0693,1,-1.773,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.773,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177397,pk_29064d3c6619,14,1.0,Si I,20804.1564,6.1248,1,-1.021,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.021,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177405,pk_3e36b7fd07bb,14,1.0,Si I,20820.2566,7.0055,1,-1.527,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.527,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177406,pk_c871d01e10c1,14,1.0,Si I,20823.5829,7.0055,1,-2.489,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.489,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177408,pk_b7d4e4e8910f,14,1.0,Si I,20827.4959,7.0055,1,-1.18,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-1.18,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
gf_177410,pk_61b9a370e58b,14,1.0,Si I,20840.3518,6.7341,1,-2.092,K07,,solar_ir_vald_hfson(RYA-1053),single_source,,,-2.092,False,False,True,,,,,False,KURUCZ,,outside_configured_synthesis_bands,air,not_in_RYA1169_source_set,,,0,HOLD_levels_and_J_not_in_canonical_schema,HOLD_best_available_per_line_adjudication,HOLD_primary_lab_and_observed_depth_audit,HOLD_primary_lab_and_observed_depth_audit,HOLD,
