line_id,species,ion,our_wavelength,our_EP,our_loggf,our_source,our_gf_tier,our_hfs_n_components,our_lab_source_tag,linemake_matched,linemake_wavelength,linemake_EP,linemake_loggf,delta_loggf,our_loggf_printed,linemake_loggf_printed,agreement_threshold_dex,delta_within_threshold,linemake_primary_source,linemake_reference_class,linemake_source_tag,linemake_source_class,linemake_file,linemake_hfs_expanded,linemake_n_components,hfs_collapse,bulk_counterpart,linemake_readme_caveat,linemake_caveat_wavelength_A,linemake_caveat_tol_A,verdict,ambiguity
gf_000053,Al I,1.0,7361.568,4.022,-0.903,K75,KURUCZ,1,,True,7361.568,4.02,-0.95,0.04699999999999993,-0.903,-0.95,0.0055,False,(catalogue only),UNSOURCED,NIST/C+,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000054,Al I,1.0,7362.296,4.022,-0.7268,K75,KURUCZ,2,,False,7362.296,,,,-0.7268,,,False,,,,,,False,,,True,,,,AMBIGUOUS_MATCH,"2 linemake candidates within 0.02 A / 0.01 eV: 7362.2960, 7362.2970"
gf_000055,Al I,1.0,7453.539,4.022,-4.98,K75,KURUCZ,1,,False,,,,,-4.98,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000056,Al I,1.0,7454.088,4.022,-4.281,K75,KURUCZ,1,,False,,,,,-4.281,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000057,Al I,1.0,7454.285,4.022,-4.025,K75,KURUCZ,1,,False,,,,,-4.025,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000058,Al I,1.0,7554.162,4.085,-2.428,K75,KURUCZ,1,,False,,,,,-2.428,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000059,Al I,1.0,7563.214,4.087,-2.128,K75,KURUCZ,1,,False,,,,,-2.128,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000060,Al I,1.0,7606.16,4.085,-1.958,K75,KURUCZ,1,,True,7606.159,4.09,-1.82,-0.1379999999999999,-1.958,-1.82,0.0055,False,(catalogue only),UNSOURCED,NIST/D,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000061,Al I,1.0,7614.82,4.087,-1.703,K75,KURUCZ,1,,True,7614.82,4.09,-1.57,-0.133,-1.703,-1.57,0.0055,False,(catalogue only),UNSOURCED,NIST/C,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000062,Al I,1.0,7615.337,4.087,-2.657,K75,KURUCZ,1,,True,7615.339,4.09,-2.52,-0.137,-2.657,-2.52,0.0055,False,(catalogue only),UNSOURCED,NIST/E,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000063,Al I,1.0,7835.309,4.022,-0.649,K75,KURUCZ,1,,True,7835.309,4.02,-0.69,0.040999999999999925,-0.649,-0.69,0.0055,False,(catalogue only),UNSOURCED,NIST/B,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000064,Al I,1.0,7836.134,4.022,-0.4728,K75,KURUCZ,2,,False,7836.134,,,,-0.4728,,,False,,,,,,False,,,True,,,,AMBIGUOUS_MATCH,"2 linemake candidates within 0.02 A / 0.01 eV: 7836.1340, 7836.1340"
gf_000065,Al I,1.0,7993.05,4.085,-2.18,K75,KURUCZ,1,,False,,,,,-2.18,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000066,Al I,1.0,8003.185,4.087,-1.879,K75,KURUCZ,1,,False,,,,,-1.879,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000067,Al I,1.0,8006.871,4.022,-4.586,K75,KURUCZ,1,,False,,,,,-4.586,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000068,Al I,1.0,8007.732,4.022,-3.632,K75,KURUCZ,1,,False,,,,,-3.632,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000069,Al I,1.0,8007.91,4.022,-3.887,K75,KURUCZ,1,,False,,,,,-3.887,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000070,Al I,1.0,8065.968,4.085,-1.936,K75,KURUCZ,1,,True,8065.968,4.09,-1.76,-0.17599999999999993,-1.936,-1.76,0.0055,False,(catalogue only),UNSOURCED,NIST/C+,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000071,Al I,1.0,8075.353,4.087,-1.681,K75,KURUCZ,1,,True,8075.353,4.09,-1.51,-0.17100000000000004,-1.681,-1.51,0.0055,False,(catalogue only),UNSOURCED,NIST/C+,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000072,Al I,1.0,8076.289,4.087,-2.636,K75,KURUCZ,1,,True,8076.289,4.09,-2.46,-0.17600000000000016,-2.636,-2.46,0.0055,False,(catalogue only),UNSOURCED,NIST/C,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000073,Al I,1.0,8772.865,4.022,-0.17,1995JPhB..,OTHER,1,,True,8772.866,4.02,-0.35,0.17999999999999997,-0.17,-0.35,0.01,False,(catalogue only),UNSOURCED,NIST/B+,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000074,Al I,1.0,8773.896,4.022,-0.023,1995JPhB..,OTHER,1,,False,8773.896,,,,-0.023,,,False,,,,,,False,,,True,,,,AMBIGUOUS_MATCH,"2 linemake candidates within 0.02 A / 0.01 eV: 8773.8960, 8773.8960"
gf_000075,Al I,1.0,8828.909,4.085,-1.89,WSM,OTHER,1,,False,,,,,-1.89,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000076,Al I,1.0,8841.277,4.087,-1.59,WSM,OTHER,1,,False,,,,,-1.59,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000077,Al I,1.0,8912.9,4.085,-2.348,K75,KURUCZ,1,,True,8912.9,4.09,-1.96,-0.3879999999999999,-2.348,-1.96,0.0055,False,(catalogue only),UNSOURCED,NIST/C+,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000078,Al I,1.0,8923.555,4.087,-2.093,K75,KURUCZ,1,,True,8923.555,4.09,-1.71,-0.383,-2.093,-1.71,0.0055,False,(catalogue only),UNSOURCED,NIST/C+,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000079,Al I,1.0,8925.504,4.087,-3.048,K75,KURUCZ,1,,True,8925.504,4.09,-2.66,-0.3879999999999999,-3.048,-2.66,0.0055,False,(catalogue only),UNSOURCED,NIST/C,CATALOG,alI.moog,False,1.0,neither,True,,,,DISAGREES_GF,
gf_000080,Al I,1.0,9169.74,4.022,-4.042,K75,KURUCZ,1,,False,,,,,-4.042,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000081,Al I,1.0,9170.87,4.022,-3.088,K75,KURUCZ,1,,False,,,,,-3.088,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000082,Al I,1.0,9172.15,4.022,-3.343,K75,KURUCZ,1,,False,,,,,-3.343,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147424,Al I,1.0,3050.072,3.6038,-0.57,VALD3,VALD3,1,,False,,,,,-0.57,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147553,Al I,1.0,3054.679,3.5981,-0.6,VALD3,VALD3,1,,False,,,,,-0.6,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147627,Al I,1.0,3057.144,3.6132,-0.1999999999999999,VALD3,VALD3,1,,False,,,,,-0.1999999999999999,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147689,Al I,1.0,3059.03,3.6038,-1.1,VALD3,VALD3,1,,False,,,,,-1.1,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147707,Al I,1.0,3059.924,3.5981,-1.29,VALD3,VALD3,1,,False,,,,,-1.29,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147851,Al I,1.0,3064.29,3.6038,-0.6,VALD3,VALD3,1,,False,,,,,-0.6,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_147902,Al I,1.0,3066.144,3.6132,-0.57,VALD3,VALD3,1,,False,,,,,-0.57,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_148425,Al I,1.0,3082.153,0.0,-0.4468160962029188,VALD3,VALD3,6,,False,,,,,-0.4468160962029188,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_148739,Al I,1.0,3092.71,0.0139,-0.1869793046615039,VALD3,VALD3,12,,False,,,,,-0.1869793046615039,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_148743,Al I,1.0,3092.839,0.0139,-1.1469563523620887,VALD3,VALD3,10,,True,3092.839,0.01,-1.18,0.03304364763791123,-1.1469563523620887,-1.18,0.00500000000000005,False,(catalogue only),UNSOURCED,NIST/B,CATALOG,alI.moog,False,1.0,ours_only,True,,,,DISAGREES_GF,
gf_167454,Al I,1.0,10782.045,4.0872,-1.249979304661504,VALD3,VALD3,12,,False,,,,,-1.249979304661504,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_167476,Al I,1.0,10872.973,4.0853,-1.3996613158447315,VALD3,VALD3,4,,False,,,,,-1.3996613158447315,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_167483,Al I,1.0,10891.736,4.0872,-1.0998160962029186,VALD3,VALD3,6,,False,,,,,-1.0998160962029186,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_167530,Al I,1.0,11253.189,4.0215,0.167,"Burheim, Hartman & Nilsson 2023, A&A 672, A197 (experimental Al I log gf)",LAB,1,Burheim2023,False,,,,,0.167,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_167531,Al I,1.0,11254.924,4.0216,0.3537510080742936,VALD3,VALD3,2,,False,,,,,0.3537510080742936,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_171233,Al I,1.0,13122.321999999998,4.8266,-1.642,K75,KURUCZ,1,,False,,,,,-1.642,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171235,Al I,1.0,13123.416012747612,3.1427,0.2321839037970812,VALD3,VALD3,6,,False,,,,,0.23218390379708126,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171240,Al I,1.0,13130.174,4.8272,-1.487,K75,KURUCZ,1,,False,,,,,-1.487,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171246,Al I,1.0,13150.753015685095,3.1427,-0.0976613158447317,VALD3,VALD3,4,,False,,,,,-0.09766131584473173,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171381,Al I,1.0,13323.003,4.8272,-2.785,K75,KURUCZ,1,,False,,,,,-2.785,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171769,Al I,1.0,13823.917997678413,4.672899999999999,-1.8148160962029187,K75,KURUCZ,6,,False,,,,,-1.8148160962029187,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171775,Al I,1.0,13827.01699091096,4.6729,-2.116661315844732,K75,KURUCZ,4,,False,,,,,-2.116661315844732,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171973,Al I,1.0,14067.605999999998,4.9931,-2.326,K75,KURUCZ,1,,False,,,,,-2.326,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_171981,Al I,1.0,14078.792,4.9938,-2.071,K75,KURUCZ,1,,False,,,,,-2.071,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172003,Al I,1.0,14107.778,4.8266,-1.5,K75,KURUCZ,1,,False,,,,,-1.5,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172013,Al I,1.0,14116.853999999998,4.8272,-1.3248092725181315,K75,KURUCZ,2,,False,,,,,-1.3248092725181315,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172212,Al I,1.0,14363.966,4.9931,-2.656,K75,KURUCZ,1,,False,,,,,-2.656,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172221,Al I,1.0,14376.167,4.9938,-2.355,K75,KURUCZ,1,,False,,,,,-2.355,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172262,Al I,1.0,14447.233000000002,4.9931,-2.228,K75,KURUCZ,1,,False,,,,,-2.228,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172276,Al I,1.0,14451.527,4.8266,-2.793,K75,KURUCZ,1,,False,,,,,-2.793,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172285,Al I,1.0,14458.56,4.9938,-1.973,K75,KURUCZ,1,,False,,,,,-1.973,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172286,Al I,1.0,14458.982978999182,4.8271999999999995,-2.537979304661504,K75,KURUCZ,12,,False,,,,,-2.537979304661504,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172690,Al I,1.0,14874.489,4.9931,-2.488,K75,KURUCZ,1,,False,,,,,-2.488,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172699,Al I,1.0,14887.574,4.9938,-2.187,K75,KURUCZ,1,,False,,,,,-2.187,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172780,Al I,1.0,14990.644,4.9931,-2.124,K75,KURUCZ,1,,False,,,,,-2.124,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172797,Al I,1.0,15002.627,4.9938,-1.869,K75,KURUCZ,1,,False,,,,,-1.869,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_172798,Al I,1.0,15003.933,4.9938,-2.824,K75,KURUCZ,1,,False,,,,,-2.824,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173299,Al I,1.0,15645.378,4.9931,-2.288,K75,KURUCZ,1,,False,,,,,-2.288,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173309,Al I,1.0,15659.855,4.9938,-1.987,K75,KURUCZ,1,,False,,,,,-1.987,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173445,Al I,1.0,15815.072000000002,4.9931,-2.029,K75,KURUCZ,1,,False,,,,,-2.029,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173450,Al I,1.0,15828.285000000002,4.9938,-1.774,K75,KURUCZ,1,,False,,,,,-1.774,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173451,Al I,1.0,15829.864,4.9938,-2.728,K75,KURUCZ,1,,False,,,,,-2.728,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173601,Al I,1.0,15956.675,4.8266,-1.397,K75,KURUCZ,1,,False,,,,,-1.397,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_173611,Al I,1.0,15968.287,4.8272,-0.931245407318036,K75,KURUCZ,3,,False,,,,,-0.931245407318036,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174335,Al I,1.0,16684.72301006381,4.8266,-3.160956352362089,K75,KURUCZ,10,,False,,,,,-3.160956352362089,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174340,Al I,1.0,16689.23798958788,4.8266,-2.462816096202918,K75,KURUCZ,6,,False,,,,,-2.4628160962029186,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174343,Al I,1.0,16697.418966736386,4.8271999999999995,-2.206979304661504,K75,KURUCZ,12,,False,,,,,-2.206979304661504,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174372,Al I,1.0,16718.95697569916,4.0853,0.1521839037970812,WSM,OTHER,6,,False,,,,,0.15218390379708127,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174406,Al I,1.0,16750.564025892967,4.087200000000001,0.408020695338496,WSM,OTHER,12,,False,,,,,0.408020695338496,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174417,Al I,1.0,16763.36001225027,4.087200000000001,-0.5499563523620887,WSM,OTHER,10,,False,,,,,-0.5499563523620887,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174552,Al I,1.0,16910.328009187044,4.9931,-2.041661315844732,K75,KURUCZ,4,,False,,,,,-2.041661315844732,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174568,Al I,1.0,16927.241015926793,4.9938,-1.7408160962029189,K75,KURUCZ,6,,False,,,,,-1.7408160962029187,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174774,Al I,1.0,17173.134,4.9931,-1.983,K75,KURUCZ,1,,False,,,,,-1.983,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174786,Al I,1.0,17187.941,4.9938,-1.728,K75,KURUCZ,1,,False,,,,,-1.728,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_174787,Al I,1.0,17190.577,4.9938,-2.682,K75,KURUCZ,1,,False,,,,,-2.682,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_175238,Al I,1.0,17699.093997171258,4.672899999999999,-1.1618160962029187,K75,KURUCZ,6,,False,,,,,-1.1618160962029187,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_175242,Al I,1.0,17708.073015476042,4.6729,-1.4626613158447317,K75,KURUCZ,4,,False,,,,,-1.4626613158447317,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176321,Al I,1.0,18942.346,5.2363,-1.743,K75,KURUCZ,1,,False,,,,,-1.743,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176330,Al I,1.0,18956.926,5.2368,-1.588,K75,KURUCZ,1,,False,,,,,-1.588,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176562,Al I,1.0,19280.14200091231,4.9931,-1.714661315844732,K75,KURUCZ,4,,False,,,,,-1.714661315844732,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176581,Al I,1.0,19302.130995085136,4.9938,-1.4148160962029188,K75,KURUCZ,6,,False,,,,,-1.4148160962029188,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176704,Al I,1.0,19482.286,5.2363,-2.538,K75,KURUCZ,1,,False,,,,,-2.538,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176710,Al I,1.0,19497.708,5.2368,-2.384,K75,KURUCZ,1,,False,,,,,-2.384,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176828,Al I,1.0,19709.934,4.9931,-2.194,K75,KURUCZ,1,,False,,,,,-2.194,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176851,Al I,1.0,19727.331,4.9938,-1.939,K75,KURUCZ,1,,False,,,,,-1.939,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_176854,Al I,1.0,19732.914,4.9938,-2.893,K75,KURUCZ,1,,False,,,,,-2.893,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177082,Al I,1.0,20102.359,5.2252,-2.598,K75,KURUCZ,1,,False,,,,,-2.598,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177159,Al I,1.0,20241.492,5.2363,-2.3,K75,KURUCZ,1,,False,,,,,-2.3,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177170,Al I,1.0,20258.141,5.2368,-2.146,K75,KURUCZ,1,,False,,,,,-2.146,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177221,Al I,1.0,20395.58,4.8266,-1.748,K75,KURUCZ,1,,False,,,,,-1.748,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177225,Al I,1.0,20414.53880957706,4.8272,-1.5718092725181316,K75,KURUCZ,2,,False,,,,,-1.5718092725181316,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177247,Al I,1.0,20471.378,5.2363,-2.415,K75,KURUCZ,1,,False,,,,,-2.415,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177253,Al I,1.0,20487.034,5.2368,-2.16,K75,KURUCZ,1,,False,,,,,-2.16,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177500,Al I,1.0,21093.029025934607,4.0853,-0.3086613158447318,K75,KURUCZ,4,,False,,,,,-0.30866131584473183,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177532,Al I,1.0,21163.75500449859,4.0872,-0.0088160962029187,K75,KURUCZ,6,,False,,,,,-0.008816096202918743,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177588,Al I,1.0,21309.078,5.2252,-2.366,K75,KURUCZ,1,,False,,,,,-2.366,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177591,Al I,1.0,21311.136,5.2252,-2.667,K75,KURUCZ,1,,False,,,,,-2.667,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177612,Al I,1.0,21367.978,5.2363,-2.01,K75,KURUCZ,1,,False,,,,,-2.01,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177621,Al I,1.0,21386.532,5.2368,-1.856,K75,KURUCZ,1,,False,,,,,-1.856,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177786,Al I,1.0,21724.783,5.2363,-2.214,K75,KURUCZ,1,,False,,,,,-2.214,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_177796,Al I,1.0,21741.82,5.2368,-1.959,K75,KURUCZ,1,,False,,,,,-1.959,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178303,Al I,1.0,22677.40801778714,4.8266,-2.625956352362089,K75,KURUCZ,10,,False,,,,,-2.625956352362089,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178310,Al I,1.0,22692.150020094738,4.8266,-1.9278160962029187,K75,KURUCZ,6,,False,,,,,-1.9278160962029187,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178313,Al I,1.0,22700.6955417746,4.8272,-2.0250903051897913,K75,KURUCZ,9,,False,,,,,-2.0250903051897913,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_178315,Al I,1.0,22700.91109979059,4.8272,-2.275030946537802,K75,KURUCZ,2,,False,,,,,-2.275030946537802,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_178316,Al I,1.0,22701.0835,4.8272,-2.188,K75,KURUCZ,1,,False,,,,,-2.188,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_178546,Al I,1.0,23172.934,5.2363,-1.647,K75,KURUCZ,1,,False,,,,,-1.647,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178564,Al I,1.0,23194.757,5.2368,-1.1904674139329394,KP,OTHER,2,,False,,,,,-1.1904674139329394,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178607,Al I,1.0,23285.632,5.2252,-2.07,K75,KURUCZ,1,,False,,,,,-2.07,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178609,Al I,1.0,23289.169,5.2252,-2.371,K75,KURUCZ,1,,False,,,,,-2.371,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178784,Al I,1.0,23784.057999999997,5.2363,-1.964,K75,KURUCZ,1,,False,,,,,-1.964,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_178795,Al I,1.0,23803.351,5.2368,-1.709,K75,KURUCZ,1,,False,,,,,-1.709,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_179184,Al I,1.0,24724.065,5.3729,-2.273,K75,KURUCZ,1,,False,,,,,-2.273,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_179194,Al I,1.0,24739.991,5.3732,-2.018,K75,KURUCZ,1,,False,,,,,-2.018,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_179250,Al I,1.0,24985.952975212826,4.9931,-1.2196613158447318,K75,KURUCZ,4,,False,,,,,-1.2196613158447318,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000083,Al II,2.0,3900.675,7.4207,-1.27,VALD3,VALD3,1,,False,,,,,-1.27,,,False,,,,,,False,,,True,,,,NO_MATCH,
gf_000084,Al II,2.0,4640.42,15.303,-0.54,KP,OTHER,1,,False,,,,,-0.54,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000085,Al II,2.0,4663.046,10.598,-0.284,WSM,OTHER,1,,False,,,,,-0.284,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000086,Al II,2.0,4860.759,15.586,-3.95,KP,OTHER,1,,False,,,,,-3.95,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000087,Al II,2.0,4880.172,15.585,-2.07,KP,OTHER,1,,False,,,,,-2.07,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000088,Al II,2.0,4880.669,15.586,-4.44,KP,OTHER,1,,False,,,,,-4.44,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000089,Al II,2.0,4898.921,15.606,-1.43,KP,OTHER,1,,False,,,,,-1.43,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000090,Al II,2.0,4899.797,15.586,-1.94,KP,OTHER,1,,False,,,,,-1.94,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000091,Al II,2.0,4919.146,15.606,-1.91,KP,OTHER,1,,False,,,,,-1.91,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000092,Al II,2.0,4920.017,15.606,-4.1233,KP,OTHER,2,,False,,,,,-4.1233,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000093,Al II,2.0,4938.576,15.606,-4.47,KP,OTHER,1,,False,,,,,-4.47,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000094,Al II,2.0,4998.86,14.89,-3.46,KP,OTHER,1,,False,,,,,-3.46,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000095,Al II,2.0,4999.335,14.89,-3.85,KP,OTHER,1,,False,,,,,-3.85,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000096,Al II,2.0,5158.229,15.309,-0.3151,KP,OTHER,3,,False,,,,,-0.3151,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000097,Al II,2.0,5171.031,15.314,-0.45,KP,OTHER,1,,False,,,,,-0.45,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000098,Al II,2.0,5209.917,15.302,-4.92,KP,OTHER,1,,False,,,,,-4.92,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000099,Al II,2.0,5277.632,15.303,-1.9,KP,OTHER,1,,False,,,,,-1.9,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000100,Al II,2.0,5278.68,15.585,-1.79,KP,OTHER,1,,False,,,,,-1.79,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000101,Al II,2.0,5279.669,15.586,-4.2,KP,OTHER,1,,False,,,,,-4.2,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000102,Al II,2.0,5280.2287,15.586,-1.3133,KP,OTHER,2,,False,,,,,-1.3133,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000103,Al II,2.0,5290.88,15.309,-4.7,KP,OTHER,1,,False,,,,,-4.7,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000104,Al II,2.0,5310.83,15.585,-2.17,KP,OTHER,1,,False,,,,,-2.17,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000105,Al II,2.0,5338.919,15.048,-2.67,KP,OTHER,1,,False,,,,,-2.67,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000106,Al II,2.0,5358.052,15.606,-4.23,KP,OTHER,1,,False,,,,,-4.23,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000107,Al II,2.0,5371.326,15.062,-1.98,KP,OTHER,1,,False,,,,,-1.98,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000108,Al II,2.0,5371.448,15.062,-2.73,KP,OTHER,1,,False,,,,,-2.73,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000109,Al II,2.0,5388.682,15.048,-2.02,KP,OTHER,1,,False,,,,,-2.02,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000110,Al II,2.0,5410.123,15.473,-0.83,KP,OTHER,1,,False,,,,,-0.83,,,False,,,,,,False,,,False,,,,NO_MATCH,
gf_000111,Al II,2.0,5441.367,15.473,-2.65,KP,OTHER,1,,False,,,,,-2.65,,,False,,,,,,False,,,False,,,,NO_MATCH,
