canonical_line_id,physical_transition_id,species,ion,wavelength_air_A,medium,excitation_potential_eV,loggf,gf_sigma_dex,nist_grade,gf_tier,source_class,adopted_source,source_doi,source_set_membership,hfs_isotope_status,intake_status,notes
gf_002595,pk_2d47e2b15136,C II,2.0,5649.621,air,20.922,-4.8,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002596,pk_bb3ad4a8bf52,C II,2.0,5660.023,air,18.655,-3.932,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002597,pk_e81e80072909,C II,2.0,5660.251,air,18.655,-5.094,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002598,pk_ad9c8bbd224d,C II,2.0,5661.661,air,18.656,-5.121,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002599,pk_8c3f7113878c,C II,2.0,5661.889,air,18.656,-4.12,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002600,pk_b877568eb1eb,C II,2.0,5671.856,air,22.188,-13.6722,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002601,pk_589de480ff8d,C II,2.0,5677.506,air,20.845,-10.212,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002602,pk_35fb915f4893,C II,2.0,5677.832,air,22.188,-14.7278,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002603,pk_5c1acf143023,C II,2.0,5679.619,air,22.188,-15.292,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002604,pk_c6523ef59e43,C II,2.0,5679.916,air,22.474,-6.722,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002605,pk_bdbb083fb423,C II,2.0,5701.1638,air,24.655,-1.4418,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002606,pk_cde8540a6674,C II,2.0,5708.023,air,24.656,-1.918,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002607,pk_3b08024b7fbd,C II,2.0,5708.284,air,22.899,-4.927,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002608,pk_c74f0083148c,C II,2.0,5709.794,air,22.202,-8.3198,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002609,pk_10f9da6e518e,C II,2.0,5717.984,air,24.658,-2.393,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002610,pk_6ecf83ac828f,C II,2.0,5750.381,air,20.704,-10.634,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002611,pk_aeaae7373fec,C II,2.0,5768.255,air,24.603,-3.522,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002612,pk_7a02ac8b1a99,C II,2.0,5782.076,air,22.131,-6.213,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002613,pk_fb8c05b13270,C II,2.0,5788.535,air,22.131,-6.669,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002614,pk_867184698315,C II,2.0,5788.736,air,22.131,-6.636,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002615,pk_d17f5b088cba,C II,2.0,5791.694,air,27.23,-0.5,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,GUES,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002616,pk_465cfed444ac,C II,2.0,5818.31,air,22.528,-1.464,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002617,pk_20648ceac6af,C II,2.0,5827.85,air,22.53,-1.356,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002618,pk_9474afc66a12,C II,2.0,5851.619,air,20.704,-5.488,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002619,pk_4db03f02f696,C II,2.0,5851.856,air,20.704,-6.04,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002620,pk_d0f1e859ca39,C II,2.0,5879.547,air,20.92,-3.09,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002621,pk_fdf3d68e9026,C II,2.0,5889.28,air,18.046,-1.138,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002622,pk_d8f600b1a14a,C II,2.0,5889.776,air,18.046,-0.183,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002623,pk_dfb8f449c7de,C II,2.0,5891.598,air,18.046,-0.44,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002624,pk_aa5d721f3b2c,C II,2.0,5898.704,air,22.689,-7.574,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002625,pk_3b9afb2439b4,C II,2.0,5898.854,air,22.689,-8.087,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002626,pk_7fa18f677caa,C II,2.0,5900.243,air,24.795,-0.063,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002627,pk_a2cbf67026ca,C II,2.0,5919.458,air,24.658,-0.757,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002628,pk_0925da88c651,C II,2.0,5930.357,air,22.188,-13.974,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002629,pk_c19e56e37760,C II,2.0,5931.261,air,22.568,-4.188,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002630,pk_49ed514c70b0,C II,2.0,5938.149,air,22.571,-3.929,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002631,pk_364c236f95d9,C II,2.0,5940.195,air,22.188,-13.5545,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002632,pk_3a4ad7aae19b,C II,2.0,5950.523,air,22.571,-2.87,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002633,pk_b4e535970544,C II,2.0,5951.923,air,22.188,-14.0507,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002634,pk_bfa51c3b3f65,C II,2.0,5981.208,air,22.53,-3.658,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002635,pk_0508369eafd6,C II,2.0,5981.82,air,22.202,-8.1348,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002636,pk_a2b8ef0d4afd,C II,2.0,5988.948,air,22.202,-8.402,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002637,pk_50f555a57cb4,C II,2.0,5990.175,air,22.533,-4.54,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002638,pk_81592c42023d,C II,2.0,5999.334,air,22.537,-3.677,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002639,pk_924d0966d9e9,C II,2.0,6031.829,air,18.655,-15.2316,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002640,pk_b37b9ccd1026,C II,2.0,6037.847,air,27.295,-1.0,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,GUES,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002641,pk_30a30ff29c8b,C II,2.0,6048.243,air,18.655,-13.109,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002642,pk_8d8b79cd88ea,C II,2.0,6050.114,air,18.656,-13.4935,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002643,pk_cd66c4bfb7d3,C II,2.0,6058.767,air,18.656,-13.896,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002644,pk_931e65ce43b2,C II,2.0,6069.379,air,23.028,-2.317,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002645,pk_554fd110d2f8,C II,2.0,6078.483,air,23.028,-2.022,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002646,pk_ed1e5cd2b569,C II,2.0,6081.715,air,24.79,-4.385,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002647,pk_b84c4deb0e05,C II,2.0,6081.763,air,20.15,-5.573,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002648,pk_647c70cde06d,C II,2.0,6089.439,air,24.795,-3.473,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002649,pk_be5f1f1d260a,C II,2.0,6098.305,air,24.603,-3.753,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002650,pk_ee010e71cc02,C II,2.0,6098.51,air,22.571,0.226,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002651,pk_11627627e525,C II,2.0,6102.56,air,22.571,-0.728,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002652,pk_a2f37d32459e,C II,2.0,6111.166,air,24.603,-4.563,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002653,pk_29301ecbba90,C II,2.0,6119.557,air,24.603,-2.978,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002654,pk_0f0efc5d350d,C II,2.0,6120.325,air,24.602,-2.971,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002655,pk_4e04f5f811cc,C II,2.0,6151.265,air,20.845,-0.164,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002656,pk_0c05e928856a,C II,2.0,6151.534,air,20.845,0.0122,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002657,pk_b38c483e87d5,C II,2.0,6238.096,air,20.702,-13.103,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002658,pk_a303598ebd28,C II,2.0,6250.756,air,24.603,-0.147,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002659,pk_c2f8f69f4b89,C II,2.0,6259.56,air,20.151,-0.907,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002660,pk_1d4353048976,C II,2.0,6259.797,air,20.151,-1.862,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002661,pk_aff7305f8f77,C II,2.0,6270.737,air,20.922,-4.435,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002662,pk_f7fa1ba29b2b,C II,2.0,6279.966,air,21.734,-5.781,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002663,pk_5cdcabafdd5a,C II,2.0,6289.681,air,24.656,-2.333,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002664,pk_2fc609007fbb,C II,2.0,6290.01,air,24.658,-1.614,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002665,pk_119bdd1b158c,C II,2.0,6293.197,air,22.689,-14.483,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002666,pk_634f79cbeff1,C II,2.0,6298.653,air,22.689,-11.55,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002667,pk_06c487657f17,C II,2.0,6298.824,air,22.689,-11.8949,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002668,pk_a6e68336e122,C II,2.0,6300.717,air,22.823,-1.441,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002669,pk_e70118cea507,C II,2.0,6300.992,air,22.823,-2.573,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002670,pk_cc3c34e50946,C II,2.0,6343.09,air,23.116,-5.697,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002671,pk_a03c18fc5c68,C II,2.0,6353.034,air,23.116,-5.422,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002672,pk_737e3356b5a6,C II,2.0,6362.062,air,23.119,-5.639,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002673,pk_e3dada257476,C II,2.0,6382.818,air,26.631,-2.0,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,GUES,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002674,pk_41f67a0e3401,C II,2.0,6389.427,air,20.92,-7.252,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002675,pk_26534d81021e,C II,2.0,6422.751,air,22.86,-13.9094,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002676,pk_e1d4028e8c85,C II,2.0,6423.019,air,24.656,-4.057,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002677,pk_360eb9234db0,C II,2.0,6428.703,air,24.658,-6.105,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002678,pk_b07639b3cf6c,C II,2.0,6433.609,air,24.656,-3.853,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002679,pk_91eff48a7571,C II,2.0,6439.311,air,24.658,-4.225,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002680,pk_644b6713c2ef,C II,2.0,6442.872,air,22.871,-10.4008,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002681,pk_77171e5eee95,C II,2.0,6453.103,air,22.869,-4.152,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002682,pk_ad572d2d17fb,C II,2.0,6460.288,air,22.871,-10.535,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002683,pk_7063a4b49def,C II,2.0,6461.95,air,20.951,0.4161,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002684,pk_695b058c2b7e,C II,2.0,6473.603,air,22.689,-8.171,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002685,pk_563e70da5ea8,C II,2.0,6478.348,air,22.689,-8.015,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002686,pk_be51035eff3c,C II,2.0,6492.674,air,20.951,-6.3639,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002687,pk_fa45aae95b9a,C II,2.0,6522.64,air,20.922,-1.506,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002688,pk_44a04b2b99c0,C II,2.0,6522.93,air,20.922,-2.459,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002689,pk_631739b929c0,C II,2.0,6552.687,air,20.15,-17.708,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002690,pk_7a5e590e1cb4,C II,2.0,6562.705,air,21.493,-8.14,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002691,pk_57a25be66132,C II,2.0,6574.116,air,17.609,-8.173,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002692,pk_87ddb8d23537,C II,2.0,6582.88,air,14.449,-0.323,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002693,pk_fb503c19b873,C II,2.0,6622.03,air,20.951,-1.3978,,,KURUCZ,FALLBACK,K14,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002694,pk_971f25b9a820,C II,2.0,6622.333,air,20.951,-1.573,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002695,pk_a3eeb62bf14d,C II,2.0,6631.105,air,20.702,-2.997,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002696,pk_0dc400d35679,C II,2.0,6639.715,air,20.702,-2.844,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002697,pk_8ad4e2694211,C II,2.0,6641.501,air,20.704,-3.284,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002698,pk_f071e3296950,C II,2.0,6650.138,air,20.704,-3.646,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002699,pk_6a95f6106d68,C II,2.0,6661.407,air,20.71,-3.818,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002700,pk_ae3f1608e709,C II,2.0,6723.13,air,20.845,-1.843,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002701,pk_fac93f6ecef0,C II,2.0,6723.3207,air,20.845,-1.0708,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,HFS_OR_ISOTOPE_COMPONENTS,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002702,pk_23c3b9111ad9,C II,2.0,6723.451,air,20.845,-0.889,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002703,pk_5ffb5a1a0d21,C II,2.0,6723.645,air,20.845,-0.86,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,KP,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002704,pk_4202f760a8b7,C II,2.0,6730.399,air,24.79,-6.187,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002705,pk_293edaf9d9b5,C II,2.0,6731.069,air,22.53,-0.862,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002706,pk_e32e0a23408b,C II,2.0,6731.459,air,23.229,-2.135,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002707,pk_acf6adcac5e4,C II,2.0,6733.58,air,22.53,-1.066,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002708,pk_7c2a7c60a9fa,C II,2.0,6733.722,air,24.795,-6.758,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002709,pk_682f85709730,C II,2.0,6734.0,air,22.533,-1.009,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002710,pk_c02fb54550a4,C II,2.0,6740.577,air,24.79,-5.441,,,KURUCZ,FALLBACK,K14,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
gf_002711,pk_da5da283007f,C II,2.0,6742.428,air,22.533,-0.92,,,OTHER,OTHER_COMPILED_OR_THEORETICAL,NIST10,,synth,NONE_RECORDED,INVENTORIED_NOT_FROZEN,Atomic inventory only; not an abundance-quality selection.
