element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Si 1	12100.181	1210.0181	-1.127	6.7271	54257.721	3.0	7.7514	62519.257	2.0	5.0	1.330	1.410	GA	3.72E+08	8.570	-3.850	-6.980	-6.980	-6.980	1.000	0.069	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12102.433	1210.2432	-0.694	6.6192	53387.448	1.0	7.6434	61648.179	2.0	5.0	0.990	1.100	GA	2.04E+08	8.310	-2.980	-7.120	-7.120	-7.120	1.000	0.156	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12103.534	1210.3534	-0.350	4.9296	39759.905	1.0	5.9537	48019.829	1.0	3.0	1.500	0.510	GA	3.55E+08	8.550	-5.220	-7.299	-7.299	-7.299	1.000	0.455	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	12105.841	1210.5841	-0.305	4.5541	36731.294	1.0	5.5780	44989.604	2.0	5.0	1.010	1.000	GA	2.63E+07	7.420	-3.870	-7.090	-7.090	-7.090	1.000	0.134	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12110.659	1211.0659	-0.136	6.6161	53362.445	3.0	7.6396	61617.529	4.0	9.0	1.000	1.020	GA	5.13E+08	8.710	-3.240	-7.120	-7.120	-7.120	1.000	0.256	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12115.756	1211.5756	-0.960	6.0172	48531.991	3.0	7.0402	56783.042	3.0	7.0	1.110	1.080	GA	2.14E+08	8.330	-5.200	-7.540	-7.540	-7.540	1.000	0.054	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12119.494	1211.9494	-1.635	4.5931	37045.850	4.0	5.6158	45294.482	5.0	11.0	1.250	1.210	GA	2.19E+07	7.340	-6.230	-7.830	-7.830	-7.830	1.000	0.183	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12175.733	1217.5733	-0.855	6.6192	53387.448	1.0	7.6372	61598.172	2.0	5.0	0.990	0.920	GA	2.09E+08	8.320	-5.480	-7.130	-7.130	-7.130	1.000	0.128	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12178.339	1217.8339	-1.100	6.2694	50566.121	1.0	7.2872	58775.232	2.0	5.0	1.500	0.760	GA	1.17E+08	8.070	-4.000	-7.330	-7.330	-7.330	1.000	0.147	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12189.241	1218.9241	-1.005	6.6161	53362.445	3.0	7.6330	61564.297	4.0	9.0	1.000	1.170	GA	5.13E+08	8.710	-3.160	-7.130	-7.130	-7.130	1.000	0.102	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12190.098	1219.0098	-2.330	3.6352	29319.865	1.0	4.6520	37520.910	2.0	5.0	0.500	0.690	GA	1.17E+08	8.070	-6.290	-7.750	-7.750	-7.750	1.000	0.250	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12191.433	1219.1433	-1.390	6.6161	53362.445	3.0	7.6328	61562.684	3.0	7.0	1.000	0.930	GA	5.13E+08	8.710	-3.630	-7.130	-7.130	-7.130	1.000	0.052	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12213.336	1221.3336	-1.845	4.6382	37409.606	1.0	5.6531	45595.326	0.0	1.0	2.500	0.000	GA	2.63E+08	8.420	-5.390	-7.540	-7.540	-7.540	1.000	0.128	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	12216.544	1221.6544	-0.680	5.2825	42606.236	3.0	6.2971	50789.537	4.0	9.0	1.340	1.250	GA	2.51E+08	8.400	-4.810	-7.560	-7.560	-7.560	1.000	0.062	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12225.954	1222.5954	-0.767	6.2368	50303.184	4.0	7.2506	58480.033	3.0	7.0	1.560	1.710	GA	4.68E+07	7.670	-4.270	-7.160	-7.160	-7.160	1.000	0.054	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12227.112	1222.7112	-1.368	4.6070	37157.961	2.0	5.6207	45334.003	2.0	5.0	1.840	1.500	GA	2.69E+08	8.430	-5.410	-7.540	-7.540	-7.540	1.000	0.241	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12270.692	1227.0692	-0.396	4.9538	39955.092	2.0	5.9639	48102.097	2.0	5.0	1.500	1.170	GA	3.55E+08	8.550	-5.220	-7.297	-7.297	-7.297	1.000	0.449	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12273.027	1227.3027	-0.823	6.2057	50052.346	5.0	7.2156	58197.739	4.0	9.0	1.510	1.570	GA	6.61E+07	7.820	-4.780	-7.180	-7.180	-7.180	1.000	0.052	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12283.298	1228.3298	-0.537	6.1692	49757.954	6.0	7.1783	57896.894	5.0	11.0	1.500	1.600	GA	4.17E+07	7.620	-4.300	-7.160	-7.160	-7.160	1.000	0.095	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12297.197	1229.7197	-0.278	6.3253	51016.985	5.0	7.3332	59146.247	6.0	13.0	1.400	1.340	GA	8.91E+07	7.950	-3.640	-7.130	-7.130	-7.130	1.000	0.112	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.979	1231.9979	-1.957	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.979	1231.9979	-2.003	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.979	1231.9979	-1.635	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.980	1231.9980	-2.957	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.980	1231.9980	-1.890	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.980	1231.9980	-1.385	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.981	1231.9981	-3.133	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.981	1231.9981	-1.987	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Na 1	12319.981	1231.9981	-1.179	3.7533	30272.406	1.5	4.7594	38387.150	2.5	6.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	11.0	11.000000	11.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12320.262	1232.0262	-1.011	5.6693	45725.988	5.0	6.6754	53840.732	6.0	13.0	1.270	1.230	GA	1.58E+08	8.200	-4.670	-7.510	-7.510	-7.510	1.000	0.097	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12331.906	1233.1906	-0.640	6.3999	51618.675	3.0	7.4051	59726.159	4.0	9.0	1.290	1.390	GA	9.77E+07	7.990	-3.750	-7.120	-7.120	-7.120	1.000	0.052	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12333.026	1233.3026	-0.531	6.3327	51076.670	4.0	7.3377	59182.542	5.0	11.0	1.490	1.340	GA	9.55E+07	7.980	-3.650	-7.140	-7.140	-7.140	1.000	0.072	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12342.916	1234.2916	-1.463	4.6382	37409.606	1.0	5.6424	45509.025	1.0	3.0	2.500	1.520	GA	2.63E+08	8.420	-5.380	-7.540	-7.540	-7.540	1.000	0.216	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12390.154	1239.0154	-1.767	5.0823	40991.514	1.0	6.0827	49060.284	1.0	3.0	1.000	1.530	GA	4.27E+08	8.630	-5.300	-7.520	-7.520	-7.520	1.000	0.255	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12395.832	1239.5832	-1.644	4.9538	39955.092	2.0	5.9537	48019.829	1.0	3.0	1.500	0.510	GA	3.55E+08	8.550	-5.220	-7.299	-7.299	-7.299	1.000	0.300	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12417.937	1241.7937	-1.664	5.9315	47840.774	0.0	6.9297	55891.800	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.134	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12423.029	1242.3029	-1.188	5.9320	47844.807	1.0	6.9297	55891.800	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.230	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	12423.672	1242.3672	0.167	6.0949	49158.684	5.0	7.0926	57205.677	6.0	13.0	1.200	1.170	GA	1.07E+08	8.030	-3.300	-7.130	-7.130	-7.130	1.000	0.072	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12426.174	1242.6174	-1.390	6.5879	53134.997	2.0	7.5853	61179.570	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.074	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12432.269	1243.2269	-0.944	1.6100	12985.526	0.5	2.6070	21026.873	0.5	2.0	0.670	2.000	GA	6.17E+07	7.790	-4.880	-7.022	-7.022	-7.022	1.000	0.170	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12432.272	1243.2272	-0.944	1.6100	12985.526	0.5	2.6070	21026.873	0.5	2.0	0.670	2.000	GA	6.17E+07	7.790	-4.880	-7.022	-7.022	-7.022	1.000	0.170	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12432.275	1243.2275	-1.643	1.6100	12985.526	0.5	2.6070	21026.873	0.5	2.0	0.670	2.000	GA	6.17E+07	7.790	-4.880	-7.022	-7.022	-7.022	1.000	0.170	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12432.278	1243.2278	-0.944	1.6100	12985.526	0.5	2.6070	21026.873	0.5	2.0	0.670	2.000	GA	6.17E+07	7.790	-4.880	-7.022	-7.022	-7.022	1.000	0.170	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12432.810	1243.2810	-1.239	5.6826	45833.260	4.0	6.6796	53874.607	5.0	11.0	1.160	1.100	GA	1.58E+08	8.200	-4.360	-7.510	-7.510	-7.510	1.000	0.064	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12433.452	1243.3452	-0.967	5.9328	47851.259	2.0	6.9297	55891.800	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.269	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	12433.748	1243.3748	-0.066	5.0261	40538.230	3.0	6.0229	48577.965	2.0	5.0	1.000	1.000	GA	8.71E+07	7.940	-3.480	-7.090	-7.090	-7.090	1.000	0.101	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	12436.107	1243.6107	0.077	6.0969	49174.815	4.0	7.0936	57213.742	5.0	11.0	1.050	1.020	GA	1.12E+08	8.050	-3.100	-7.130	-7.130	-7.130	1.000	0.061	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12439.963	1243.9963	-2.732	5.0823	40991.514	1.0	6.0787	49028.022	0.0	1.0	1.000	0.000	GA	4.27E+08	8.630	-5.330	-7.520	-7.520	-7.520	1.000	0.071	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12510.519	1251.0519	-1.605	4.9556	39969.610	3.0	5.9464	47960.950	4.0	9.0	1.500	1.290	GA	5.01E+08	8.700	-5.380	-7.540	-7.540	-7.540	1.000	0.118	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	12521.811	1252.1811	-1.595	2.7079	21840.686	3.0	3.6978	29824.768	3.0	7.0	1.600	1.670	GA	1.82E+07	7.260	-6.140	-7.790	-7.790	-7.790	1.000	0.140	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12522.131	1252.2131	-1.644	1.6171	13042.791	1.5	2.6070	21026.873	0.5	2.0	1.330	2.000	GA	6.17E+07	7.790	-4.880	-7.021	-7.021	-7.021	1.000	0.236	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12522.131	1252.2132	-0.945	1.6171	13042.791	1.5	2.6070	21026.873	0.5	2.0	1.330	2.000	GA	6.17E+07	7.790	-4.880	-7.021	-7.021	-7.021	1.000	0.236	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12522.133	1252.2133	-0.498	1.6171	13042.791	1.5	2.6070	21026.873	0.5	2.0	1.330	2.000	GA	6.17E+07	7.790	-4.880	-7.021	-7.021	-7.021	1.000	0.236	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12522.137	1252.2137	-1.343	1.6171	13042.791	1.5	2.6070	21026.873	0.5	2.0	1.330	2.000	GA	6.17E+07	7.790	-4.880	-7.021	-7.021	-7.021	1.000	0.236	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12522.137	1252.2137	-0.945	1.6171	13042.791	1.5	2.6070	21026.873	0.5	2.0	1.330	2.000	GA	6.17E+07	7.790	-4.880	-7.021	-7.021	-7.021	1.000	0.236	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
K 1	12522.137	1252.2137	-0.945	1.6171	13042.791	1.5	2.6070	21026.873	0.5	2.0	1.330	2.000	GA	6.17E+07	7.790	-4.880	-7.021	-7.021	-7.021	1.000	0.236	0.000	X	X	F	0	1	19.0	19.000000	19.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	12532.838	1253.2838	-1.887	2.7088	21847.945	2.0	3.6978	29824.768	3.0	7.0	1.850	1.670	GA	1.82E+07	7.260	-6.140	-7.790	-7.790	-7.790	1.000	0.084	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	12539.831	1253.9831	-1.460	6.5879	53134.997	2.0	7.5763	61106.981	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.067	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	12549.490	1254.9490	-0.565	8.8466	71352.641	0.0	9.8343	79318.979	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.197	-7.197	-7.197	1.000	0.072	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12556.996	1255.6996	-3.626	2.2786	18378.148	2.0	3.2657	26339.647	2.0	5.0	1.510	1.500	GA	1.45E+07	7.160	-6.220	-7.820	-7.820	-7.820	1.000	0.288	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	12562.120	1256.2120	-0.522	8.8481	71364.739	1.0	9.8348	79323.012	0.0	1.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.197	-7.197	-7.197	1.000	0.076	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	12569.040	1256.9040	-0.598	8.8481	71364.739	1.0	9.8343	79318.979	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.197	-7.197	-7.197	1.000	0.069	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.518	1256.9518	-1.622	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.570	1256.9570	-1.763	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.613	1256.9613	-1.927	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.650	1256.9650	-2.125	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.672	1256.9672	-2.462	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.682	1256.9682	-2.380	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.701	1256.9701	-2.266	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.710	1256.9710	-2.768	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.723	1256.9723	-2.212	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.738	1256.9738	-2.234	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.748	1256.9748	-2.325	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.754	1256.9754	-2.513	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.776	1256.9776	-2.798	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.792	1256.9792	-2.768	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.804	1256.9804	-2.819	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.804	1256.9804	-3.576	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.811	1256.9811	-2.944	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Co 1	12569.811	1256.9812	-3.166	3.4092	27497.052	2.5	4.3953	35450.485	3.5	8.0	1.200	1.150	GA	1.82E+08	8.260	-5.960	-7.730	-7.730	-7.730	1.000	0.071	0.000	X	X	F	0	1	27.0	27.000000	27.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	12581.590	1258.1590	-0.536	8.8481	71364.739	1.0	9.8333	79310.913	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.198	-7.198	-7.198	1.000	0.075	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12583.924	1258.3924	-0.462	6.6161	53362.445	3.0	7.6011	61307.006	4.0	9.0	1.000	1.110	GA	5.13E+08	8.710	-3.470	-7.130	-7.130	-7.130	1.000	0.211	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	12601.490	1260.1490	-0.443	8.8507	71385.710	2.0	9.8343	79318.979	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.197	-7.197	-7.197	1.000	0.085	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	12610.942	1261.0942	-0.063	5.0486	40719.705	2.0	6.0315	48647.328	3.0	7.0	1.000	1.000	GA	1.05E+08	8.020	-2.980	-6.770	-6.770	-6.770	1.000	0.101	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	12614.100	1261.4100	0.049	8.8507	71385.710	2.0	9.8333	79310.913	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	-7.198	-7.198	-7.198	1.000	0.141	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	12615.928	1261.5928	-1.517	4.6382	37409.606	1.0	5.6207	45334.003	2.0	5.0	2.500	1.500	GA	2.63E+08	8.420	-5.410	-7.540	-7.540	-7.540	1.000	0.211	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	12627.674	1262.7674	-0.805	6.6192	53387.448	1.0	7.6008	61304.586	2.0	5.0	0.990	0.810	GA	2.09E+08	8.320	-2.720	-7.130	-7.130	-7.130	1.000	0.148	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
