Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position(angair),Position(cm-1),f-value(4sig),f-value,Eupper,Elower,A,Branch,Label,v',J',N',Fnp,Label,"v""","J""","N""",Fnp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,6,X,19,e,8,4007.0398,24949.0257,0.000006808,6.81E-06,39621.79579,14672.77011,2688.829291,rR3(19),A,v=1,20,21,F3e,X,v=3,19,20,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,e,4,X,20,e,7,4205.5760,23771.2586,7.447E-07,7.45E-07,37917.41596,14146.15734,295.0713076,pP1(20),A,v=1,19,18,F1e,X,v=3,20,19,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,e,5,X,20,e,7,4112.7489,24307.7793,1.746E-08,1.75E-08,38453.93665,14146.15734,7.234185876,qP21(20),A,v=1,19,19,F2e,X,v=3,20,19,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,e,5,X,20,e,8,4302.6088,23235.1775,8.242E-11,8.24E-11,38453.93665,15218.75911,0.031203513,oP23(20),A,v=1,19,19,F2e,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,e,6,X,20,e,8,4198.1077,23813.5465,0.000000763,7.63E-07,39032.30563,15218.75911,303.4084596,pP3(20),A,v=1,19,20,F3e,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,4,X,20,e,7,4113.0714,24305.8734,0.000005848,5.85E-06,38452.03069,14146.15734,2304.652769,qQ1(20),A,v=1,20,19,F1f,X,v=3,20,19,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,5,X,20,e,7,4017.3070,24885.2633,5.558E-08,5.56E-08,39031.42068,14146.15734,22.95866749,rQ21(20),A,v=1,20,20,F2f,X,v=3,20,19,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,5,X,20,e,8,4198.2637,23812.6616,2.051E-08,2.05E-08,39031.42068,15218.75911,7.75613202,pQ23(20),A,v=1,20,20,F2f,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,6,X,20,e,8,4098.2113,24394.0043,0.000005904,5.90E-06,39612.76337,15218.75911,2343.576048,qQ3(20),A,v=1,20,21,F3f,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,4,X,20,e,7,4017.7057,24882.7943,0.000007569,7.57E-06,39028.95163,14146.15734,2980.476042,rR1(20),A,v=1,21,20,F1e,X,v=3,20,19,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,5,X,20,e,7,3926.1410,25463.0932,0.000000023,2.30E-08,39609.25052,14146.15734,9.485781156,sR21(20),A,v=1,21,21,F2e,X,v=3,20,19,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,4,X,20,e,8,4198.6990,23810.1925,8.255E-11,8.26E-11,39028.95163,15218.75911,0.029764803,pR13(20),A,v=1,21,20,F1e,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,5,X,20,e,8,4098.8016,24390.4914,6.172E-08,6.17E-08,39609.25052,15218.75911,23.35166492,qR23(20),A,v=1,21,21,F2e,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,6,X,20,e,8,3996.6127,25014.1156,0.000007569,7.57E-06,40232.87471,15218.75911,3012.100649,rR3(20),A,v=1,21,22,F3e,X,v=3,20,21,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,f,4,X,20,f,4,4302.5005,23235.7624,1.278E-10,1.28E-10,37908.65869,14672.89628,0.048376816,oP12(20),A,v=1,19,18,F1f,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,f,5,X,20,f,4,4202.0290,23791.3240,7.482E-07,7.48E-07,38464.22031,14672.89628,296.9920452,pP2(20),A,v=1,19,19,F2f,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,19,f,6,X,20,f,4,4105.4307,24351.1084,1.673E-08,1.67E-08,39024.00468,14672.89628,6.954734454,qP32(20),A,v=1,19,20,F3f,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,4,X,20,f,4,4202.4966,23788.6770,2.107E-08,2.11E-08,38461.5733,14672.89628,7.953576733,pQ12(20),A,v=1,20,19,F1e,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,5,X,20,f,4,4106.0424,24347.4808,0.000005825,5.83E-06,39020.37709,14672.89628,2303.462636,qQ2(20),A,v=1,20,20,F2e,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,6,X,20,f,4,4007.0600,24948.8995,4.999E-08,5.00E-08,39621.79579,14672.89628,20.75434881,rQ32(20),A,v=1,20,21,F3e,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,4,X,20,f,4,4106.3379,24345.7288,6.784E-08,6.78E-08,39018.62504,14672.89628,25.57340768,qR12(20),A,v=1,21,20,F1f,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,5,X,20,f,4,4007.1800,24948.1524,0.000007508,7.51E-06,39621.04869,14672.89628,2971.878492,rR2(20),A,v=1,21,21,F2f,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,6,X,20,f,4,3912.7518,25550.2239,0.000000022,2.20E-08,40223.12017,14672.89628,9.134892904,sR32(20),A,v=1,21,22,F3f,X,v=3,20,20,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,4,X,21,f,4,4302.9796,23233.1754,1.242E-10,1.24E-10,38452.03069,15218.85532,0.046886591,oP12(21),A,v=1,20,19,F1f,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,5,X,21,f,4,4198.2806,23812.5654,8.246E-07,8.25E-07,39031.42068,15218.85532,327.116932,pP2(21),A,v=1,20,20,F2f,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,f,6,X,21,f,4,4098.2275,24393.9080,1.694E-08,1.69E-08,39612.76337,15218.85532,7.052960408,qP32(21),A,v=1,20,21,F3f,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,4,X,21,f,4,4198.7160,23810.0963,2.152E-08,2.15E-08,39028.95163,15218.85532,8.139307787,pQ12(21),A,v=1,21,20,F1e,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,5,X,21,f,4,4098.8178,24390.3952,0.000006486,6.49E-06,39609.25052,15218.85532,2573.65118,qQ2(21),A,v=1,21,21,F2e,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,6,X,21,f,4,3996.6281,25014.0194,5.127E-08,5.13E-08,40232.87471,15218.85532,21.39726704,rQ32(21),A,v=1,21,22,F3e,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,4,X,21,f,4,4099.0887,24388.7829,6.935E-08,6.94E-08,39607.63825,15218.85532,26.29352734,qR12(21),A,v=1,22,21,F1f,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,5,X,21,f,4,3996.7271,25013.3993,0.000008371,8.37E-06,40232.25463,15218.85532,3338.340562,rR2(21),A,v=1,22,22,F2f,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,6,X,21,f,4,3899.7607,25635.3363,2.295E-08,2.30E-08,40854.19166,15218.85532,9.614024111,sR32(21),A,v=1,22,23,F3f,X,v=3,21,21,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,4,X,21,e,7,4202.1879,23790.4245,8.212E-07,8.21E-07,38461.5733,14671.14879,325.1545938,pP1(21),A,v=1,20,19,F1e,X,v=3,21,20,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,5,X,21,e,7,4105.7477,24349.2283,1.76E-08,1.76E-08,39020.37709,14671.14879,7.300221631,qP21(21),A,v=1,20,20,F2e,X,v=3,21,20,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,5,X,21,e,8,4302.5601,23235.4406,8.304E-11,8.30E-11,39020.37709,15784.93651,0.031364473,oP23(21),A,v=1,20,20,F2e,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,20,e,6,X,21,e,8,4194.0018,23836.8593,0.00000084,8.40E-07,39621.79579,15784.93651,333.8771184,pP3(21),A,v=1,20,21,F3e,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,4,X,21,e,7,4106.0432,24347.4763,0.000006509,6.51E-06,39018.62504,14671.14879,2573.887141,qQ1(21),A,v=1,21,20,F1f,X,v=3,21,20,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,5,X,21,e,7,4006.8993,24949.8999,5.668E-08,5.67E-08,39621.04869,14671.14879,23.53415655,rQ21(21),A,v=1,21,21,F2f,X,v=3,21,20,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,5,X,21,e,8,4194.1332,23836.1122,2.111E-08,2.11E-08,39621.04869,15784.93651,8.001916065,pQ23(21),A,v=1,21,21,F2f,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,6,X,21,e,8,4090.8024,24438.1837,0.000006569,6.57E-06,40223.12017,15784.93651,2616.75943,qQ3(21),A,v=1,21,22,F3f,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,4,X,21,e,7,4007.2699,24947.5928,0.000008433,8.43E-06,39618.74161,14671.14879,3345.365838,rR1(21),A,v=1,22,21,F1e,X,v=3,21,20,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,5,X,21,e,7,3913.0060,25548.5643,2.381E-08,2.38E-08,40219.71305,14671.14879,9.905426914,sR21(21),A,v=1,22,22,F2e,X,v=3,21,20,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,4,X,21,e,8,4194.5392,23833.8051,7.468E-11,7.47E-11,39618.74161,15784.93651,0.027039501,pR13(21),A,v=1,22,21,F1e,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,5,X,21,e,8,4091.3728,24434.7765,6.341E-08,6.34E-08,40219.71305,15784.93651,24.13062055,qR23(21),A,v=1,22,22,F2e,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,6,X,21,e,8,3986.1585,25079.7166,0.000008437,8.44E-06,40864.65313,15784.93651,3382.495961,rR3(21),A,v=1,22,23,F3e,X,v=3,21,22,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,4,X,22,e,7,4198.4027,23811.8730,9.174E-07,9.17E-07,39028.95163,15217.07861,363.0881118,pP1(22),A,v=1,21,20,F1e,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,5,X,22,e,7,4098.5192,24392.1719,0.000000018,1.80E-08,39609.25052,15217.07861,7.477888789,qP21(22),A,v=1,21,21,F2e,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,5,X,22,e,8,4301.9520,23238.7248,8.973E-11,8.97E-11,39609.25052,16370.52573,0.033826781,oP23(22),A,v=1,21,21,F2e,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,e,6,X,22,e,8,4189.5217,23862.3490,9.368E-07,9.37E-07,40232.87471,16370.52573,372.3752837,pP3(22),A,v=1,21,22,F3e,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,4,X,22,e,7,4098.7901,24390.5596,0.000007285,7.29E-06,39607.63825,15217.07861,2890.826329,qQ1(22),A,v=1,22,21,F1f,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,5,X,22,e,7,3996.4433,25015.1760,5.832E-08,5.83E-08,40232.25463,15217.07861,24.34354375,rQ21(22),A,v=1,22,22,F2f,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,5,X,22,e,8,4189.6305,23861.7289,2.202E-08,2.20E-08,40232.25463,16370.52573,8.364850729,pQ23(22),A,v=1,22,22,F2f,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,6,X,22,e,8,4083.2030,24483.6659,0.000007349,7.35E-06,40854.19166,16370.52573,2938.390918,qQ3(22),A,v=1,22,23,F3f,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,4,X,22,e,7,3996.7883,25013.0168,0.000009421,9.42E-06,40230.09539,15217.07861,3764.366365,rR1(22),A,v=1,23,22,F1e,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,5,X,22,e,7,3899.9939,25633.8038,2.48E-08,2.48E-08,40850.88241,15217.07861,10.40645335,sR21(22),A,v=1,23,23,F2e,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,6,X,22,e,7,3801.3288,26299.1241,2.286E-11,2.29E-11,41516.2027,15217.07861,0.010099329,tR31(22),A,v=1,23,24,F3e,X,v=3,22,21,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,4,X,22,e,8,4190.0097,23859.5697,6.82E-11,6.82E-11,40230.09539,16370.52573,0.024794478,pR13(22),A,v=1,23,22,F1e,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,5,X,22,e,8,4083.7549,24480.3567,6.566E-08,6.57E-08,40850.88241,16370.52573,25.12956652,qR23(22),A,v=1,23,23,F2e,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,6,X,22,e,8,3975.7021,25145.6770,0.000009429,9.43E-06,41516.2027,16370.52573,3807.627156,rR3(22),A,v=1,23,24,F3e,X,v=3,22,23,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,4,X,22,f,4,4302.8971,23233.6205,1.284E-10,1.28E-10,39018.62504,15785.00456,0.048370996,oP12(22),A,v=1,21,20,F1f,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,5,X,22,f,4,4194.1452,23836.0441,9.207E-07,9.21E-07,39621.04869,15785.00456,365.1328543,pP2(22),A,v=1,21,21,F2f,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,21,f,6,X,22,f,4,4090.8138,24438.1156,1.741E-08,1.74E-08,40223.12017,15785.00456,7.259410598,qP32(22),A,v=1,21,22,F3f,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,4,X,22,f,4,4194.5512,23833.7371,2.228E-08,2.23E-08,39618.74161,15785.00456,8.442106548,pQ12(22),A,v=1,22,21,F1e,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,5,X,22,f,4,4091.3842,24434.7085,0.000007261,7.26E-06,40219.71305,15785.00456,2891.650584,qQ2(22),A,v=1,22,22,F2e,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,6,X,22,f,4,3986.1693,25079.6486,5.304E-08,5.30E-08,40864.65313,15785.00456,22.25397888,rQ32(22),A,v=1,22,23,F3e,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,4,X,22,f,4,4091.6328,24433.2239,7.148E-08,7.15E-08,40218.22846,15785.00456,27.2508542,qR12(22),A,v=1,23,22,F1f,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,5,X,22,f,4,3986.2493,25079.1457,0.000009358,9.36E-06,40864.15023,15785.00456,3759.002239,rR2(22),A,v=1,23,23,F2f,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,6,X,22,f,4,3886.9157,25720.0509,2.409E-08,2.41E-08,41505.05548,15785.00456,10.17587034,sR32(22),A,v=1,23,24,F3f,X,v=3,22,22,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,4,X,23,f,4,4302.2582,23237.0708,1.407E-10,1.41E-10,39607.63825,16370.5675,0.052933372,oP12(23),A,v=1,22,21,F1f,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,5,X,23,f,4,4189.6379,23861.6871,0.000001041,1.04E-06,40232.25463,16370.5675,412.8200118,pP2(23),A,v=1,22,22,F2f,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,f,6,X,23,f,4,4083.2099,24483.6242,1.815E-08,1.81E-08,40854.19166,16370.5675,7.577767951,qP32(23),A,v=1,22,23,F3f,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,4,X,23,f,4,4190.0170,23859.5279,2.336E-08,2.34E-08,40230.09539,16370.5675,8.869037323,pQ12(23),A,v=1,23,22,F1e,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,5,X,23,f,4,4083.7619,24480.3149,0.000008172,8.17E-06,40850.88241,16370.5675,3266.641934,qQ2(23),A,v=1,23,23,F2e,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,6,X,23,f,4,3975.7087,25145.6352,5.534E-08,5.53E-08,41516.2027,16370.5675,23.33821346,rQ32(23),A,v=1,23,24,F3e,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,4,X,23,f,4,4083.9900,24478.9476,7.423E-08,7.42E-08,40849.51507,16370.5675,28.45981376,qR12(23),A,v=1,24,23,F1f,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,5,X,23,f,4,3975.7711,25145.2404,0.00001049,1.05E-05,41515.80793,16370.5675,4242.710402,rR2(23),A,v=1,24,24,F2f,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,6,X,23,f,4,3874.2427,25804.1818,2.542E-08,2.54E-08,42174.74933,16370.5675,10.8287367,sR32(23),A,v=1,24,25,F3f,X,v=3,23,23,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,4,X,23,e,7,4194.2337,23835.5412,0.000001038,1.04E-06,39618.74161,15783.20045,410.6455081,pP1(23),A,v=1,22,21,F1e,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,5,X,23,e,7,4091.0822,24436.5126,1.868E-08,1.87E-08,40219.71305,15783.20045,7.769287425,qP21(23),A,v=1,22,22,F2e,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,5,X,23,e,8,4300.7919,23244.9928,1.032E-10,1.03E-10,40219.71305,16974.72026,0.038856787,oP23(23),A,v=1,22,22,F2e,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,22,e,6,X,23,e,8,4184.6843,23889.9329,0.000001058,1.06E-06,40864.65313,16974.72026,420.6992714,pP3(23),A,v=1,22,23,F3e,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,4,X,23,e,7,4091.3307,24435.0280,0.000008197,8.20E-06,40218.22846,15783.20045,3264.633925,qQ1(23),A,v=1,23,22,F1f,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,5,X,23,e,7,3985.9625,25080.9498,6.053E-08,6.05E-08,40864.15023,15783.20045,25.39959753,rQ21(23),A,v=1,23,23,F2f,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,5,X,23,e,8,4184.7724,23889.4300,2.326E-08,2.33E-08,40864.15023,16974.72026,8.853519181,pQ23(23),A,v=1,23,23,F2f,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,6,X,23,e,8,4075.4344,24530.3352,0.000008266,8.27E-06,41505.05548,16974.72026,3317.752018,qQ3(23),A,v=1,23,24,F3f,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,4,X,23,e,7,3986.2842,25078.9257,0.00001055,1.06E-05,40862.12619,15783.20045,4246.331889,rR1(23),A,v=1,24,23,F1e,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,5,X,23,e,7,3887.1294,25718.6368,2.599E-08,2.60E-08,41501.83721,15783.20045,10.99707499,sR21(23),A,v=1,24,24,F2e,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,6,X,23,e,7,3786.3222,26403.3546,2.743E-11,2.74E-11,42186.55501,15783.20045,0.012235403,tR31(23),A,v=1,24,25,F3e,X,v=3,23,22,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,4,X,23,e,8,4185.1269,23887.4059,6.288E-11,6.29E-11,40862.12619,16974.72026,0.022955633,pR13(23),A,v=1,24,23,F1e,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,5,X,23,e,8,4075.9692,24527.1170,6.849E-08,6.85E-08,41501.83721,16974.72026,26.36300786,qR23(23),A,v=1,24,24,F2e,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,e,6,X,23,e,8,3965.2693,25211.8348,0.00001056,1.06E-05,42186.55501,16974.72026,4296.433645,rR3(23),A,v=1,24,25,F3e,X,v=3,23,24,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,4,X,24,e,7,4189.6958,23861.3575,0.000001187,1.19E-06,40230.09539,16368.73786,470.0816559,pP1(24),A,v=1,23,22,F1e,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,5,X,24,e,7,4083.4567,24482.1445,1.963E-08,1.96E-08,40850.88241,16368.73786,8.180884908,qP21(24),A,v=1,23,23,F2e,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,5,X,24,e,8,4299.0893,23254.1988,1.251E-10,1.25E-10,40850.88241,17596.68357,0.047057648,oP23(24),A,v=1,23,23,F2e,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,e,6,X,24,e,8,4179.5081,23919.5191,0.000001209,1.21E-06,41516.2027,17596.68357,481.1363733,pP3(24),A,v=1,23,24,F3e,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,4,X,24,e,7,4083.6848,24480.7772,0.000009272,9.27E-06,40849.51507,16368.73786,3706.383667,qQ1(24),A,v=1,24,23,F1f,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,5,X,24,e,7,3975.4818,25147.0701,6.334E-08,6.33E-08,41515.80793,16368.73786,26.7190257,rQ21(24),A,v=1,24,24,F2f,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,5,X,24,e,8,4179.5771,23919.1244,2.485E-08,2.48E-08,41515.80793,17596.68357,9.482866276,pQ23(24),A,v=1,24,24,F2f,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,24,f,6,X,24,e,8,4067.5198,24578.0658,0.000009346,9.35E-06,42174.74933,17596.68357,3766.052724,qQ3(24),A,v=1,24,25,F3f,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,4,X,24,e,7,3975.7823,25145.1698,0.00001185,1.18E-05,41513.90769,16368.73786,4801.625812,rR1(24),A,v=1,25,24,F1e,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,5,X,24,e,7,3874.4384,25802.8781,2.739E-08,2.74E-08,42171.61596,16368.73786,11.68605184,sR21(24),A,v=1,25,25,F2e,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,6,X,24,e,7,3771.6645,26505.9625,3.276E-11,3.28E-11,42874.70039,16368.73786,0.014749129,tR31(24),A,v=1,25,26,F3e,X,v=3,24,23,F1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,4,X,24,e,8,4179.9091,23917.2241,5.847E-11,5.85E-11,41513.90769,17596.68357,0.021433455,pR13(24),A,v=1,25,24,F1e,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,5,X,24,e,8,4068.0384,24574.9324,7.197E-08,7.20E-08,42171.61596,17596.68357,27.85320302,qR23(24),A,v=1,25,25,F2e,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,25,e,6,X,24,e,8,3954.8874,25278.0168,0.00001187,1.19E-05,42874.70039,17596.68357,4859.362949,rR3(24),A,v=1,25,26,F3e,X,v=3,24,25,F3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,4,X,24,f,4,4301.0699,23243.4908,1.624E-10,1.62E-10,40218.22846,16974.73768,0.060997453,oP12(24),A,v=1,23,22,F1f,X,v=3,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,5,X,24,f,4,4184.7754,23889.4125,0.00000119,1.19E-06,40864.15023,16974.73768,472.4379068,pP2(24),A,v=1,23,23,F2f,X,v=3,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH,A,23,f,6,X,24,f,4,4075.4373,24530.3178,1.916E-08,1.92E-08,41505.05548,16974.73768,8.016371188,qP32(24),A,v=1,23,24,F3f,X,v=3,24,24,F2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
