element,ion,wave_A,teff_K,logg,feh,delta_nlte
Fe,II,4924.921,6200,4.5,-0.2,0.017
Fe,II,4583.838,6200,4.5,0.0,-0.001
Fe,II,4593.827,6200,4.5,0.0,-0.0
Fe,II,4629.34,6200,4.5,0.0,-0.0
Fe,II,4665.8,6200,4.5,0.0,0.002
Fe,II,4720.15,6200,4.5,0.0,0.0
Fe,II,4847.555,6200,4.5,0.0,0.0
Fe,II,4868.808,6200,4.5,0.0,-0.0
Fe,II,4893.812,6200,4.5,0.0,0.0
Fe,II,4923.932,6200,4.5,0.0,0.016
Fe,II,4924.921,6200,4.5,0.0,0.016
Fe,II,4583.838,6200,4.5,0.2,-0.001
Fe,II,4593.827,6200,4.5,0.2,-0.0
Fe,II,4629.34,6200,4.5,0.2,-0.001
Fe,II,4665.8,6200,4.5,0.2,0.002
Fe,II,4720.15,6200,4.5,0.2,0.0
Fe,II,4847.555,6200,4.5,0.2,0.0
Fe,II,4868.808,6200,4.5,0.2,-0.0
Fe,II,4893.812,6200,4.5,0.2,-0.0
Fe,II,4923.932,6200,4.5,0.2,0.015
Fe,II,4924.921,6200,4.5,0.2,0.015
Fe,II,4583.838,6200,4.5,0.35,-0.001
Fe,II,4593.827,6200,4.5,0.35,-0.0
Fe,II,4629.34,6200,4.5,0.35,-0.001
Fe,II,4665.8,6200,4.5,0.35,0.002
Fe,II,4720.15,6200,4.5,0.35,0.0
Fe,II,4847.555,6200,4.5,0.35,0.0
Fe,II,4868.808,6200,4.5,0.35,-0.0
Fe,II,4893.812,6200,4.5,0.35,-0.0
Fe,II,4923.932,6200,4.5,0.35,0.014
Fe,II,4924.921,6200,4.5,0.35,0.014
Fe,II,4583.838,6200,4.6,-0.2,-0.001
Fe,II,4593.827,6200,4.6,-0.2,-0.0
Fe,II,4629.34,6200,4.6,-0.2,-0.0
Fe,II,4665.8,6200,4.6,-0.2,0.001
Fe,II,4720.15,6200,4.6,-0.2,-0.0
Fe,II,4847.555,6200,4.6,-0.2,0.0
Fe,II,4868.808,6200,4.6,-0.2,-0.0
Fe,II,4893.812,6200,4.6,-0.2,0.0
Fe,II,4923.932,6200,4.6,-0.2,0.016
Fe,II,4924.921,6200,4.6,-0.2,0.016
Fe,II,4583.838,6200,4.6,0.0,-0.001
Fe,II,4593.827,6200,4.6,0.0,-0.0
Fe,II,4629.34,6200,4.6,0.0,-0.0
Fe,II,4665.8,6200,4.6,0.0,0.001
Fe,II,4720.15,6200,4.6,0.0,-0.0
Fe,II,4847.555,6200,4.6,0.0,0.0
Fe,II,4868.808,6200,4.6,0.0,-0.0
Fe,II,4893.812,6200,4.6,0.0,0.0
Fe,II,4923.932,6200,4.6,0.0,0.015
Fe,II,4924.921,6200,4.6,0.0,0.015
Fe,II,4583.838,6200,4.6,0.2,-0.001
Fe,II,4593.827,6200,4.6,0.2,-0.0
Fe,II,4629.34,6200,4.6,0.2,-0.001
Fe,II,4665.8,6200,4.6,0.2,0.002
Fe,II,4720.15,6200,4.6,0.2,-0.0
Fe,II,4847.555,6200,4.6,0.2,0.0
Fe,II,4868.808,6200,4.6,0.2,-0.0
Fe,II,4893.812,6200,4.6,0.2,-0.0
Fe,II,4923.932,6200,4.6,0.2,0.014
Fe,II,4924.921,6200,4.6,0.2,0.014
Fe,II,4583.838,6200,4.6,0.35,-0.001
Fe,II,4593.827,6200,4.6,0.35,-0.0
Fe,II,4629.34,6200,4.6,0.35,-0.001
Fe,II,4665.8,6200,4.6,0.35,0.002
Fe,II,4720.15,6200,4.6,0.35,-0.0
Fe,II,4847.555,6200,4.6,0.35,0.0
Fe,II,4868.808,6200,4.6,0.35,-0.0
Fe,II,4893.812,6200,4.6,0.35,-0.0
Fe,II,4923.932,6200,4.6,0.35,0.014
Fe,II,4924.921,6200,4.6,0.35,0.014
Fe,II,4583.838,6600,4.0,-0.2,-0.002
Fe,II,4593.827,6600,4.0,-0.2,0.002
Fe,II,4629.34,6600,4.0,-0.2,-0.0
Fe,II,4665.8,6600,4.0,-0.2,0.002
Fe,II,4720.15,6600,4.0,-0.2,0.0
Fe,II,4847.555,6600,4.0,-0.2,0.0
Fe,II,4868.808,6600,4.0,-0.2,0.0
Fe,II,4893.812,6600,4.0,-0.2,0.0
Fe,II,4923.932,6600,4.0,-0.2,0.024
Fe,II,4924.921,6600,4.0,-0.2,0.024
Fe,II,4583.838,6600,4.0,0.0,-0.002
Fe,II,4593.827,6600,4.0,0.0,0.0
Fe,II,4629.34,6600,4.0,0.0,-0.0
Fe,II,4665.8,6600,4.0,0.0,0.003
Fe,II,4720.15,6600,4.0,0.0,0.0
Fe,II,4847.555,6600,4.0,0.0,0.0
Fe,II,4868.808,6600,4.0,0.0,0.0
Fe,II,4893.812,6600,4.0,0.0,0.0
Fe,II,4923.932,6600,4.0,0.0,0.021
Fe,II,4924.921,6600,4.0,0.0,0.021
Fe,II,4583.838,6600,4.0,0.2,-0.001
Fe,II,4593.827,6600,4.0,0.2,0.0
Fe,II,4629.34,6600,4.0,0.2,-0.0
Fe,II,4665.8,6600,4.0,0.2,0.004
Fe,II,4720.15,6600,4.0,0.2,0.0
Fe,II,4847.555,6600,4.0,0.2,0.0
Fe,II,4868.808,6600,4.0,0.2,0.0
Fe,II,4893.812,6600,4.0,0.2,-0.0
Fe,II,4923.932,6600,4.0,0.2,0.019
Fe,II,4924.921,6600,4.0,0.2,0.019
Fe,II,4583.838,6600,4.0,0.35,-0.001
Fe,II,4593.827,6600,4.0,0.35,0.0
Fe,II,4629.34,6600,4.0,0.35,-0.0
Fe,II,4665.8,6600,4.0,0.35,0.005
Fe,II,4720.15,6600,4.0,0.35,0.0
Fe,II,4847.555,6600,4.0,0.35,0.0
Fe,II,4868.808,6600,4.0,0.35,0.0
Fe,II,4893.812,6600,4.0,0.35,-0.0
Fe,II,4923.932,6600,4.0,0.35,0.018
Fe,II,4924.921,6600,4.0,0.35,0.018
Fe,II,4583.838,6600,4.3,-0.2,-0.002
Fe,II,4593.827,6600,4.3,-0.2,-0.0
Fe,II,4629.34,6600,4.3,-0.2,-0.0
Fe,II,4665.8,6600,4.3,-0.2,0.002
Fe,II,4720.15,6600,4.3,-0.2,0.0
Fe,II,4847.555,6600,4.3,-0.2,0.0
Fe,II,4868.808,6600,4.3,-0.2,0.0
Fe,II,4893.812,6600,4.3,-0.2,0.0
Fe,II,4923.932,6600,4.3,-0.2,0.022
Fe,II,4924.921,6600,4.3,-0.2,0.022
Fe,II,4583.838,6600,4.3,0.0,-0.001
Fe,II,4593.827,6600,4.3,0.0,-0.0
Fe,II,4629.34,6600,4.3,0.0,-0.0
Fe,II,4665.8,6600,4.3,0.0,0.002
Fe,II,4720.15,6600,4.3,0.0,0.0
Fe,II,4847.555,6600,4.3,0.0,0.0
Fe,II,4868.808,6600,4.3,0.0,0.0
Fe,II,4893.812,6600,4.3,0.0,0.0
Fe,II,4923.932,6600,4.3,0.0,0.019
Fe,II,4924.921,6600,4.3,0.0,0.019
Fe,II,4583.838,6600,4.3,0.2,-0.001
Fe,II,4593.827,6600,4.3,0.2,-0.0
Fe,II,4629.34,6600,4.3,0.2,-0.0
Fe,II,4665.8,6600,4.3,0.2,0.003
Fe,II,4720.15,6600,4.3,0.2,0.0
Fe,II,4847.555,6600,4.3,0.2,0.0
Fe,II,4868.808,6600,4.3,0.2,0.0
Fe,II,4893.812,6600,4.3,0.2,-0.0
Fe,II,4923.932,6600,4.3,0.2,0.017
Fe,II,4924.921,6600,4.3,0.2,0.017
Fe,II,4583.838,6600,4.3,0.35,-0.001
Fe,II,4593.827,6600,4.3,0.35,-0.0
Fe,II,4629.34,6600,4.3,0.35,-0.0
Fe,II,4665.8,6600,4.3,0.35,0.003
Fe,II,4720.15,6600,4.3,0.35,0.0
Fe,II,4847.555,6600,4.3,0.35,0.0
Fe,II,4868.808,6600,4.3,0.35,0.0
Fe,II,4893.812,6600,4.3,0.35,-0.0
Fe,II,4923.932,6600,4.3,0.35,0.016
Fe,II,4924.921,6600,4.3,0.35,0.016
Fe,II,4583.838,6600,4.5,-0.2,-0.001
Fe,II,4593.827,6600,4.5,-0.2,-0.0
Fe,II,4629.34,6600,4.5,-0.2,-0.0
Fe,II,4665.8,6600,4.5,-0.2,0.001
Fe,II,4720.15,6600,4.5,-0.2,0.0
Fe,II,4847.555,6600,4.5,-0.2,0.0
Fe,II,4868.808,6600,4.5,-0.2,0.0
Fe,II,4893.812,6600,4.5,-0.2,0.0
Fe,II,4923.932,6600,4.5,-0.2,0.02
Fe,II,4924.921,6600,4.5,-0.2,0.02
Fe,II,4583.838,6600,4.5,0.0,-0.001
Fe,II,4593.827,6600,4.5,0.0,-0.0
Fe,II,4629.34,6600,4.5,0.0,-0.0
Fe,II,4665.8,6600,4.5,0.0,0.002
Fe,II,4720.15,6600,4.5,0.0,0.0
Fe,II,4847.555,6600,4.5,0.0,0.0
Fe,II,4868.808,6600,4.5,0.0,0.0
Fe,II,4893.812,6600,4.5,0.0,0.0
Fe,II,4923.932,6600,4.5,0.0,0.018
Fe,II,4924.921,6600,4.5,0.0,0.018
Fe,II,4583.838,6600,4.5,0.2,-0.001
Fe,II,4593.827,6600,4.5,0.2,-0.0
Fe,II,4629.34,6600,4.5,0.2,-0.0
Fe,II,4665.8,6600,4.5,0.2,0.002
Fe,II,4720.15,6600,4.5,0.2,0.0
Fe,II,4847.555,6600,4.5,0.2,0.0
Fe,II,4868.808,6600,4.5,0.2,0.0
Fe,II,4893.812,6600,4.5,0.2,-0.0
Fe,II,4923.932,6600,4.5,0.2,0.016
Fe,II,4924.921,6600,4.5,0.2,0.016
Fe,II,4583.838,6600,4.5,0.35,-0.001
Fe,II,4593.827,6600,4.5,0.35,-0.0
Fe,II,4629.34,6600,4.5,0.35,-0.0
Fe,II,4665.8,6600,4.5,0.35,0.003
Fe,II,4720.15,6600,4.5,0.35,0.0
Fe,II,4847.555,6600,4.5,0.35,0.0
Fe,II,4868.808,6600,4.5,0.35,0.0
Fe,II,4893.812,6600,4.5,0.35,-0.0
Fe,II,4923.932,6600,4.5,0.35,0.015
Fe,II,4924.921,6600,4.5,0.35,0.015
Fe,II,4583.838,6600,4.6,-0.2,-0.001
Fe,II,4593.827,6600,4.6,-0.2,-0.0
Fe,II,4629.34,6600,4.6,-0.2,-0.0
Fe,II,4665.8,6600,4.6,-0.2,0.001
Fe,II,4720.15,6600,4.6,-0.2,0.0
Fe,II,4847.555,6600,4.6,-0.2,0.0
Fe,II,4868.808,6600,4.6,-0.2,-0.0
Fe,II,4893.812,6600,4.6,-0.2,0.0
Fe,II,4923.932,6600,4.6,-0.2,0.019
Fe,II,4924.921,6600,4.6,-0.2,0.019
Fe,II,4583.838,6600,4.6,0.0,-0.001
Fe,II,4593.827,6600,4.6,0.0,-0.0
Fe,II,4629.34,6600,4.6,0.0,-0.0
Fe,II,4665.8,6600,4.6,0.0,0.001
Fe,II,4720.15,6600,4.6,0.0,0.0
Fe,II,4847.555,6600,4.6,0.0,0.0
Fe,II,4868.808,6600,4.6,0.0,0.0
Fe,II,4893.812,6600,4.6,0.0,0.0
Fe,II,4923.932,6600,4.6,0.0,0.017
Fe,II,4924.921,6600,4.6,0.0,0.017
Fe,II,4583.838,6600,4.6,0.2,-0.001
Fe,II,4593.827,6600,4.6,0.2,-0.0
Fe,II,4629.34,6600,4.6,0.2,-0.0
Fe,II,4665.8,6600,4.6,0.2,0.002
Fe,II,4720.15,6600,4.6,0.2,0.0
Fe,II,4847.555,6600,4.6,0.2,0.0
Fe,II,4868.808,6600,4.6,0.2,0.0
Fe,II,4893.812,6600,4.6,0.2,-0.0
Fe,II,4923.932,6600,4.6,0.2,0.015
Fe,II,4924.921,6600,4.6,0.2,0.015
Fe,II,4583.838,6600,4.6,0.35,-0.001
Fe,II,4593.827,6600,4.6,0.35,-0.0
Fe,II,4629.34,6600,4.6,0.35,-0.0
Fe,II,4665.8,6600,4.6,0.35,0.002
Fe,II,4720.15,6600,4.6,0.35,0.0
Fe,II,4847.555,6600,4.6,0.35,0.0
Fe,II,4868.808,6600,4.6,0.35,0.0
Fe,II,4893.812,6600,4.6,0.35,-0.0
Fe,II,4923.932,6600,4.6,0.35,0.015
Fe,II,4924.921,6600,4.6,0.35,0.015
Fe,II,5100.66,5000,4.0,-0.2,-0.001
Fe,II,5120.352,5000,4.0,-0.2,-0.001
Fe,II,5127.87,5000,4.0,-0.2,-0.0
Fe,II,5132.67,5000,4.0,-0.2,-0.001
Fe,II,5161.18,5000,4.0,-0.2,-0.0
Fe,II,5169.033,5000,4.0,-0.2,0.014
Fe,II,5197.575,5000,4.0,-0.2,-0.002
Fe,II,5256.936,5000,4.0,-0.2,-0.001
Fe,II,5264.808,5000,4.0,-0.2,-0.001
Fe,II,5362.867,5000,4.0,-0.2,-0.001
Fe,II,5100.66,5000,4.0,0.0,-0.0
Fe,II,5120.352,5000,4.0,0.0,-0.0
Fe,II,5127.87,5000,4.0,0.0,-0.0
Fe,II,5132.67,5000,4.0,0.0,-0.001
Fe,II,5161.18,5000,4.0,0.0,-0.0
Fe,II,5169.033,5000,4.0,0.0,0.015
Fe,II,5197.575,5000,4.0,0.0,-0.003
Fe,II,5256.936,5000,4.0,0.0,-0.001
Fe,II,5264.808,5000,4.0,0.0,-0.001
Fe,II,5362.867,5000,4.0,0.0,-0.001
Fe,II,5100.66,5000,4.0,0.2,-0.0
Fe,II,5120.352,5000,4.0,0.2,-0.0
Fe,II,5127.87,5000,4.0,0.2,-0.0
Fe,II,5132.67,5000,4.0,0.2,-0.001
Fe,II,5161.18,5000,4.0,0.2,-0.0
Fe,II,5169.033,5000,4.0,0.2,0.017
Fe,II,5197.575,5000,4.0,0.2,-0.003
Fe,II,5256.936,5000,4.0,0.2,-0.0
Fe,II,5264.808,5000,4.0,0.2,-0.001
Fe,II,5362.867,5000,4.0,0.2,-0.002
Fe,II,5100.66,5000,4.0,0.35,-0.0
Fe,II,5120.352,5000,4.0,0.35,-0.0
Fe,II,5127.87,5000,4.0,0.35,-0.0
Fe,II,5132.67,5000,4.0,0.35,-0.0
Fe,II,5161.18,5000,4.0,0.35,-0.0
Fe,II,5169.033,5000,4.0,0.35,0.017
Fe,II,5197.575,5000,4.0,0.35,-0.003
Fe,II,5256.936,5000,4.0,0.35,-0.0
Fe,II,5264.808,5000,4.0,0.35,-0.001
Fe,II,5362.867,5000,4.0,0.35,-0.002
Fe,II,5100.66,5000,4.3,-0.2,-0.0
Fe,II,5120.352,5000,4.3,-0.2,-0.001
Fe,II,5127.87,5000,4.3,-0.2,-0.0
Fe,II,5132.67,5000,4.3,-0.2,-0.001
Fe,II,5161.18,5000,4.3,-0.2,-0.0
Fe,II,5169.033,5000,4.3,-0.2,0.011
Fe,II,5197.575,5000,4.3,-0.2,-0.002
Fe,II,5256.936,5000,4.3,-0.2,-0.001
Fe,II,5264.808,5000,4.3,-0.2,-0.001
Fe,II,5362.867,5000,4.3,-0.2,-0.001
Fe,II,5100.66,5000,4.3,0.0,-0.0
Fe,II,5120.352,5000,4.3,0.0,-0.0
Fe,II,5127.87,5000,4.3,0.0,-0.0
Fe,II,5132.67,5000,4.3,0.0,-0.001
Fe,II,5161.18,5000,4.3,0.0,-0.0
Fe,II,5169.033,5000,4.3,0.0,0.012
Fe,II,5197.575,5000,4.3,0.0,-0.002
Fe,II,5256.936,5000,4.3,0.0,-0.0
Fe,II,5264.808,5000,4.3,0.0,-0.0
Fe,II,5362.867,5000,4.3,0.0,-0.001
Fe,II,5100.66,5000,4.3,0.2,-0.0
Fe,II,5120.352,5000,4.3,0.2,-0.0
Fe,II,5127.87,5000,4.3,0.2,-0.0
Fe,II,5132.67,5000,4.3,0.2,-0.0
Fe,II,5161.18,5000,4.3,0.2,-0.0
Fe,II,5169.033,5000,4.3,0.2,0.013
Fe,II,5197.575,5000,4.3,0.2,-0.002
Fe,II,5256.936,5000,4.3,0.2,-0.0
Fe,II,5264.808,5000,4.3,0.2,-0.0
Fe,II,5362.867,5000,4.3,0.2,-0.001
Fe,II,5100.66,5000,4.3,0.35,-0.0
Fe,II,5120.352,5000,4.3,0.35,-0.0
Fe,II,5127.87,5000,4.3,0.35,-0.0
Fe,II,5132.67,5000,4.3,0.35,-0.0
Fe,II,5161.18,5000,4.3,0.35,-0.0
Fe,II,5169.033,5000,4.3,0.35,0.013
Fe,II,5197.575,5000,4.3,0.35,-0.002
Fe,II,5256.936,5000,4.3,0.35,-0.0
Fe,II,5264.808,5000,4.3,0.35,-0.0
Fe,II,5362.867,5000,4.3,0.35,-0.001
Fe,II,5100.66,5000,4.5,-0.2,-0.0
Fe,II,5120.352,5000,4.5,-0.2,-0.001
Fe,II,5127.87,5000,4.5,-0.2,-0.0
Fe,II,5132.67,5000,4.5,-0.2,-0.001
Fe,II,5161.18,5000,4.5,-0.2,-0.0
Fe,II,5169.033,5000,4.5,-0.2,0.009
Fe,II,5197.575,5000,4.5,-0.2,-0.001
Fe,II,5256.936,5000,4.5,-0.2,-0.0
Fe,II,5264.808,5000,4.5,-0.2,-0.0
Fe,II,5362.867,5000,4.5,-0.2,-0.001
Fe,II,5100.66,5000,4.5,0.0,-0.0
Fe,II,5120.352,5000,4.5,0.0,-0.0
Fe,II,5127.87,5000,4.5,0.0,0.0
Fe,II,5132.67,5000,4.5,0.0,-0.0
Fe,II,5161.18,5000,4.5,0.0,-0.0
Fe,II,5169.033,5000,4.5,0.0,0.01
Fe,II,5197.575,5000,4.5,0.0,-0.001
Fe,II,5256.936,5000,4.5,0.0,-0.0
Fe,II,5264.808,5000,4.5,0.0,-0.0
Fe,II,5362.867,5000,4.5,0.0,-0.001
Fe,II,5100.66,5000,4.5,0.2,-0.0
Fe,II,5120.352,5000,4.5,0.2,-0.0
Fe,II,5127.87,5000,4.5,0.2,-0.0
Fe,II,5132.67,5000,4.5,0.2,-0.0
Fe,II,5161.18,5000,4.5,0.2,-0.0
Fe,II,5169.033,5000,4.5,0.2,0.011
Fe,II,5197.575,5000,4.5,0.2,-0.001
Fe,II,5256.936,5000,4.5,0.2,-0.0
Fe,II,5264.808,5000,4.5,0.2,-0.0
Fe,II,5362.867,5000,4.5,0.2,-0.001
Fe,II,5100.66,5000,4.5,0.35,-0.0
Fe,II,5120.352,5000,4.5,0.35,-0.0
Fe,II,5127.87,5000,4.5,0.35,-0.0
Fe,II,5132.67,5000,4.5,0.35,-0.0
Fe,II,5161.18,5000,4.5,0.35,-0.0
Fe,II,5169.033,5000,4.5,0.35,0.012
Fe,II,5197.575,5000,4.5,0.35,-0.001
Fe,II,5256.936,5000,4.5,0.35,-0.0
Fe,II,5264.808,5000,4.5,0.35,-0.0
Fe,II,5362.867,5000,4.5,0.35,-0.001
Fe,II,5100.66,5000,4.6,-0.2,-0.0
Fe,II,5120.352,5000,4.6,-0.2,-0.0
Fe,II,5127.87,5000,4.6,-0.2,0.0
Fe,II,5132.67,5000,4.6,-0.2,-0.001
Fe,II,5161.18,5000,4.6,-0.2,-0.0
Fe,II,5169.033,5000,4.6,-0.2,0.008
Fe,II,5197.575,5000,4.6,-0.2,-0.001
Fe,II,5256.936,5000,4.6,-0.2,-0.0
Fe,II,5264.808,5000,4.6,-0.2,-0.0
Fe,II,5362.867,5000,4.6,-0.2,-0.001
Fe,II,5100.66,5000,4.6,0.0,-0.0
Fe,II,5120.352,5000,4.6,0.0,-0.0
Fe,II,5127.87,5000,4.6,0.0,-0.0
Fe,II,5132.67,5000,4.6,0.0,-0.0
Fe,II,5161.18,5000,4.6,0.0,-0.0
Fe,II,5169.033,5000,4.6,0.0,0.009
Fe,II,5197.575,5000,4.6,0.0,-0.001
Fe,II,5256.936,5000,4.6,0.0,-0.0
Fe,II,5264.808,5000,4.6,0.0,-0.0
Fe,II,5362.867,5000,4.6,0.0,-0.001
Fe,II,5100.66,5000,4.6,0.2,-0.0
Fe,II,5120.352,5000,4.6,0.2,-0.0
Fe,II,5127.87,5000,4.6,0.2,-0.0
Fe,II,5132.67,5000,4.6,0.2,-0.0
Fe,II,5161.18,5000,4.6,0.2,-0.0
Fe,II,5169.033,5000,4.6,0.2,0.01
Fe,II,5197.575,5000,4.6,0.2,-0.001
Fe,II,5256.936,5000,4.6,0.2,-0.0
Fe,II,5264.808,5000,4.6,0.2,-0.0
Fe,II,5362.867,5000,4.6,0.2,-0.001
Fe,II,5100.66,5000,4.6,0.35,-0.0
Fe,II,5120.352,5000,4.6,0.35,-0.0
Fe,II,5127.87,5000,4.6,0.35,-0.0
Fe,II,5132.67,5000,4.6,0.35,-0.0
Fe,II,5161.18,5000,4.6,0.35,-0.0
Fe,II,5169.033,5000,4.6,0.35,0.01
Fe,II,5197.575,5000,4.6,0.35,-0.001
Fe,II,5256.936,5000,4.6,0.35,-0.0
Fe,II,5264.808,5000,4.6,0.35,-0.0
Fe,II,5362.867,5000,4.6,0.35,-0.001
Fe,II,5100.66,5400,4.0,-0.2,-0.0
Fe,II,5120.352,5400,4.0,-0.2,-0.0
Fe,II,5127.87,5400,4.0,-0.2,-0.0
Fe,II,5132.67,5400,4.0,-0.2,-0.001
Fe,II,5161.18,5400,4.0,-0.2,-0.0
Fe,II,5169.033,5400,4.0,-0.2,0.017
Fe,II,5197.575,5400,4.0,-0.2,-0.002
Fe,II,5256.936,5400,4.0,-0.2,-0.0
Fe,II,5264.808,5400,4.0,-0.2,0.0
Fe,II,5362.867,5400,4.0,-0.2,-0.0
Fe,II,5100.66,5400,4.0,0.0,-0.0
Fe,II,5120.352,5400,4.0,0.0,-0.001
Fe,II,5127.87,5400,4.0,0.0,-0.001
Fe,II,5132.67,5400,4.0,0.0,-0.001
Fe,II,5161.18,5400,4.0,0.0,-0.0
Fe,II,5169.033,5400,4.0,0.0,0.017
Fe,II,5197.575,5400,4.0,0.0,-0.003
Fe,II,5256.936,5400,4.0,0.0,-0.001
Fe,II,5264.808,5400,4.0,0.0,-0.0
Fe,II,5362.867,5400,4.0,0.0,-0.001
Fe,II,5100.66,5400,4.0,0.2,-0.0
Fe,II,5120.352,5400,4.0,0.2,-0.001
Fe,II,5127.87,5400,4.0,0.2,-0.001
Fe,II,5132.67,5400,4.0,0.2,-0.001
Fe,II,5161.18,5400,4.0,0.2,-0.0
Fe,II,5169.033,5400,4.0,0.2,0.017
Fe,II,5197.575,5400,4.0,0.2,-0.004
Fe,II,5256.936,5400,4.0,0.2,-0.001
Fe,II,5264.808,5400,4.0,0.2,-0.001
Fe,II,5362.867,5400,4.0,0.2,-0.003
Fe,II,5100.66,5400,4.0,0.35,-0.0
Fe,II,5120.352,5400,4.0,0.35,-0.001
Fe,II,5127.87,5400,4.0,0.35,-0.001
Fe,II,5132.67,5400,4.0,0.35,-0.001
Fe,II,5161.18,5400,4.0,0.35,-0.0
Fe,II,5169.033,5400,4.0,0.35,0.018
Fe,II,5197.575,5400,4.0,0.35,-0.004
Fe,II,5256.936,5400,4.0,0.35,-0.001
Fe,II,5264.808,5400,4.0,0.35,-0.001
Fe,II,5362.867,5400,4.0,0.35,-0.004
Fe,II,5100.66,5400,4.3,-0.2,-0.0
Fe,II,5120.352,5400,4.3,-0.2,-0.0
Fe,II,5127.87,5400,4.3,-0.2,-0.0
Fe,II,5132.67,5400,4.3,-0.2,-0.001
Fe,II,5161.18,5400,4.3,-0.2,-0.0
Fe,II,5169.033,5400,4.3,-0.2,0.014
Fe,II,5197.575,5400,4.3,-0.2,-0.001
Fe,II,5256.936,5400,4.3,-0.2,-0.0
Fe,II,5264.808,5400,4.3,-0.2,-0.0
Fe,II,5362.867,5400,4.3,-0.2,-0.0
Fe,II,5100.66,5400,4.3,0.0,-0.0
Fe,II,5120.352,5400,4.3,0.0,-0.0
Fe,II,5127.87,5400,4.3,0.0,-0.0
Fe,II,5132.67,5400,4.3,0.0,-0.001
Fe,II,5161.18,5400,4.3,0.0,-0.0
Fe,II,5169.033,5400,4.3,0.0,0.015
Fe,II,5197.575,5400,4.3,0.0,-0.002
Fe,II,5256.936,5400,4.3,0.0,-0.0
Fe,II,5264.808,5400,4.3,0.0,-0.0
Fe,II,5362.867,5400,4.3,0.0,-0.001
Fe,II,5100.66,5400,4.3,0.2,-0.0
Fe,II,5120.352,5400,4.3,0.2,-0.0
Fe,II,5127.87,5400,4.3,0.2,-0.0
Fe,II,5132.67,5400,4.3,0.2,-0.001
Fe,II,5161.18,5400,4.3,0.2,-0.0
Fe,II,5169.033,5400,4.3,0.2,0.015
Fe,II,5197.575,5400,4.3,0.2,-0.003
Fe,II,5256.936,5400,4.3,0.2,-0.001
Fe,II,5264.808,5400,4.3,0.2,-0.001
Fe,II,5362.867,5400,4.3,0.2,-0.002
Fe,II,5100.66,5400,4.3,0.35,-0.0
Fe,II,5120.352,5400,4.3,0.35,-0.001
Fe,II,5127.87,5400,4.3,0.35,-0.0
Fe,II,5132.67,5400,4.3,0.35,-0.001
Fe,II,5161.18,5400,4.3,0.35,-0.0
Fe,II,5169.033,5400,4.3,0.35,0.015
Fe,II,5197.575,5400,4.3,0.35,-0.004
Fe,II,5256.936,5400,4.3,0.35,-0.001
Fe,II,5264.808,5400,4.3,0.35,-0.001
Fe,II,5362.867,5400,4.3,0.35,-0.003
Fe,II,5100.66,5400,4.5,-0.2,-0.0
Fe,II,5120.352,5400,4.5,-0.2,-0.001
Fe,II,5127.87,5400,4.5,-0.2,-0.0
Fe,II,5132.67,5400,4.5,-0.2,-0.001
Fe,II,5161.18,5400,4.5,-0.2,-0.0
Fe,II,5169.033,5400,4.5,-0.2,0.012
Fe,II,5197.575,5400,4.5,-0.2,-0.001
Fe,II,5256.936,5400,4.5,-0.2,-0.001
Fe,II,5264.808,5400,4.5,-0.2,-0.0
Fe,II,5362.867,5400,4.5,-0.2,-0.001
Fe,II,5100.66,5400,4.5,0.0,-0.0
Fe,II,5120.352,5400,4.5,0.0,-0.0
Fe,II,5127.87,5400,4.5,0.0,-0.0
Fe,II,5132.67,5400,4.5,0.0,-0.001
Fe,II,5161.18,5400,4.5,0.0,-0.0
Fe,II,5169.033,5400,4.5,0.0,0.013
Fe,II,5197.575,5400,4.5,0.0,-0.001
Fe,II,5256.936,5400,4.5,0.0,-0.0
Fe,II,5264.808,5400,4.5,0.0,-0.0
Fe,II,5362.867,5400,4.5,0.0,-0.001
Fe,II,5100.66,5400,4.5,0.2,-0.0
Fe,II,5120.352,5400,4.5,0.2,-0.0
Fe,II,5127.87,5400,4.5,0.2,-0.0
Fe,II,5132.67,5400,4.5,0.2,-0.001
Fe,II,5161.18,5400,4.5,0.2,-0.0
Fe,II,5169.033,5400,4.5,0.2,0.012
Fe,II,5197.575,5400,4.5,0.2,-0.002
Fe,II,5256.936,5400,4.5,0.2,-0.001
Fe,II,5264.808,5400,4.5,0.2,-0.001
Fe,II,5362.867,5400,4.5,0.2,-0.001
Fe,II,5100.66,5400,4.5,0.35,-0.0
Fe,II,5120.352,5400,4.5,0.35,-0.001
Fe,II,5127.87,5400,4.5,0.35,-0.0
Fe,II,5132.67,5400,4.5,0.35,-0.001
Fe,II,5161.18,5400,4.5,0.35,-0.0
Fe,II,5169.033,5400,4.5,0.35,0.012
Fe,II,5197.575,5400,4.5,0.35,-0.003
Fe,II,5256.936,5400,4.5,0.35,-0.001
Fe,II,5264.808,5400,4.5,0.35,-0.001
Fe,II,5362.867,5400,4.5,0.35,-0.002
Fe,II,5100.66,5400,4.6,-0.2,-0.001
Fe,II,5120.352,5400,4.6,-0.2,-0.001
Fe,II,5127.87,5400,4.6,-0.2,-0.0
Fe,II,5132.67,5400,4.6,-0.2,-0.001
Fe,II,5161.18,5400,4.6,-0.2,-0.001
Fe,II,5169.033,5400,4.6,-0.2,0.01
Fe,II,5197.575,5400,4.6,-0.2,-0.002
Fe,II,5256.936,5400,4.6,-0.2,-0.001
