element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	nlte	nlte_level_low	nlte_level_up	nlte_label_low	nlte_label_up	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support
Ni 1	16593.126	1659.3126	-1.131	5.6141	45280.770	3.0	6.3611	51305.732	3.0	7.0	0.780	1.080	GA	8.13E+08	8.910	-5.410	-7.560	-7.560	-7.560	1.000	0.036	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	16593.220	1659.3220	-0.560	8.4173	67890.103	3.0	9.1643	73915.064	2.0	5.0	1.460	1.840	GA	7.76E+07	7.890	-4.600	-7.350	-7.350	-7.350	1.000	0.105	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	16593.804	1659.3804	-0.838	9.8450	79405.280	1.0	10.5920	85430.241	1.0	3.0	1.500	2.000	GA	7.76E+08	8.890	-3.940	-7.080	-7.080	-7.080	1.000	0.006	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16595.583	1659.5583	-2.092	6.5161	52555.891	0.0	7.2630	58580.046	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.066	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	16597.236	1659.7236	-0.980	8.4170	67887.683	2.0	9.1638	73911.032	1.0	3.0	1.470	2.500	GA	3.80E+07	7.580	-4.600	-7.350	-7.350	-7.350	1.000	0.053	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	16599.099	1659.9099	-2.315	5.2712	42515.095	0.0	6.0179	48537.637	1.0	3.0	0.000	1.500	GA	1.55E+08	8.190	-3.970	-7.230	-7.230	-7.230	1.000	0.002	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16599.683	1659.9683	-1.786	6.6859	53925.420	1.0	7.4326	59947.962	2.0	5.0	0.730	1.370	GA	1.26E+08	8.100	-3.890	-7.190	-7.190	-7.190	1.000	0.008	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	16601.437	1660.1437	-2.043	9.2956	74974.070	3.0	10.0422	80995.805	2.0	5.0	1.500	1.840	GA	8.51E+06	6.930	-3.270	-6.940	-6.940	-6.940	1.000	0.001	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16601.770	1660.1770	-1.410	6.2222	50185.427	4.0	6.9688	56207.163	4.0	9.0	1.680	1.430	GA	3.89E+07	7.590	-4.350	-7.340	-7.340	-7.340	1.000	0.046	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	16602.561	1660.2561	-0.190	5.2340	42215.057	4.0	5.9805	48235.986	4.0	9.0	1.120	0.950	GA	8.32E+07	7.920	-3.980	-7.330	-7.330	-7.330	1.000	0.002	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	16603.800	1660.3800	-1.342	5.4653	44080.617	2.0	6.2119	50102.352	3.0	7.0	1.500	1.270	GA	1.29E+08	8.110	-4.340	-7.330	-7.330	-7.330	1.000	0.003	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16604.914	1660.4914	-1.815	6.2655	50534.666	3.0	7.0119	56554.788	3.0	7.0	1.620	1.770	GA	1.95E+08	8.290	-4.300	-7.260	-7.260	-7.260	1.000	0.017	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16606.152	1660.6152	-1.873	6.3410	51143.614	0.0	7.0875	57164.543	1.0	3.0	0.000	2.580	GA	2.09E+08	8.320	-3.710	-7.260	-7.260	-7.260	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
C 1	16607.200	1660.7200	-1.566	10.1382	81770.098	2.0	10.8845	87789.413	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.007	0.000	X	X	F	0	1	6.0	6.000000	6.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16607.633	1660.7633	-1.600	6.3416	51148.453	3.0	7.0880	57168.575	3.0	7.0	1.500	1.430	GA	2.24E+08	8.350	-4.270	-7.280	-7.280	-7.280	1.000	0.023	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16607.805	1660.7805	-0.965	6.3417	51149.260	2.0	7.0880	57168.575	3.0	7.0	1.950	1.430	GA	1.51E+08	8.180	-4.270	-7.280	-7.280	-7.280	1.000	0.090	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16609.537	1660.9537	-2.152	6.2529	50433.040	3.0	6.9992	56452.355	4.0	9.0	1.550	1.640	GA	6.46E+07	7.810	-3.910	-7.290	-7.290	-7.290	1.000	0.009	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	16609.753	1660.9753	-2.440	5.2716	42518.321	1.0	6.0179	48537.637	1.0	3.0	1.500	1.500	GA	1.55E+08	8.190	-3.970	-7.230	-7.230	-7.230	1.000	0.001	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	16610.236	1661.0236	-3.266	7.0299	56699.967	1.0	7.7762	62719.283	0.0	1.0	1.500	0.000	GA	5.75E+07	7.760	-3.170	-6.930	-6.930	-6.930	1.000	0.002	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	16610.371	1661.0371	-3.250	7.1252	57468.614	2.0	7.8714	63487.123	1.0	3.0	1.480	0.890	GA	7.76E+07	7.890	-2.160	-6.830	-6.830	-6.830	1.000	0.001	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16610.470	1661.0470	-2.166	5.9809	48239.212	2.0	6.7271	54257.721	2.0	5.0	1.270	0.760	GA	2.14E+08	8.330	-4.390	-7.520	-7.520	-7.520	1.000	0.014	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16612.121	1661.2121	-2.773	5.9209	47755.279	3.0	6.6671	53773.788	3.0	7.0	1.240	1.210	GA	8.13E+07	7.910	-5.230	-7.550	-7.550	-7.550	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16612.206	1661.2206	-4.404	3.3965	27394.620	3.0	4.1426	33412.322	3.0	7.0	1.250	1.070	GA	1.78E+07	7.250	-6.020	-7.800	-7.800	-7.800	1.000	0.022	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	16612.736	1661.2736	0.246	5.2340	42215.057	4.0	5.9801	48232.759	5.0	11.0	1.070	0.950	GA	8.32E+07	7.920	-3.780	-7.330	-7.330	-7.330	1.000	0.006	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16612.761	1661.2761	0.286	6.3981	51604.157	3.0	7.1442	57621.859	4.0	9.0	1.280	1.220	GA	1.15E+08	8.060	-4.300	-7.320	-7.320	-7.320	1.000	0.374	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
P 1	16613.057	1661.3057	0.000	8.2276	66360.069	1.5	8.9737	72377.772	0.5	2.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.017	0.000	X	X	F	0	1	15.0	15.000000	15.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mn 1	16613.614	1661.3614	-0.567	6.9447	56012.783	3.5	7.6908	62030.485	4.5	10.0	1.720	1.500	GA	1.17E+08	8.070	-4.080	-7.120	-7.120	-7.120	1.000	0.002	0.000	X	X	F	0	1	25.0	25.000000	25.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16614.310	1661.4310	-2.076	5.9124	47686.722	0.0	6.6584	53703.618	1.0	3.0	0.000	0.500	GA	2.19E+08	8.340	-4.800	-7.320	-7.320	-7.320	1.000	0.003	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16614.749	1661.4749	-4.301	5.0674	40871.337	2.0	5.8134	46888.233	2.0	5.0	1.480	1.260	GA	1.07E+08	8.030	-6.060	-7.770	-7.770	-7.770	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	16615.174	1661.5174	-0.666	4.4893	36208.646	4.0	5.2353	42225.542	5.0	11.0	1.340	1.400	GA	1.05E+08	8.020	-4.370	-7.460	-7.460	-7.460	1.000	0.003	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	16615.986	1661.5986	0.074	5.1892	41853.721	1.0	5.9352	47870.616	2.0	5.0	0.000	0.350	GA	7.76E+07	7.890	-4.270	-7.290	-7.290	-7.290	1.000	0.004	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16616.779	1661.6779	-2.226	6.7091	54112.541	2.0	7.4550	60128.630	2.0	5.0	1.700	1.790	GA	2.63E+08	8.420	-3.590	-7.080	-7.080	-7.080	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Si 1	16616.933	1661.6933	-2.328	7.0055	56503.168	2.0	7.7514	62519.257	2.0	5.0	1.090	1.410	GA	2.82E+07	7.450	-3.850	-6.980	-6.980	-6.980	1.000	0.012	0.000	X	X	F	0	1	14.0	14.000000	14.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16619.737	1661.9737	-0.856	5.5869	45061.387	3.0	6.3327	51076.670	4.0	9.0	1.510	1.490	GA	1.41E+08	8.150	-4.360	-7.450	-7.450	-7.450	1.000	0.295	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16619.928	1661.9928	-2.726	6.3417	51149.260	2.0	7.0875	57164.543	1.0	3.0	1.950	2.580	GA	1.45E+08	8.160	-3.710	-7.260	-7.260	-7.260	1.000	0.002	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16621.191	1662.1191	-1.714	6.7260	54248.849	0.0	7.4717	60263.325	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.094	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16621.384	1662.1384	-1.862	6.3981	51604.157	3.0	7.1438	57618.633	2.0	5.0	1.280	0.930	GA	1.15E+08	8.060	-4.300	-7.330	-7.330	-7.330	1.000	0.012	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 2	16621.818	1662.1818	-2.546	3.1235	25192.726	2.5	3.8692	31207.203	2.5	6.0	1.200	0.870	GA	1.41E+08	8.150	-6.330	-7.850	-7.850	-7.850	1.000	0.057	0.000	X	X	F	0	2	22.1	22.000000	22.01	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16622.390	1662.2390	-2.934	5.9872	48290.025	1.0	6.7329	54304.501	0.0	1.0	2.210	0.000	GA	3.72E+08	8.570	-4.570	-7.510	-7.510	-7.510	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	16622.946	1662.2946	-1.142	4.6692	37659.638	3.0	5.4149	43674.114	4.0	9.0	1.110	0.950	GA	2.95E+08	8.470	-5.610	-7.520	-7.520	-7.520	1.000	0.001	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16624.718	1662.4718	-1.840	6.7262	54250.462	1.0	7.4717	60263.325	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16624.881	1662.4881	-1.362	6.7262	54250.462	1.0	7.4717	60263.325	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.168	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cr 1	16625.400	1662.5401	-1.401	5.2877	42648.177	3.0	6.0333	48661.846	3.0	7.0	1.500	1.460	GA	2.69E+08	8.430	-4.780	-7.340	-7.340	-7.340	1.000	0.003	0.000	X	X	F	0	1	24.0	24.000000	24.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16625.702	1662.5702	-3.484	5.8961	47555.254	1.0	6.6417	53568.923	2.0	5.0	1.880	1.400	GA	1.74E+08	8.240	-4.570	-7.510	-7.510	-7.510	1.000	0.001	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	16625.812	1662.5812	-1.345	4.5541	36731.294	1.0	5.2997	42744.963	2.0	5.0	1.010	1.170	GA	4.57E+07	7.660	-4.090	-7.250	-7.250	-7.250	1.000	0.059	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16626.482	1662.6482	-2.396	5.3634	43258.738	4.0	6.1089	49271.601	3.0	7.0	1.250	1.320	GA	7.76E+08	8.890	-4.370	-7.510	-7.510	-7.510	1.000	0.004	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16626.684	1662.6684	-1.982	5.3634	43258.738	4.0	6.1089	49271.601	3.0	7.0	1.250	1.320	GA	7.76E+08	8.890	-4.370	-7.510	-7.510	-7.510	1.000	0.009	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16627.787	1662.7787	-2.893	5.6142	45281.577	2.0	6.3597	51294.440	3.0	7.0	1.200	1.350	GA	2.14E+08	8.330	-5.290	-7.570	-7.570	-7.570	1.000	0.006	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ni 1	16628.074	1662.8074	-0.904	6.2971	50789.537	4.0	7.0425	56801.593	5.0	11.0	1.250	1.180	GA	2.88E+08	8.460	-4.800	-7.510	-7.510	-7.510	1.000	0.016	0.000	X	X	F	0	1	28.0	28.000000	28.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	16628.885	1662.8885	-1.295	9.8466	79418.185	0.0	10.5920	85430.241	1.0	3.0	0.000	2.000	GA	7.76E+08	8.890	-3.970	-7.080	-7.080	-7.080	1.000	0.002	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16629.836	1662.9836	-0.435	6.5654	52953.522	4.0	7.3108	58965.579	4.0	9.0	1.210	1.250	GA	9.12E+07	7.960	-4.170	-7.270	-7.270	-7.270	1.000	0.157	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	16630.553	1663.0553	-2.387	4.5541	36731.294	1.0	5.2995	42743.350	1.0	3.0	1.010	0.500	GA	4.57E+07	7.660	-4.090	-7.250	-7.250	-7.250	1.000	0.006	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ca 1	16631.535	1663.1535	-2.228	5.2726	42526.387	2.0	6.0179	48537.637	1.0	3.0	1.500	1.500	GA	1.55E+08	8.190	-3.960	-7.230	-7.230	-7.230	1.000	0.002	0.000	X	X	F	0	1	20.0	20.000000	20.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16632.019	1663.2019	-1.080	6.7265	54252.881	2.0	7.4717	60263.325	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.242	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16632.020	1663.2020	-3.015	6.7265	54252.881	2.0	7.4717	60263.325	1.0	3.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.006	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16632.020	1663.2020	-1.840	6.7265	54252.881	2.0	7.4717	60263.325	2.0	5.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.075	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Mg 1	16632.230	1663.2230	-1.092	6.7265	54252.881	2.0	7.4717	60263.325	3.0	7.0	99.000	99.000	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.239	0.000	X	X	F	0	1	12.0	12.000000	12.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16632.503	1663.2503	-0.235	5.8741	47377.812	4.0	6.6193	53388.255	4.0	9.0	1.330	1.390	GA	1.55E+08	8.190	-5.270	-7.450	-7.450	-7.450	1.000	0.374	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16632.661	1663.2661	-1.233	7.0266	56673.351	4.0	7.7718	62683.794	4.0	9.0	1.260	1.190	GA	2.24E+08	8.350	-3.240	-7.020	-7.020	-7.020	1.000	0.014	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16634.341	1663.4341	-1.878	6.3060	50861.320	3.0	7.0511	56870.957	3.0	7.0	1.630	1.620	GA	2.45E+08	8.390	-4.490	-7.260	-7.260	-7.260	1.000	0.013	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Ti 1	16635.158	1663.5158	-1.582	2.3447	18911.281	2.0	3.0898	24920.918	1.0	3.0	1.540	1.990	GA	8.32E+06	6.920	-6.000	-7.810	-7.810	-7.810	1.000	0.041	0.000	X	X	F	0	1	22.0	22.000000	22.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16635.695	1663.5695	-2.311	6.3061	50862.127	2.0	7.0511	56870.957	3.0	7.0	1.800	1.620	GA	2.00E+08	8.300	-4.490	-7.260	-7.260	-7.260	1.000	0.005	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16636.398	1663.6398	-2.177	6.6155	53357.606	3.0	7.3605	59366.436	2.0	5.0	1.060	1.150	GA	9.77E+07	7.990	-3.980	-7.250	-7.250	-7.250	1.000	0.004	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
S 1	16637.436	1663.7436	-0.363	9.9800	80494.128	2.0	10.7250	86502.959	2.0	5.0	1.500	1.500	GA	3.55E+08	8.550	-3.170	-6.990	-6.990	-6.990	1.000	0.013	0.000	X	X	F	0	1	16.0	16.000000	16.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.959	1663.8959	-1.485	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.960	1663.8960	-1.134	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.964	1663.8964	-1.531	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.964	1663.8964	-1.163	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.965	1663.8965	-1.180	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.965	1663.8965	-0.812	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.976	1663.8976	-2.485	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.976	1663.8976	-1.418	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.976	1663.8976	-0.913	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.976	1663.8976	-2.134	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.976	1663.8976	-1.067	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.976	1663.8976	-0.562	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.994	1663.8994	-2.310	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.994	1663.8994	-1.164	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.994	1663.8994	-0.356	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.025	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.995	1663.8995	-2.661	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.995	1663.8995	-1.515	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16638.995	1663.8995	-0.707	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	99.000	1.220	GA	0.00E+00	0.000	0.000	0.000	0.000	0.000	1.000	0.012	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16639.754	1663.9754	-3.252	5.5068	44415.337	4.0	6.2517	50423.361	4.0	9.0	1.400	1.510	GA	2.19E+08	8.340	-5.170	-7.550	-7.550	-7.550	1.000	0.003	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16640.640	1664.0640	-1.405	5.9209	47755.279	3.0	6.6658	53763.303	3.0	7.0	1.240	1.080	GA	1.29E+08	8.110	-4.820	-7.520	-7.520	-7.520	1.000	0.082	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Fe 1	16640.890	1664.0890	-1.472	6.3327	51076.670	4.0	7.0775	57083.887	3.0	7.0	1.490	1.660	GA	9.12E+07	7.960	-3.900	-7.290	-7.290	-7.290	1.000	0.032	0.000	X	X	F	0	1	26.0	26.000000	26.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16640.959	1664.0959	-1.557	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	1.330	1.220	GA	8.51E+07	7.930	-3.710	-7.260	-7.260	-7.260	1.000	0.010	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
Cu 1	16640.960	1664.0960	-1.206	6.1227	49382.906	1.5	6.8676	55390.930	2.5	6.0	1.330	1.220	GA	8.51E+07	7.930	-3.710	-7.260	-7.260	-7.260	1.000	0.022	0.000	X	X	F	0	1	29.0	29.000000	29.00	VALD3	F	0	0	none	none	F	T	F	F	F	F
