teff_K,logg,log_eps_Fe,vturb_kms,species,lambda_air_nm,e_low,log_gf,lambda_air_min_nm,lambda_air_max_nm,clean,delta_mean3d_nlte_minus_mean3d_lte
5750,4.50,7.50,0.75,Fe1,507.9221,2.197885,-2.0670,507.4516,507.9505,no,-0.0204
5750,4.50,7.50,1.50,Fe1,507.9221,2.197885,-2.0670,507.4516,507.9505,no,-0.0294
5750,4.50,7.50,3.00,Fe1,507.9221,2.197885,-2.0670,507.4516,507.9505,no,-0.0462
5750,4.50,7.50,0.75,Fe1,507.9738,0.990119,-3.2200,507.9505,508.1511,no,-0.0013
5750,4.50,7.50,1.50,Fe1,507.9738,0.990119,-3.2200,507.9505,508.1511,no,-0.0073
5750,4.50,7.50,3.00,Fe1,507.9738,0.990119,-3.2200,507.9505,508.1511,no,-0.0208
5750,4.50,7.50,0.75,Fe1,508.3337,0.958165,-2.9579,508.1511,509.1741,yes,-0.0045
5750,4.50,7.50,1.50,Fe1,508.3337,0.958165,-2.9579,508.1511,509.1741,yes,-0.0099
5750,4.50,7.50,3.00,Fe1,508.3337,0.958165,-2.9579,508.1511,509.1741,yes,-0.0223
5750,4.50,7.50,0.75,Fe1,509.8571,3.928639,-0.8799,509.1741,509.5178,no,-0.0196
5750,4.50,7.50,1.50,Fe1,509.8571,3.928639,-0.8799,509.1741,509.5178,no,-0.0282
5750,4.50,7.50,3.00,Fe1,509.8571,3.928639,-0.8799,509.1741,509.5178,no,-0.0454
5750,4.50,7.50,0.75,Fe1,509.8697,2.175963,-2.0259,509.5178,509.8918,no,-0.0367
5750,4.50,7.50,1.50,Fe1,509.8697,2.175963,-2.0259,509.5178,509.8918,no,-0.0531
5750,4.50,7.50,3.00,Fe1,509.8697,2.175963,-2.0259,509.5178,509.8918,no,-0.0772
5750,4.50,7.50,0.75,Fe1,509.9075,3.984140,-1.3900,509.8918,510.0360,no,-0.0280
5750,4.50,7.50,1.50,Fe1,509.9075,3.984140,-1.3900,509.8918,510.0360,no,-0.0385
5750,4.50,7.50,3.00,Fe1,509.9075,3.984140,-1.3900,509.8918,510.0360,no,-0.0547
5750,4.50,7.50,0.75,Fe2,510.0654,2.806678,-4.1700,510.0360,510.3254,yes,0.0006
5750,4.50,7.50,1.50,Fe2,510.0654,2.806678,-4.1700,510.0360,510.3254,yes,0.0013
5750,4.50,7.50,3.00,Fe2,510.0654,2.806678,-4.1700,510.0360,510.3254,yes,0.0023
5750,4.50,7.50,0.75,Fe1,510.7446,0.990119,-3.0870,510.3254,510.7540,no,-0.0026
5750,4.50,7.50,1.50,Fe1,510.7446,0.990119,-3.0870,510.3254,510.7540,no,-0.0080
5750,4.50,7.50,3.00,Fe1,510.7446,0.990119,-3.0870,510.3254,510.7540,no,-0.0206
5750,4.50,7.50,0.75,Fe1,510.7639,1.557370,-2.3580,510.7540,510.8985,no,-0.0199
5750,4.50,7.50,1.50,Fe1,510.7639,1.557370,-2.3580,510.7540,510.8985,no,-0.0277
5750,4.50,7.50,3.00,Fe1,510.7639,1.557370,-2.3580,510.7540,510.8985,no,-0.0484
5750,4.50,7.50,0.75,Fe1,511.0357,3.573248,-1.3660,510.8985,510.8985,no,-0.0160
5750,4.50,7.50,1.50,Fe1,511.0357,3.573248,-1.3660,510.8985,510.8985,no,-0.0240
5750,4.50,7.50,3.00,Fe1,511.0357,3.573248,-1.3660,510.8985,510.8985,no,-0.0411
5750,4.50,7.50,0.75,Fe1,511.0411,0.000000,-3.7600,510.8985,511.6460,no,-0.0165
5750,4.50,7.50,1.50,Fe1,511.0411,0.000000,-3.7600,510.8985,511.6460,no,-0.0202
5750,4.50,7.50,3.00,Fe1,511.0411,0.000000,-3.7600,510.8985,511.6460,no,-0.0242
5750,4.50,7.50,0.75,Fe2,512.0342,2.828146,-4.2400,511.6460,512.0964,yes,0.0011
5750,4.50,7.50,1.50,Fe2,512.0342,2.828146,-4.2400,511.6460,512.0964,yes,0.0019
5750,4.50,7.50,3.00,Fe2,512.0342,2.828146,-4.2400,511.6460,512.0964,yes,0.0031
5750,4.50,7.50,0.75,Fe1,512.3718,1.011064,-3.0680,512.0964,512.5634,yes,-0.0025
5750,4.50,7.50,1.50,Fe1,512.3718,1.011064,-3.0680,512.0964,512.5634,yes,-0.0081
5750,4.50,7.50,3.00,Fe1,512.3718,1.011064,-3.0680,512.0964,512.5634,yes,-0.0212
5750,4.50,7.50,0.75,Fe1,512.7357,0.914610,-3.3070,512.5634,512.7543,no,-0.0005
5750,4.50,7.50,1.50,Fe1,512.7357,0.914610,-3.3070,512.5634,512.7543,no,-0.0066
5750,4.50,7.50,3.00,Fe1,512.7357,0.914610,-3.3070,512.5634,512.7543,no,-0.0204
5750,4.50,7.50,0.75,Fe1,512.7679,0.051570,-6.1251,512.7543,512.8804,no,-0.0027
5750,4.50,7.50,1.50,Fe1,512.7679,0.051570,-6.1251,512.7543,512.8804,no,-0.0096
5750,4.50,7.50,3.00,Fe1,512.7679,0.051570,-6.1251,512.7543,512.8804,no,-0.0220
5750,4.50,7.50,0.75,Fe1,512.9630,3.943359,-1.6700,512.8804,513.0201,yes,-0.0234
5750,4.50,7.50,1.50,Fe1,512.9630,3.943359,-1.6700,512.8804,513.0201,yes,-0.0327
5750,4.50,7.50,3.00,Fe1,512.9630,3.943359,-1.6700,512.8804,513.0201,yes,-0.0474
5750,4.50,7.50,0.75,Fe1,513.1466,2.222730,-2.5151,513.0201,513.2155,yes,-0.0150
5750,4.50,7.50,1.50,Fe1,513.1466,2.222730,-2.5151,513.0201,513.2155,yes,-0.0230
5750,4.50,7.50,3.00,Fe1,513.1466,2.222730,-2.5151,513.0201,513.2155,yes,-0.0381
5750,4.50,7.50,0.75,Fe2,513.2660,2.806678,-4.0800,513.2155,513.2825,no,-0.0026
5750,4.50,7.50,1.50,Fe2,513.2660,2.806678,-4.0800,513.2155,513.2825,no,-0.0025
5750,4.50,7.50,3.00,Fe2,513.2660,2.806678,-4.0800,513.2155,513.2825,no,-0.0024
5750,4.50,7.50,0.75,Fe1,513.3686,4.177731,0.3601,513.2825,513.5925,no,-0.0508
5750,4.50,7.50,1.50,Fe1,513.3686,4.177731,0.3601,513.2825,513.5925,no,-0.0701
5750,4.50,7.50,3.00,Fe1,513.3686,4.177731,0.3601,513.2825,513.5925,no,-0.1094
5750,4.50,7.50,0.75,Fe2,513.6794,2.844141,-4.4300,513.5925,513.7194,yes,-0.0031
5750,4.50,7.50,1.50,Fe2,513.6794,2.844141,-4.4300,513.5925,513.7194,yes,-0.0038
5750,4.50,7.50,3.00,Fe2,513.6794,2.844141,-4.4300,513.5925,513.7194,yes,-0.0052
5750,4.50,7.50,0.75,Fe1,513.9249,2.998070,-0.7300,513.7194,513.9350,no,-0.0310
5750,4.50,7.50,1.50,Fe1,513.9249,2.998070,-0.7300,513.7194,513.9350,no,-0.0441
5750,4.50,7.50,3.00,Fe1,513.9249,2.998070,-0.7300,513.7194,513.9350,no,-0.0753
5750,4.50,7.50,0.75,Fe1,513.9461,2.939870,-0.4800,513.9350,514.1074,no,-0.0371
5750,4.50,7.50,1.50,Fe1,513.9461,2.939870,-0.4800,513.9350,514.1074,no,-0.0519
5750,4.50,7.50,3.00,Fe1,513.9461,2.939870,-0.4800,513.9350,514.1074,no,-0.0879
5750,4.50,7.50,0.75,Fe1,514.1737,2.424218,-1.9641,514.1074,514.2329,no,-0.0312
5750,4.50,7.50,1.50,Fe1,514.1737,2.424218,-1.9641,514.1074,514.2329,no,-0.0423
5750,4.50,7.50,3.00,Fe1,514.1737,2.424218,-1.9641,514.1074,514.2329,no,-0.0610
5750,4.50,7.50,0.75,Fe1,514.2927,0.958165,-3.0801,514.2329,514.4385,no,-0.0040
5750,4.50,7.50,1.50,Fe1,514.2927,0.958165,-3.0801,514.2329,514.4385,no,-0.0096
5750,4.50,7.50,3.00,Fe1,514.2927,0.958165,-3.0801,514.2329,514.4385,no,-0.0222
5750,4.50,7.50,0.75,Fe1,514.5092,2.197885,-2.8760,514.4385,514.5701,yes,-0.0115
5750,4.50,7.50,1.50,Fe1,514.5092,2.197885,-2.8760,514.4385,514.5701,yes,-0.0194
5750,4.50,7.50,3.00,Fe1,514.5092,2.197885,-2.8760,514.4385,514.5701,yes,-0.0339
5750,4.50,7.50,0.75,Fe2,514.6116,2.828146,-3.9100,514.5701,514.7958,yes,0.0008
5750,4.50,7.50,1.50,Fe2,514.6116,2.828146,-3.9100,514.5701,514.7958,yes,0.0017
5750,4.50,7.50,3.00,Fe2,514.6116,2.828146,-3.9100,514.5701,514.7958,yes,0.0030
5750,4.50,7.50,0.75,Fe1,515.0838,0.990119,-3.0031,514.7958,515.1443,no,-0.0021
5750,4.50,7.50,1.50,Fe1,515.0838,0.990119,-3.0031,514.7958,515.1443,no,-0.0068
5750,4.50,7.50,3.00,Fe1,515.0838,0.990119,-3.0031,514.7958,515.1443,no,-0.0201
5750,4.50,7.50,0.75,Fe2,515.0927,2.855539,-4.4800,515.1443,515.1443,no,-0.0133
5750,4.50,7.50,1.50,Fe2,515.0927,2.855539,-4.4800,515.1443,515.1443,no,-0.0213
5750,4.50,7.50,3.00,Fe2,515.0927,2.855539,-4.4800,515.1443,515.1443,no,-0.0370
5750,4.50,7.50,0.75,Fe1,515.1909,1.011064,-3.3220,515.1443,515.3389,no,-0.0005
5750,4.50,7.50,1.50,Fe1,515.1909,1.011064,-3.3220,515.1443,515.3389,no,-0.0069
5750,4.50,7.50,3.00,Fe1,515.1909,1.011064,-3.3220,515.1443,515.3389,no,-0.0210
5750,4.50,7.50,0.75,Fe1,515.4099,3.881636,-1.7119,515.3389,515.4260,yes,-0.0230
5750,4.50,7.50,1.50,Fe1,515.4099,3.881636,-1.7119,515.3389,515.4260,yes,-0.0326
5750,4.50,7.50,3.00,Fe1,515.4099,3.881636,-1.7119,515.3389,515.4260,yes,-0.0494
5750,4.50,7.50,0.75,Fe2,515.4400,2.844141,-4.1298,515.4260,515.9176,yes,0.0005
5750,4.50,7.50,1.50,Fe2,515.4400,2.844141,-4.1298,515.4260,515.9176,yes,0.0012
5750,4.50,7.50,3.00,Fe2,515.4400,2.844141,-4.1298,515.4260,515.9176,yes,0.0021
5750,4.50,7.50,0.75,Fe2,516.1174,2.855539,-4.4700,515.9176,516.1557,yes,0.0009
5750,4.50,7.50,1.50,Fe2,516.1174,2.855539,-4.4700,515.9176,516.1557,yes,0.0015
5750,4.50,7.50,3.00,Fe2,516.1174,2.855539,-4.4700,515.9176,516.1557,yes,0.0025
5750,4.50,7.50,0.75,Fe1,516.6280,0.000000,-4.1950,516.1557,516.6567,no,0.0029
5750,4.50,7.50,1.50,Fe1,516.6280,0.000000,-4.1950,516.1557,516.6567,no,-0.0018
5750,4.50,7.50,3.00,Fe1,516.6280,0.000000,-4.1950,516.1557,516.6567,no,-0.0129
5750,4.50,7.50,0.75,Fe1,516.7486,1.484877,-1.1180,516.6567,516.8300,no,-0.0393
5750,4.50,7.50,1.50,Fe1,516.7486,1.484877,-1.1180,516.6567,516.8300,no,-0.0554
5750,4.50,7.50,3.00,Fe1,516.7486,1.484877,-1.1180,516.6567,516.8300,no,-0.0900
5750,4.50,7.50,0.75,Fe1,516.8896,0.051570,-3.9691,516.8300,516.9270,no,-0.0262
5750,4.50,7.50,1.50,Fe1,516.8896,0.051570,-3.9691,516.8300,516.9270,no,-0.0387
5750,4.50,7.50,3.00,Fe1,516.8896,0.051570,-3.9691,516.8300,516.9270,no,-0.0692
5750,4.50,7.50,0.75,Fe2,516.9027,2.891042,-0.9999,516.9270,517.0554,no,-0.0009
5750,4.50,7.50,1.50,Fe2,516.9027,2.891042,-0.9999,516.9270,517.0554,no,-0.0015
5750,4.50,7.50,3.00,Fe2,516.9027,2.891042,-0.9999,516.9270,517.0554,no,-0.0030
5750,4.50,7.50,0.75,Fe1,517.1595,1.484877,-1.7211,517.0554,518.1493,no,-0.0314
5750,4.50,7.50,1.50,Fe1,517.1595,1.484877,-1.7211,517.0554,518.1493,no,-0.0430
5750,4.50,7.50,3.00,Fe1,517.1595,1.484877,-1.7211,517.0554,518.1493,no,-0.0656
5750,4.50,7.50,0.75,Fe2,517.1630,2.806678,-4.5400,518.1493,518.1493,no,-0.0277
5750,4.50,7.50,1.50,Fe2,517.1630,2.806678,-4.5400,518.1493,518.1493,no,-0.0389
5750,4.50,7.50,3.00,Fe2,517.1630,2.806678,-4.5400,518.1493,518.1493,no,-0.0640
5750,4.50,7.50,0.75,Fe1,517.1670,3.641671,-2.2700,518.1493,518.1493,no,-0.0277
5750,4.50,7.50,1.50,Fe1,517.1670,3.641671,-2.2700,518.1493,518.1493,no,-0.0389
5750,4.50,7.50,3.00,Fe1,517.1670,3.641671,-2.2700,518.1493,518.1493,no,-0.0640
5750,4.50,7.50,0.75,Fe1,518.7913,4.142683,-1.3710,518.1493,518.8483,yes,-0.0336
5750,4.50,7.50,1.50,Fe1,518.7913,4.142683,-1.3710,518.1493,518.8483,yes,-0.0450
5750,4.50,7.50,3.00,Fe1,518.7913,4.142683,-1.3710,518.1493,518.8483,yes,-0.0666
5750,4.50,7.50,0.75,Fe1,519.1453,3.038496,-0.5510,518.8483,519.1868,no,-0.0299
5750,4.50,7.50,1.50,Fe1,519.1453,3.038496,-0.5510,518.8483,519.1868,no,-0.0423
5750,4.50,7.50,3.00,Fe1,519.1453,3.038496,-0.5510,518.8483,519.1868,no,-0.0707
5750,4.50,7.50,0.75,Fe1,519.2342,2.998070,-0.4210,519.1868,519.4013,no,-0.0317
5750,4.50,7.50,1.50,Fe1,519.2342,2.998070,-0.4210,519.1868,519.4013,no,-0.0447
5750,4.50,7.50,3.00,Fe1,519.2342,2.998070,-0.4210,519.1868,519.4013,no,-0.0745
5750,4.50,7.50,0.75,Fe1,519.4940,1.557370,-2.0210,519.4013,519.6660,no,-0.0262
5750,4.50,7.50,1.50,Fe1,519.4940,1.557370,-2.0210,519.4013,519.6660,no,-0.0358
5750,4.50,7.50,3.00,Fe1,519.4940,1.557370,-2.0210,519.4013,519.6660,no,-0.0543
5750,4.50,7.50,0.75,Fe2,519.7566,3.230486,-2.2201,519.6660,519.8032,yes,-0.0127
5750,4.50,7.50,1.50,Fe2,519.7566,3.230486,-2.2201,519.6660,519.8032,yes,-0.0130
5750,4.50,7.50,3.00,Fe2,519.7566,3.230486,-2.2201,519.6660,519.8032,yes,-0.0104
5750,4.50,7.50,0.75,Fe1,519.8709,2.222730,-2.1350,519.8032,520.0328,yes,-0.0196
5750,4.50,7.50,1.50,Fe1,519.8709,2.222730,-2.1350,519.8032,520.0328,yes,-0.0285
5750,4.50,7.50,3.00,Fe1,519.8709,2.222730,-2.1350,519.8032,520.0328,yes,-0.0452
5750,4.50,7.50,0.75,Fe1,520.2334,2.175963,-1.8381,520.0328,520.3825,yes,-0.0248
5750,4.50,7.50,1.50,Fe1,520.2334,2.175963,-1.8381,520.0328,520.3825,yes,-0.0349
5750,4.50,7.50,3.00,Fe1,520.2334,2.175963,-1.8381,520.0328,520.3825,yes,-0.0538
5750,4.50,7.50,0.75,Fe1,520.4581,0.087286,-4.3320,520.3825,520.6141,yes,0.0090
5750,4.50,7.50,1.50,Fe1,520.4581,0.087286,-4.3320,520.3825,520.6141,yes,0.0024
5750,4.50,7.50,3.00,Fe1,520.4581,0.087286,-4.3320,520.3825,520.6141,yes,-0.0121
5750,4.50,7.50,0.75,Fe1,520.8592,3.240996,-0.8901,520.6141,521.1652,yes,-0.0372
5750,4.50,7.50,1.50,Fe1,520.8592,3.240996,-0.8901,520.6141,521.1652,yes,-0.0516
5750,4.50,7.50,3.00,Fe1,520.8592,3.240996,-0.8901,520.6141,521.1652,yes,-0.0805
5750,4.50,7.50,0.75,Fe1,521.5179,3.265733,-0.8600,521.1652,521.5742,no,-0.0373
5750,4.50,7.50,1.50,Fe1,521.5179,3.265733,-0.8600,521.1652,521.5742,no,-0.0518
5750,4.50,7.50,3.00,Fe1,521.5179,3.265733,-0.8600,521.1652,521.5742,no,-0.0810
5750,4.50,7.50,0.75,Fe1,521.6272,1.607909,-2.0820,521.5742,521.6849,no,-0.0249
5750,4.50,7.50,1.50,Fe1,521.6272,1.607909,-2.0820,521.5742,521.6849,no,-0.0340
5750,4.50,7.50,3.00,Fe1,521.6272,1.607909,-2.0820,521.5742,521.6849,no,-0.0515
5750,4.50,7.50,0.75,Fe1,521.7388,3.211216,-1.0700,521.6849,521.7731,no,-0.0375
5750,4.50,7.50,1.50,Fe1,521.7388,3.211216,-1.0700,521.6849,521.7731,no,-0.0519
5750,4.50,7.50,3.00,Fe1,521.7388,3.211216,-1.0700,521.6849,521.7731,no,-0.0791
5750,4.50,7.50,0.75,Fe1,521.7917,3.639802,-1.7190,521.7731,522.0568,no,-0.0287
5750,4.50,7.50,1.50,Fe1,521.7917,3.639802,-1.7190,521.7731,522.0568,no,-0.0393
5750,4.50,7.50,3.00,Fe1,521.7917,3.639802,-1.7190,521.7731,522.0568,no,-0.0559
5750,4.50,7.50,0.75,Fe1,522.3181,3.635250,-1.7830,522.0568,522.3810,yes,-0.0275
5750,4.50,7.50,1.50,Fe1,522.3181,3.635250,-1.7830,522.0568,522.3810,yes,-0.0376
5750,4.50,7.50,3.00,Fe1,522.3181,3.635250,-1.7830,522.0568,522.3810,yes,-0.0536
5750,4.50,7.50,0.75,Fe1,522.5525,0.110115,-4.7890,522.3810,522.5760,no,0.0006
5750,4.50,7.50,1.50,Fe1,522.5525,0.110115,-4.7890,522.3810,522.5760,no,-0.0065
5750,4.50,7.50,3.00,Fe1,522.5525,0.110115,-4.7890,522.3810,522.5760,no,-0.0209
5750,4.50,7.50,0.75,Fe1,522.6860,3.038496,-0.5500,522.5760,522.7002,no,-0.0334
5750,4.50,7.50,1.50,Fe1,522.6860,3.038496,-0.5500,522.5760,522.7002,no,-0.0475
5750,4.50,7.50,3.00,Fe1,522.6860,3.038496,-0.5500,522.5760,522.7002,no,-0.0818
5750,4.50,7.50,0.75,Fe1,522.7148,2.424218,-1.3520,522.7002,522.7002,no,-0.0160
5750,4.50,7.50,1.50,Fe1,522.7148,2.424218,-1.3520,522.7002,522.7002,no,-0.0240
5750,4.50,7.50,3.00,Fe1,522.7148,2.424218,-1.3520,522.7002,522.7002,no,-0.0411
5750,4.50,7.50,0.75,Fe1,522.7187,1.557370,-1.2270,522.7002,522.9956,no,-0.0536
5750,4.50,7.50,1.50,Fe1,522.7187,1.557370,-1.2270,522.7002,522.9956,no,-0.0704
5750,4.50,7.50,3.00,Fe1,522.7187,1.557370,-1.2270,522.7002,522.9956,no,-0.1082
5750,4.50,7.50,0.75,Fe1,523.2938,2.939870,-0.0570,522.9956,523.4292,no,-0.0331
5750,4.50,7.50,1.50,Fe1,523.2938,2.939870,-0.0570,522.9956,523.4292,no,-0.0465
5750,4.50,7.50,3.00,Fe1,523.2938,2.939870,-0.0570,522.9956,523.4292,no,-0.0760
5750,4.50,7.50,0.75,Fe2,523.4621,3.221340,-2.1800,523.4292,523.5028,no,-0.0154
5750,4.50,7.50,1.50,Fe2,523.4621,3.221340,-2.1800,523.4292,523.5028,no,-0.0170
5750,4.50,7.50,3.00,Fe2,523.4621,3.221340,-2.1800,523.4292,523.5028,no,-0.0158
5750,4.50,7.50,0.75,Fe1,523.5385,4.075845,-0.8540,523.5028,523.5913,no,-0.0745
5750,4.50,7.50,1.50,Fe1,523.5385,4.075845,-0.8540,523.5028,523.5913,no,-0.1381
5750,4.50,7.50,3.00,Fe1,523.5385,4.075845,-0.8540,523.5028,523.5913,no,-0.3461
5750,4.50,7.50,0.75,Fe1,523.6200,4.186399,-1.4970,523.5913,523.8410,no,-0.0289
5750,4.50,7.50,1.50,Fe1,523.6200,4.186399,-1.4970,523.5913,523.8410,no,-0.0396
5750,4.50,7.50,3.00,Fe1,523.6200,4.186399,-1.4970,523.5913,523.8410,no,-0.0602
5750,4.50,7.50,0.75,Fe2,523.8618,2.891042,-5.1099,523.8410,524.0467,yes,-0.0044
5750,4.50,7.50,1.50,Fe2,523.8618,2.891042,-5.1099,523.8410,524.0467,yes,-0.0062
5750,4.50,7.50,3.00,Fe2,523.8618,2.891042,-5.1099,523.8410,524.0467,yes,-0.0101
5750,4.50,7.50,0.75,Fe1,524.2489,3.634380,-0.9670,524.0467,524.5105,yes,-0.0621
5750,4.50,7.50,1.50,Fe1,524.2489,3.634380,-0.9670,524.0467,524.5105,yes,-0.0791
5750,4.50,7.50,3.00,Fe1,524.2489,3.634380,-0.9670,524.0467,524.5105,yes,-0.1029
5750,4.50,7.50,0.75,Fe1,524.7048,0.087286,-4.9460,524.5105,524.8088,yes,0.0045
5750,4.50,7.50,1.50,Fe1,524.7048,0.087286,-4.9460,524.5105,524.8088,yes,-0.0039
5750,4.50,7.50,3.00,Fe1,524.7048,0.087286,-4.9460,524.5105,524.8088,yes,-0.0200
5750,4.50,7.50,0.75,Fe1,525.0207,0.121267,-4.9382,524.8088,525.0393,no,0.0033
5750,4.50,7.50,1.50,Fe1,525.0207,0.121267,-4.9382,524.8088,525.0393,no,-0.0049
5750,4.50,7.50,3.00,Fe1,525.0207,0.121267,-4.9382,524.8088,525.0393,no,-0.0205
5750,4.50,7.50,0.75,Fe1,525.0644,2.197885,-2.1801,525.0393,525.2277,no,-0.0204
5750,4.50,7.50,1.50,Fe1,525.0644,2.197885,-2.1801,525.0393,525.2277,no,-0.0294
5750,4.50,7.50,3.00,Fe1,525.0644,2.197885,-2.1801,525.0393,525.2277,no,-0.0462
5750,4.50,7.50,0.75,Fe1,525.3460,3.283052,-1.5800,525.2277,525.4352,yes,-0.0273
5750,4.50,7.50,1.50,Fe1,525.3460,3.283052,-1.5800,525.2277,525.4352,yes,-0.0381
5750,4.50,7.50,3.00,Fe1,525.3460,3.283052,-1.5800,525.2277,525.4352,yes,-0.0566
5750,4.50,7.50,0.75,Fe1,525.4954,0.110115,-4.7640,525.4352,525.6191,yes,0.0059
5750,4.50,7.50,1.50,Fe1,525.4954,0.110115,-4.7640,525.4352,525.6191,yes,-0.0022
5750,4.50,7.50,3.00,Fe1,525.4954,0.110115,-4.7640,525.4352,525.6191,yes,-0.0182
5750,4.50,7.50,0.75,Fe2,525.6930,2.891042,-4.0599,525.6191,525.8568,yes,0.0010
5750,4.50,7.50,1.50,Fe2,525.6930,2.891042,-4.0599,525.6191,525.8568,yes,0.0018
5750,4.50,7.50,3.00,Fe2,525.6930,2.891042,-4.0599,525.6191,525.8568,yes,0.0030
5750,4.50,7.50,0.75,Fe1,526.3304,3.265733,-0.8700,525.8568,526.3679,no,-0.0385
5750,4.50,7.50,1.50,Fe1,526.3304,3.265733,-0.8700,525.8568,526.3679,no,-0.0534
5750,4.50,7.50,3.00,Fe1,526.3304,3.265733,-0.8700,525.8568,526.3679,no,-0.0831
5750,4.50,7.50,0.75,Fe1,526.3863,3.573248,-2.1350,526.3679,526.4284,no,-0.0218
5750,4.50,7.50,1.50,Fe1,526.3863,3.573248,-2.1350,526.3679,526.4284,no,-0.0307
5750,4.50,7.50,3.00,Fe1,526.3863,3.573248,-2.1350,526.3679,526.4284,no,-0.0455
5750,4.50,7.50,0.75,Fe2,526.4801,3.230486,-3.1298,526.4284,526.5054,no,-0.0043
5750,4.50,7.50,1.50,Fe2,526.4801,3.230486,-3.1298,526.4284,526.5054,no,-0.0039
5750,4.50,7.50,3.00,Fe2,526.4801,3.230486,-3.1298,526.4284,526.5054,no,-0.0025
5750,4.50,7.50,0.75,Fe1,526.6553,2.998070,-0.3700,526.5054,526.7111,no,-0.0330
5750,4.50,7.50,1.50,Fe1,526.6553,2.998070,-0.3700,526.5054,526.7111,no,-0.0464
5750,4.50,7.50,3.00,Fe1,526.6553,2.998070,-0.3700,526.5054,526.7111,no,-0.0773
5750,4.50,7.50,0.75,Fe1,526.7267,4.371387,-1.5960,526.7111,526.7643,no,-0.0181
5750,4.50,7.50,1.50,Fe1,526.7267,4.371387,-1.5960,526.7111,526.7643,no,-0.0264
5750,4.50,7.50,3.00,Fe1,526.7267,4.371387,-1.5960,526.7111,526.7643,no,-0.0411
5750,4.50,7.50,0.75,Fe1,526.9535,0.859003,-1.3210,526.7643,527.0077,no,-0.0253
5750,4.50,7.50,1.50,Fe1,526.9535,0.859003,-1.3210,526.7643,527.0077,no,-0.0398
5750,4.50,7.50,3.00,Fe1,526.9535,0.859003,-1.3210,526.7643,527.0077,no,-0.0687
5750,4.50,7.50,0.75,Fe1,527.0354,1.607909,-1.3380,527.0077,527.2403,no,-0.0377
5750,4.50,7.50,1.50,Fe1,527.0354,1.607909,-1.3380,527.0077,527.2403,no,-0.0528
5750,4.50,7.50,3.00,Fe1,527.0354,1.607909,-1.3380,527.0077,527.2403,no,-0.0850
5750,4.50,7.50,0.75,Fe1,527.3162,3.291867,-1.0100,527.2403,527.3265,no,-0.0397
5750,4.50,7.50,1.50,Fe1,527.3162,3.291867,-1.0100,527.2403,527.3265,no,-0.0552
5750,4.50,7.50,3.00,Fe1,527.3162,3.291867,-1.0100,527.2403,527.3265,no,-0.0904
5750,4.50,7.50,0.75,Fe1,527.3371,2.484393,-1.9650,527.3265,527.5138,no,-0.0307
5750,4.50,7.50,1.50,Fe1,527.3371,2.484393,-1.9650,527.3265,527.5138,no,-0.0425
5750,4.50,7.50,3.00,Fe1,527.3371,2.484393,-1.9650,527.3265,527.5138,no,-0.0679
5750,4.50,7.50,0.75,Fe2,527.5995,3.199479,-2.0100,527.5138,527.7907,no,-0.0171
5750,4.50,7.50,1.50,Fe2,527.5995,3.199479,-2.0100,527.5138,527.7907,no,-0.0191
5750,4.50,7.50,3.00,Fe2,527.5995,3.199479,-2.0100,527.5138,527.7907,no,-0.0184
5750,4.50,7.50,0.75,Fe1,528.0359,3.641671,-1.8170,527.7907,528.0705,yes,-0.0268
5750,4.50,7.50,1.50,Fe1,528.0359,3.641671,-1.8170,527.7907,528.0705,yes,-0.0370
5750,4.50,7.50,3.00,Fe1,528.0359,3.641671,-1.8170,527.7907,528.0705,yes,-0.0530
5750,4.50,7.50,0.75,Fe1,528.1788,3.038496,-0.8330,528.0705,528.2653,no,-0.0295
5750,4.50,7.50,1.50,Fe1,528.1788,3.038496,-0.8330,528.0705,528.2653,no,-0.0417
5750,4.50,7.50,3.00,Fe1,528.1788,3.038496,-0.8330,528.0705,528.2653,no,-0.0691
5750,4.50,7.50,0.75,Fe1,528.3619,3.240996,-0.4500,528.2653,528.3942,no,-0.0462
5750,4.50,7.50,1.50,Fe1,528.3619,3.240996,-0.4500,528.2653,528.3942,no,-0.0638
5750,4.50,7.50,3.00,Fe1,528.3619,3.240996,-0.4500,528.2653,528.3942,no,-0.1020
5750,4.50,7.50,0.75,Fe2,528.4101,2.891042,-3.1099,528.3942,528.4273,no,-0.0048
5750,4.50,7.50,1.50,Fe2,528.4101,2.891042,-3.1099,528.3942,528.4273,no,-0.0041
5750,4.50,7.50,3.00,Fe2,528.4101,2.891042,-3.1099,528.3942,528.4273,no,-0.0014
5750,4.50,7.50,0.75,Fe1,528.4423,3.634380,-2.4170,528.4273,528.4898,no,-0.0170
5750,4.50,7.50,1.50,Fe1,528.4423,3.634380,-2.4170,528.4273,528.4898,no,-0.0250
5750,4.50,7.50,3.00,Fe1,528.4423,3.634380,-2.4170,528.4273,528.4898,no,-0.0393
5750,4.50,7.50,0.75,Fe1,528.5125,4.434649,-1.6600,528.4898,528.7643,yes,-0.0172
5750,4.50,7.50,1.50,Fe1,528.5125,4.434649,-1.6600,528.4898,528.7643,yes,-0.0249
5750,4.50,7.50,3.00,Fe1,528.5125,4.434649,-1.6600,528.4898,528.7643,yes,-0.0384
5750,4.50,7.50,0.75,Fe1,528.8525,3.694628,-1.4901,528.7643,529.4257,yes,-0.0423
