canonical_line_id,merged_row_number,species,wavelength_air_A,lower_EP,component_loggf,source,gf_fraction,parent_sum_loggf,source_total_loggf,rescaled_component_loggf,raw_path,raw_line_number,lower_J,upper_J,raw_lower_EP,raw_upper_EP,lower_term,upper_term,source_annotation,component_semantics
alphys_I_2575.3970_0317,102077,Al I,2575.3951,0.0139,-3.186,VALD3,0.0374935318,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236760,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102078,Al I,2575.39542,0.0139,-2.818,VALD3,0.0874895842,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236764,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102079,Al I,2575.39548,0.0139,-2.818,VALD3,0.0874895842,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236768,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102080,Al I,2575.3958,0.0139,-4.395,VALD3,0.0023171618,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236772,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102081,Al I,2575.39628,0.0139,-2.686,VALD3,0.1185649582,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236776,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102082,Al I,2575.39641,0.0139,-2.686,VALD3,0.1185649582,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236780,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102083,Al I,2575.39688,0.0139,-2.86,VALD3,0.0794248407,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236784,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102084,Al I,2575.39752,0.0139,-2.788,VALD3,0.0937467784,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236788,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102085,Al I,2575.39775,0.0139,-2.788,VALD3,0.0937467784,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236792,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2575.3970_0317,102086,Al I,2575.39839,0.0139,-2.311,VALD3,0.2811618242,-1.7599563524,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,236796,1.5,1.5,0.0139,4.8266,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.4d           2D,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   4 BPM  55 WSM   hfs:BE,SZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2652.4750_0318,109903,Al I,2652.47255,0.0,-2.039,VALD3,0.32408678,-1.5496613158,-1.5232608846,-2.0125995687,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,268064,0.5,0.5,0.0,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2652.4750_0318,109904,Al I,2652.47348,0.0,-2.583,VALD3,0.0926107318,-1.5496613158,-1.5232608846,-2.5565995687,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,268068,0.5,0.5,0.0,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2652.4750_0318,109905,Al I,2652.47609,0.0,-2.136,VALD3,0.2592157082,-1.5496613158,-1.5232608846,-2.1095995687,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,268072,0.5,0.5,0.0,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2652.4750_0318,109906,Al I,2652.47702,0.0,-2.039,VALD3,0.32408678,-1.5496613158,-1.5232608846,-2.0125995687,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,268076,0.5,0.5,0.0,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2660.3860_0319,110636,Al I,2660.38488,0.0139,-2.584,VALD3,0.0463250713,-1.2498160962,-1.2196449923,-2.5538288961,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,270996,1.5,0.5,0.0139,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2660.3860_0319,110637,Al I,2660.38541,0.0139,-2.153,VALD3,0.1249729715,-1.2498160962,-1.2196449923,-2.1228288961,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,271000,1.5,0.5,0.0139,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2660.3860_0319,110638,Al I,2660.38553,0.0139,-2.04,VALD3,0.1621123481,-1.2498160962,-1.2196449923,-2.0098288961,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,271004,1.5,0.5,0.0139,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2660.3860_0319,110639,Al I,2660.38582,0.0139,-2.04,VALD3,0.1621123481,-1.2498160962,-1.2196449923,-2.0098288961,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,271008,1.5,0.5,0.0139,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2660.3860_0319,110640,Al I,2660.38646,0.0139,-1.676,VALD3,0.374814252,-1.2498160962,-1.2196449923,-1.6458288961,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,271012,1.5,0.5,0.0139,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_I_2660.3860_0319,110641,Al I,2660.38647,0.0139,-2.137,VALD3,0.1296630091,-1.2498160962,-1.2196449923,-2.1068288961,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,271016,1.5,0.5,0.0139,4.6729,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.5s           2S,"'_          Al 1 Kurucz NLTE  55 wl:WSM  55 gf:WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM  55 WSM   hfs:BE,CHA Al'",RAW_PHYSICAL_COMPONENT
alphys_II_2669.1550_0320,111642,Al II,2669.14671,0.0,-5.042,VALD3,0.4444585201,-4.6898312359,-4.9715713581,-5.3237401223,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,275020,0.0,1.0,0.0,4.6437,LS                                                             2p6.3s2                1S,LS                                                             3s.3p                 3P*,"'_          Li 1 - K 5 Bell   37 wl:KP  37 gf:KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP   hfs:K16,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_2669.1550_0320,111644,Al II,2669.15832,0.0,-5.167,VALD3,0.3332968705,-4.6898312359,-4.9715713581,-5.4487401223,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,275028,0.0,1.0,0.0,4.6437,LS                                                             2p6.3s2                1S,LS                                                             3s.3p                 3P*,"'_          Li 1 - K 5 Bell   37 wl:KP  37 gf:KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP   hfs:K16,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_2669.1550_0320,111645,Al II,2669.16661,0.0,-5.343,VALD3,0.2222446094,-4.6898312359,-4.9715713581,-5.6247401223,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,275032,0.0,1.0,0.0,4.6437,LS                                                             2p6.3s2                1S,LS                                                             3s.3p                 3P*,"'_          Li 1 - K 5 Bell   37 wl:KP  37 gf:KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP   hfs:K16,HR Al+'",RAW_PHYSICAL_COMPONENT
alphys_II_2816.1850_0321,126134,Al II,2816.185,7.4207,-0.33,VALD3,1.0,-0.33,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,332988,1.0,0.0,7.4207,11.822,LS                                                            3s.3p                  1P*,LS                                                              3s.4s                 1S,'_          Li 1 - K 5 Bell   37 wl:KP  37 gf:KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP  37 KP    Al+',RAW_PHYSICAL_COMPONENT
alphys_I_3050.0720_0322,146418,Al I,3050.072,3.6038,-0.57,VALD3,1.0,-0.57,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,414124,1.5,2.5,3.6038,7.6676,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3054.6790_0323,146817,Al I,3054.679,3.5981,-0.6,VALD3,1.0,-0.6,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,415720,0.5,1.5,3.5981,7.6557,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3057.1440_0324,147060,Al I,3057.144,3.6132,-0.2,VALD3,1.0,-0.2,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,416692,2.5,2.5,3.6132,7.6676,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3059.0300_0325,147190,Al I,3059.03,3.6038,-1.1,VALD3,1.0,-1.1,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,417212,1.5,1.5,3.6038,7.6557,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3059.9240_0326,147222,Al I,3059.924,3.5981,-1.29,VALD3,1.0,-1.29,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,417340,0.5,0.5,3.5981,7.6488,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3064.2900_0327,147653,Al I,3064.29,3.6038,-0.6,VALD3,1.0,-0.6,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,419064,1.5,0.5,3.6038,7.6488,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3066.1440_0328,147861,Al I,3066.144,3.6132,-0.57,VALD3,1.0,-0.57,,,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,419896,2.5,1.5,3.6132,7.6557,LS                                                                   3s.3p2           4P,LS                                                                  3s.3p.(3P*).4s   4P*,'_          Al 1 Kurucz NLTE  55 wl:KP  55 gf:KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP  55 KP    Al',RAW_PHYSICAL_COMPONENT
alphys_I_3082.1530_0329,149364,Al I,3082.14852,0.0,-1.35,VALD3,0.1249729715,-0.4468160962,-0.4732706795,-1.3764545833,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,425908,0.5,1.5,0.0,4.0215,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.3d           2D,"'_          Al 1 Kurucz NLTE  55 wl:SLa  55 gf:SLa  55 SLa  55 SLa  55 SLa  55 SLa  55 SLa   4 BPM  55 SLa   hfs:BE,OZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_3082.1530_0329,149365,Al I,3082.1492,0.0,-1.237,VALD3,0.1621123481,-0.4468160962,-0.4732706795,-1.2634545833,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,425912,0.5,1.5,0.0,4.0215,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.3d           2D,"'_          Al 1 Kurucz NLTE  55 wl:SLa  55 gf:SLa  55 SLa  55 SLa  55 SLa  55 SLa  55 SLa   4 BPM  55 SLa   hfs:BE,OZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_3082.1530_0329,149366,Al I,3082.15018,0.0,-1.334,VALD3,0.1296630091,-0.4468160962,-0.4732706795,-1.3604545833,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,425916,0.5,1.5,0.0,4.0215,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.3d           2D,"'_          Al 1 Kurucz NLTE  55 wl:SLa  55 gf:SLa  55 SLa  55 SLa  55 SLa  55 SLa  55 SLa   4 BPM  55 SLa   hfs:BE,OZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_3082.1530_0329,149368,Al I,3082.15398,0.0,-1.781,VALD3,0.0463250713,-0.4468160962,-0.4732706795,-1.8074545833,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,425924,0.5,1.5,0.0,4.0215,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.3d           2D,"'_          Al 1 Kurucz NLTE  55 wl:SLa  55 gf:SLa  55 SLa  55 SLa  55 SLa  55 SLa  55 SLa   4 BPM  55 SLa   hfs:BE,OZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_3082.1530_0329,149369,Al I,3082.15495,0.0,-1.237,VALD3,0.1621123481,-0.4468160962,-0.4732706795,-1.2634545833,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,425928,0.5,1.5,0.0,4.0215,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.3d           2D,"'_          Al 1 Kurucz NLTE  55 wl:SLa  55 gf:SLa  55 SLa  55 SLa  55 SLa  55 SLa  55 SLa   4 BPM  55 SLa   hfs:BE,OZ+FZ Al'",RAW_PHYSICAL_COMPONENT
alphys_I_3082.1530_0329,149370,Al I,3082.15615,0.0,-0.873,VALD3,0.374814252,-0.4468160962,-0.4732706795,-0.8994545833,data/linelists/vald_solar_nearuv_2000_3780_hfson_raw.txt,425932,0.5,1.5,0.0,4.0215,LS                                                                  3s2.3p           2P*,LS                                                                   3s2.3d           2D,"'_          Al 1 Kurucz NLTE  55 wl:SLa  55 gf:SLa  55 SLa  55 SLa  55 SLa  55 SLa  55 SLa   4 BPM  55 SLa   hfs:BE,OZ+FZ Al'",RAW_PHYSICAL_COMPONENT
