wavelength_air_A,flux_normalized,n_frames,min_mtrans
19542.4367,1.003665,1,0.7085
19542.5042,1.006515,1,0.6871
19542.5718,1.007359,1,0.6542
19542.6394,1.006672,1,0.6058
19542.707,1.008295,1,0.5397
19543.1125,1.005371,1,0.5073
19543.1801,0.999502,1,0.5157
19543.2476,0.99864,1,0.5079
19545.6806,0.998467,1,0.5553
19545.7481,0.999185,1,0.5954
19545.8157,1.000445,1,0.6173
19545.8833,0.999004,1,0.6238
19545.9509,0.998853,1,0.6149
19546.0185,1.00201,1,0.5876
19546.0861,1.014618,1,0.5386
19546.424,1.010699,1,0.5426
19546.4915,1.001364,1,0.5875
19546.5591,0.999359,1,0.6133
19546.6267,0.995215,1,0.6237
19546.6943,0.986816,1,0.623
19546.7619,0.988987,1,0.6137
19546.8295,0.994076,1,0.5968
19546.897,0.994984,1,0.5724
19546.9646,1.002493,1,0.5397
19551.6277,1.008224,1,0.5529
19551.6953,1.009696,1,0.6014
19551.7629,1.00461,1,0.6398
19551.8305,0.993127,1,0.6688
19551.8981,0.996346,1,0.6901
19551.9656,0.995977,1,0.7053
19552.0332,1.003438,1,0.7157
19552.1008,1.000144,1,0.7219
19552.1684,1.002517,1,0.7242
19552.236,0.991432,1,0.7228
19552.3035,0.99174,1,0.7173
19552.3711,0.999055,1,0.7063
19552.4387,0.999075,1,0.6878
19552.5063,0.995655,1,0.658
19552.5739,0.996716,1,0.6116
19552.6415,1.002314,1,0.545
19552.9794,1.016457,1,0.5453
19553.0469,1.007931,1,0.584
19553.1145,1.002066,1,0.6034
19553.1821,1.002276,1,0.6079
19553.2497,0.996814,1,0.6017
19553.3173,0.991159,1,0.5871
19553.3848,0.989192,1,0.5655
19553.4524,0.984087,1,0.5373
19553.52,0.98674,1,0.5031
19556.0205,0.976512,1,0.5318
19556.0881,0.985148,1,0.555
19556.1557,0.99218,1,0.5658
19556.2233,0.994543,1,0.5671
19556.2908,0.995045,1,0.5603
19556.3584,0.977953,1,0.5459
19556.426,0.96659,1,0.5235
19560.7512,0.955699,1,0.5261
19560.8188,0.942957,1,0.557
19560.8864,0.932547,1,0.5832
19560.954,0.932759,1,0.6056
19561.0215,0.945397,1,0.6249
19561.0891,0.950624,1,0.6412
19561.1567,0.957709,1,0.6546
19561.2243,0.977646,1,0.665
19561.2919,0.983923,1,0.6723
19561.3595,0.987629,1,0.6764
19561.427,0.993478,1,0.6771
19561.4946,0.994418,1,0.674
19561.5622,1.003288,1,0.6667
19561.6298,1.004174,1,0.6548
19561.6974,1.003593,1,0.6383
19561.7649,1.000376,1,0.6188
19561.8325,0.99083,1,0.5982
19561.9001,0.991814,1,0.5773
19561.9677,0.992319,1,0.5537
19562.0353,1.004994,1,0.5211
19563.2517,1.004314,1,0.5025
19563.3193,1.007043,1,0.5322
19563.3869,1.000745,1,0.5615
19563.4545,1.004284,1,0.5847
19563.5221,0.999924,1,0.5992
19563.5896,0.993708,1,0.6055
19563.6572,0.999283,1,0.6053
19563.7248,1.001834,1,0.5997
19563.7924,0.997102,1,0.5895
19563.86,0.993692,1,0.5752
19563.9275,1.004,1,0.5569
19563.9951,1.004037,1,0.5347
19564.0627,0.994778,1,0.5085
19566.6984,1.000067,1,0.5234
19566.766,1.001705,1,0.5559
19566.8335,0.996286,1,0.5842
19566.9011,0.995074,1,0.609
19566.9687,0.995191,1,0.6308
19567.0363,1.000217,1,0.6499
19567.1039,0.997474,1,0.6668
19567.1714,0.99561,1,0.6816
19567.239,0.993368,1,0.6946
19567.3066,0.988881,1,0.7061
19567.3742,0.997397,1,0.7163
19567.4418,1.002025,1,0.7254
19567.5094,1.003946,1,0.7335
19567.5769,0.997962,1,0.7404
19567.6445,0.994784,1,0.7461
19567.7121,0.997158,1,0.7507
19567.7797,0.999865,1,0.7541
19567.8473,0.998433,1,0.756
19567.9148,1.003743,1,0.7563
19567.9824,1.005978,1,0.7548
19568.05,1.005672,1,0.7516
19568.1176,0.999454,1,0.7476
19568.1852,0.997287,1,0.7435
19568.2528,1.004433,1,0.7398
19568.3203,1.011051,1,0.7367
19568.3879,0.999114,1,0.733
19568.4555,0.99466,1,0.7261
19568.5231,0.99556,1,0.7148
19568.5907,0.993591,1,0.6984
19568.6582,0.996503,1,0.6738
19568.7258,1.002669,1,0.6353
19568.7934,1.009026,1,0.5766
19568.861,1.013098,1,0.5014
19569.1313,1.017651,1,0.5255
19569.1989,1.010045,1,0.5699
19569.2665,1.003384,1,0.5936
19569.3341,0.993836,1,0.6009
19569.4016,0.992059,1,0.5968
19569.4692,0.987309,1,0.5844
19569.5368,0.983539,1,0.5652
19569.6044,1.000619,1,0.5396
19569.672,0.989716,1,0.5076
19572.4428,0.877552,1,0.5036
19572.5104,0.873358,1,0.5283
19572.578,0.87315,1,0.5424
19572.6455,0.896046,1,0.5447
19572.7131,0.928457,1,0.5322
19572.7807,0.945582,1,0.5041
19574.2675,0.98464,1,0.5031
19574.3351,0.989625,1,0.5454
19574.4027,0.993096,1,0.577
19574.4702,0.985611,1,0.6008
19574.5378,0.997692,1,0.6179
19574.6054,0.984962,1,0.6291
19574.673,0.980906,1,0.6346
19574.7406,0.98207,1,0.635
19574.8081,0.983189,1,0.6308
19574.8757,0.986987,1,0.6223
19574.9433,0.985683,1,0.6096
19575.0109,0.983554,1,0.5925
19575.0785,0.982085,1,0.5703
19575.1461,0.983928,1,0.5425
19575.2136,0.981497,1,0.5087
19577.5114,1.005528,1,0.5104
19577.579,0.998186,1,0.5468
19577.6466,0.998164,1,0.5644
19577.7141,1.009271,1,0.5721
19577.7817,1.018918,1,0.5792
19577.8493,1.01742,1,0.5854
19577.9169,0.998344,1,0.5837
19577.9845,0.978047,1,0.5743
19578.0521,0.972046,1,0.5712
19578.1196,0.978726,1,0.5866
19578.1872,0.996559,1,0.6195
19578.2548,1.004401,1,0.6595
19578.3224,1.000759,1,0.6964
19578.39,0.995448,1,0.7254
19578.4575,1.000734,1,0.7463
19578.5251,0.999603,1,0.7606
19578.5927,1.002876,1,0.7698
19589.0002,0.982068,1,0.5338
19589.0678,0.985048,1,0.5552
19589.1354,0.987538,1,0.565
19589.203,1.006506,1,0.5586
19589.2706,1.017874,1,0.5318
19589.5409,0.989785,1,0.5594
19589.6085,1.000008,1,0.6259
19589.6761,0.998127,1,0.6787
19589.7436,0.993805,1,0.7163
19589.8112,0.992604,1,0.7426
19589.8788,1.001198,1,0.7614
19589.9464,0.998103,1,0.7751
19590.014,0.999866,1,0.7851
19590.0815,1.002498,1,0.7924
19590.1491,0.999906,1,0.7969
19590.2167,0.994422,1,0.7987
19590.2843,0.996379,1,0.7987
19590.3519,0.996007,1,0.7985
19590.4194,0.997209,1,0.8004
19590.487,1.000529,1,0.8059
19590.5546,1.003032,1,0.8147
19590.6222,1.006166,1,0.8243
19590.6898,1.006472,1,0.8331
19590.7574,1.004931,1,0.8402
19590.8249,1.005771,1,0.8455
19590.8925,1.012693,1,0.8493
19590.9601,1.009568,1,0.8521
19591.0277,1.003236,1,0.8543
19591.0953,1.010357,1,0.8565
19591.1628,1.006322,1,0.8589
19591.2304,1.005758,1,0.8609
19591.298,1.008792,1,0.8621
19591.3656,1.007072,1,0.8624
19591.4332,1.003704,1,0.8619
19591.5008,1.008256,1,0.8606
19591.5683,1.004568,1,0.8589
19591.6359,1.001274,1,0.8567
19591.7035,1.00269,1,0.854
19591.7711,1.002698,1,0.8504
19591.8387,0.997054,1,0.8459
19591.9062,0.991959,1,0.8403
19591.9738,0.987359,1,0.8335
19592.0414,0.987488,1,0.8253
19592.109,0.984486,1,0.8155
19592.1766,0.987638,1,0.8039
19592.2441,0.983364,1,0.7898
19592.3117,0.982149,1,0.7728
19592.3793,0.976241,1,0.7524
19592.4469,0.961255,1,0.7276
19592.5145,0.943647,1,0.6976
19592.5821,0.924883,1,0.6611
19592.6496,0.908804,1,0.6166
19592.7172,0.87694,1,0.5623
19593.9337,0.988344,1,0.5186
19594.0013,1.007407,1,0.5231
19594.0688,1.004046,1,0.5071
19594.204,0.982432,1,0.5138
19594.2716,0.988923,1,0.5744
19594.3392,1.002007,1,0.6479
19594.4068,0.990352,1,0.7096
19594.4743,0.999033,1,0.7525
19594.5419,0.995949,1,0.7815
19594.6095,0.992741,1,0.8
19594.6771,0.995243,1,0.8102
19594.7447,0.99383,1,0.8135
19594.8122,0.995229,1,0.8125
19594.8798,0.997642,1,0.8112
19594.9474,0.992982,1,0.8146
19595.015,0.99701,1,0.8253
19595.0826,0.995266,1,0.8405
19595.1501,0.997912,1,0.8562
19595.2177,0.995175,1,0.87
19595.2853,1.00034,1,0.8809
19595.3529,1.003507,1,0.8891
19595.4205,0.999253,1,0.895
19595.4881,0.996414,1,0.8992
19595.5556,1.00122,1,0.9019
19595.6232,0.987899,1,0.9033
19595.6908,0.993135,1,0.9035
19595.7584,0.993869,1,0.9025
19595.826,0.994784,1,0.9001
19595.8935,0.992956,1,0.8961
19595.9611,0.997563,1,0.8897
19596.0287,1.00911,1,0.8791
19596.0963,1.001993,1,0.8607
19596.1639,1.001141,1,0.8289
19596.2314,1.009825,1,0.7784
19596.299,1.02013,1,0.7129
19596.3666,1.005192,1,0.6599
19596.4342,0.990757,1,0.6558
19596.5018,0.996101,1,0.7035
19596.5694,1.007967,1,0.7693
19596.6369,1.005044,1,0.8228
19596.7045,0.996078,1,0.8573
19596.7721,0.992007,1,0.8788
19596.8397,0.99366,1,0.8919
19596.9073,0.990585,1,0.8998
19596.9748,0.988966,1,0.9043
19597.0424,0.985093,1,0.9063
19597.11,0.968415,1,0.9062
19597.1776,0.965357,1,0.9037
19597.2452,0.952821,1,0.8981
19597.3127,0.938603,1,0.8897
19597.3803,0.933015,1,0.8812
19597.4479,0.932253,1,0.8772
19597.5155,0.945955,1,0.8801
19597.5831,0.957895,1,0.8873
19597.6507,0.962466,1,0.8943
19597.7182,0.967675,1,0.8983
19597.7858,0.964371,1,0.8992
19597.8534,0.960686,1,0.8979
19597.921,0.966954,1,0.8951
19597.9886,0.968414,1,0.8912
19598.0561,0.966986,1,0.8861
19598.1237,0.97105,1,0.8799
19598.1913,0.978914,1,0.8722
19598.2589,0.985169,1,0.8629
19598.3265,0.985188,1,0.8513
19598.3941,0.990848,1,0.8372
19598.4616,0.988064,1,0.8197
19598.5292,0.994301,1,0.7978
19598.5968,0.995895,1,0.7699
19598.6644,0.996813,1,0.7335
19598.732,1.004047,1,0.6859
19598.7995,1.01891,1,0.6235
19598.8671,1.021353,1,0.5404
19599.6781,0.983087,1,0.5365
19599.7457,0.981352,1,0.6154
19599.8133,0.983371,1,0.6768
19599.8808,0.983821,1,0.7214
19599.9484,0.996834,1,0.7518
19600.016,0.996938,1,0.7723
19600.0836,0.994175,1,0.7859
19600.1512,0.992925,1,0.7957
19600.2187,0.997088,1,0.8047
19600.2863,1.000503,1,0.8133
19600.3539,0.997384,1,0.8203
19600.4215,0.995284,1,0.8246
19600.4891,0.98719,1,0.8259
19600.5567,0.989862,1,0.8245
19600.6242,0.991815,1,0.8205
19600.6918,0.995177,1,0.8137
19600.7594,0.996865,1,0.804
19600.827,0.990684,1,0.7915
19600.8946,0.986281,1,0.7769
19600.9621,0.995892,1,0.7593
19601.0297,0.995498,1,0.735
19601.0973,0.994852,1,0.6995
19601.1649,0.994837,1,0.6525
19601.2325,1.006145,1,0.5987
19601.3001,1.007808,1,0.5457
19601.3676,1.005415,1,0.5053
19601.5028,0.993449,1,0.5209
19601.5704,1.008039,1,0.5599
19601.638,1.003356,1,0.5841
19601.7055,1.003544,1,0.5849
19601.7731,1.003909,1,0.564
19601.8407,1.00274,1,0.5287
19604.6115,0.99056,1,0.5322
19604.6791,0.99758,1,0.6024
19604.7467,0.996927,1,0.6564
19604.8143,0.999692,1,0.6971
19604.8819,0.999307,1,0.7286
19604.9494,0.998054,1,0.7534
19605.017,1.000196,1,0.7729
19605.0846,1.004792,1,0.7883
19605.1522,1.008805,1,0.8003
19605.2198,1.00644,1,0.8097
19605.2874,1.00215,1,0.8176
19605.3549,0.99811,1,0.8252
19605.4225,0.998238,1,0.8331
19605.4901,1.003034,1,0.8415
19605.5577,0.998403,1,0.8495
19605.6253,1.00079,1,0.8567
19605.6928,1.001505,1,0.8626
19605.7604,0.999091,1,0.8672
19605.828,0.999678,1,0.8706
19605.8956,0.999891,1,0.8726
19605.9632,0.99746,1,0.8735
19606.0307,0.998125,1,0.8738
19606.0983,1.003951,1,0.8741
19606.1659,1.00013,1,0.8752
19606.2335,0.99961,1,0.8771
19606.3011,1.004288,1,0.8792
19606.3687,1.002959,1,0.8809
19606.4362,1.00617,1,0.8814
19606.5038,1.006743,1,0.8805
19606.5714,1.006995,1,0.878
19606.639,1.006946,1,0.8738
19606.7066,1.007462,1,0.8682
19606.7741,1.004363,1,0.8629
19606.8417,1.008021,1,0.8596
19606.9093,1.009496,1,0.8579
19606.9769,1.006692,1,0.8555
19607.0445,1.006331,1,0.851
19607.1121,1.003915,1,0.8439
19607.1796,1.007455,1,0.8342
19607.2472,1.010673,1,0.8216
19607.3148,1.006871,1,0.8057
19607.3824,1.002858,1,0.7858
19607.45,1.00315,1,0.761
19607.5175,1.007957,1,0.7293
19607.5851,1.012493,1,0.6891
19607.6527,1.010145,1,0.638
19607.7203,1.011675,1,0.5733
19608.8016,0.998936,1,0.5227
19608.8692,0.998355,1,0.5839
19608.9367,1.005385,1,0.6528
19609.0043,1.005237,1,0.7118
19609.0719,1.007695,1,0.755
19609.1395,0.996908,1,0.7861
19609.2071,1.002212,1,0.8088
19609.2747,0.998539,1,0.8255
19609.3422,0.996435,1,0.8379
19609.4098,1.0036,1,0.8469
19609.4774,1.011096,1,0.8534
19609.545,1.009243,1,0.8583
19609.6126,1.001515,1,0.8628
19609.6801,0.999115,1,0.8678
19609.7477,1.005881,1,0.8733
19609.8153,0.997571,1,0.8784
19609.8829,1.003017,1,0.8825
19609.9505,0.998792,1,0.8852
19610.0181,0.993623,1,0.8862
19610.0856,0.980481,1,0.8855
19610.1532,0.984303,1,0.8823
19610.2208,0.983234,1,0.8757
19610.2884,0.972462,1,0.8639
19610.356,0.974632,1,0.8435
19610.4235,0.985124,1,0.8101
19610.4911,0.981403,1,0.7629
19610.5587,0.978044,1,0.7168
19610.6263,0.986594,1,0.7025
19610.6939,0.999592,1,0.7324
19610.7614,1.001225,1,0.7787
19610.829,1.006522,1,0.8173
19610.8966,1.001166,1,0.8425
19610.9642,0.999393,1,0.8584
19611.0318,0.997532,1,0.8691
19611.0994,0.998044,1,0.8768
19611.1669,1.000861,1,0.8821
19611.2345,0.994757,1,0.8855
19611.3021,0.993577,1,0.8874
19611.3697,0.996639,1,0.888
19611.4373,0.990093,1,0.8874
19611.5048,0.987011,1,0.8858
19611.5724,0.988333,1,0.8831
19611.64,0.98627,1,0.8795
19611.7076,0.979002,1,0.8746
19611.7752,0.988216,1,0.8682
19611.8427,0.990833,1,0.8604
19611.9103,0.998277,1,0.8513
19611.9779,1.001922,1,0.842
19612.0455,1.000442,1,0.8338
19612.1131,1.006132,1,0.8276
19612.1807,1.015587,1,0.8225
19612.2482,1.00179,1,0.8165
19612.3158,1.006826,1,0.8076
19612.3834,1.010071,1,0.7946
19612.451,1.018702,1,0.7771
19612.5186,1.019682,1,0.7551
19612.5861,1.01604,1,0.73
19612.6537,1.015535,1,0.704
19612.7213,1.001461,1,0.6807
19612.7889,0.988258,1,0.6621
19612.8565,0.975788,1,0.6468
19612.9241,0.933834,1,0.6327
19612.9916,0.891907,1,0.6174
19613.0592,0.853524,1,0.598
19613.1268,0.838992,1,0.5719
19613.1944,0.836602,1,0.5365
19615.0191,0.975831,1,0.5161
19615.0867,0.986974,1,0.5627
19615.1542,0.993009,1,0.6027
19615.2218,0.996423,1,0.6367
19615.2894,0.996126,1,0.6657
19615.357,1.001262,1,0.6903
19615.4246,1.003506,1,0.7116
19615.4921,1.006745,1,0.73
19615.5597,1.003507,1,0.7455
19615.6273,0.99724,1,0.7579
19615.6949,0.992786,1,0.7671
19615.7625,0.997765,1,0.7727
19615.8301,1.000145,1,0.7747
19615.8976,1.000011,1,0.772
19615.9652,1.002212,1,0.7631
19616.0328,1.002516,1,0.7443
19616.1004,1.00711,1,0.7134
19616.168,1.00417,1,0.6802
19616.2355,0.999675,1,0.6685
19616.3031,1.001213,1,0.693
19616.3707,1.010035,1,0.7392
19616.4383,1.008626,1,0.7806
19616.5059,1.004017,1,0.8096
19616.5734,1.006633,1,0.8283
19616.641,1.005866,1,0.8405
19616.7086,1.002716,1,0.8487
19616.7762,0.999662,1,0.8542
19616.8438,0.998177,1,0.858
19616.9114,0.999872,1,0.8602
19616.9789,0.995609,1,0.8612
19617.0465,0.992344,1,0.8613
19617.1141,0.994009,1,0.861
19617.1817,0.994872,1,0.8603
19617.2493,0.994138,1,0.8591
19617.3168,0.994146,1,0.8567
19617.3844,0.996412,1,0.8523
19617.452,0.993628,1,0.8451
19617.5196,0.996556,1,0.8335
19617.5872,0.997779,1,0.8145
19617.6547,1.001362,1,0.7843
19617.7223,0.997402,1,0.744
19617.7899,0.986671,1,0.7079
19617.8575,0.990439,1,0.6991
19617.9251,0.990142,1,0.7242
19617.9927,1.005946,1,0.7592
19618.0602,1.00001,1,0.7864
19618.1278,0.992592,1,0.8025
19618.1954,0.993992,1,0.8102
19618.263,0.996905,1,0.8123
19618.3306,0.995184,1,0.8107
19618.3981,0.995016,1,0.8066
19618.4657,0.990033,1,0.8004
19618.5333,0.995546,1,0.7927
19618.6009,0.992672,1,0.7835
19618.6685,0.985795,1,0.7725
19618.7361,1.000735,1,0.7594
19618.8036,1.001079,1,0.7441
19618.8712,0.98831,1,0.726
19618.9388,0.985118,1,0.7045
19619.0064,0.992526,1,0.679
19619.074,0.989635,1,0.6487
19619.1415,0.99006,1,0.6127
19619.2091,1.001519,1,0.5695
19619.2767,1.002241,1,0.5173
19621.98,0.985005,1,0.5206
19622.0475,0.979518,1,0.5583
19622.1151,0.985526,1,0.591
19622.1827,0.979386,1,0.6198
19622.2503,0.963991,1,0.6456
19622.3179,0.944069,1,0.6686
19622.3854,0.920621,1,0.6886
19622.453,0.898434,1,0.7059
19622.5206,0.865475,1,0.7202
19622.5882,0.852232,1,0.7319
19622.6558,0.850599,1,0.7407
19622.7234,0.857089,1,0.746
19622.7909,0.884665,1,0.7475
19622.8585,0.910411,1,0.7467
19622.9261,0.93212,1,0.7481
19622.9937,0.960294,1,0.7553
19623.0613,0.96965,1,0.7661
19623.1288,0.987126,1,0.7758
19623.1964,0.990364,1,0.7821
19623.264,0.991105,1,0.7851
19623.3316,0.996116,1,0.7849
19623.3992,0.997664,1,0.7817
19623.4667,0.996803,1,0.7744
19623.5343,0.994074,1,0.76
19623.6019,0.999242,1,0.736
19623.6695,1.002694,1,0.7027
19623.7371,1.00089,1,0.6725
19623.8047,0.99324,1,0.6646
19623.8722,0.996661,1,0.6828
19623.9398,1.001294,1,0.7111
19624.0074,1.00718,1,0.7323
19624.075,1.003491,1,0.7418
19624.1426,0.998308,1,0.7417
19624.2101,0.996345,1,0.7333
19624.2777,0.997067,1,0.7183
19624.3453,0.995536,1,0.7003
19624.4129,0.994454,1,0.6861
19624.4805,0.99462,1,0.6811
19624.548,0.999104,1,0.6846
19624.6156,0.998563,1,0.6886
19624.6832,0.998596,1,0.6882
19624.7508,1.000547,1,0.6815
19624.8184,1.000116,1,0.6683
19624.886,1.002808,1,0.6479
19624.9535,0.992542,1,0.619
19625.0211,0.994026,1,0.5809
19625.0887,0.987112,1,0.543
19625.1563,0.99202,1,0.5195
19625.2239,1.00044,1,0.5125
19625.2914,1.000889,1,0.5099
19625.359,0.998538,1,0.5002
19627.9271,0.993399,1,0.5007
19627.9947,0.985717,1,0.5252
19628.0623,0.988756,1,0.5443
19628.1299,0.994332,1,0.5568
19628.1974,0.996466,1,0.5608
19628.265,0.984391,1,0.5519
19628.3326,0.989016,1,0.523
19628.9408,1.020131,1,0.5661
19629.0084,1.007037,1,0.6243
19629.076,1.008465,1,0.6561
19629.1436,1.01258,1,0.6718
19629.2112,1.015533,1,0.6769
19629.2787,1.01604,1,0.6751
19629.3463,1.016651,1,0.6703
19629.4139,1.01655,1,0.6655
19629.4815,1.015875,1,0.6624
19629.5491,1.013579,1,0.6612
19629.6167,1.009439,1,0.6595
19629.6842,1.003732,1,0.6534
19629.7518,1.005264,1,0.6379
19629.8194,1.014849,1,0.6083
19629.887,1.014056,1,0.5594
19630.698,0.99758,1,0.5451
19630.7655,0.994517,1,0.6136
19630.8331,0.99121,1,0.6615
19630.9007,0.997976,1,0.6941
19630.9683,0.993758,1,0.7153
19631.0359,0.995297,1,0.7278
19631.1034,0.991986,1,0.733
19631.171,0.989441,1,0.7304
19631.2386,1.004392,1,0.7182
19631.3062,1.000324,1,0.6959
19631.3738,1.005063,1,0.6706
19631.4414,0.998119,1,0.6586
19631.5089,1.011502,1,0.6695
19631.5765,1.001332,1,0.6891
19631.6441,1.006802,1,0.7037
19631.7117,0.999831,1,0.709
19631.7793,0.992508,1,0.7063
19631.8468,0.996268,1,0.6976
19631.9144,1.004117,1,0.684
19631.982,1.000561,1,0.6657
19632.0496,0.993985,1,0.6432
19632.1172,0.986693,1,0.6159
19632.1847,0.985207,1,0.5829
19632.2523,0.984867,1,0.5428
19634.0094,0.979354,1,0.5203
19634.077,0.974222,1,0.5638
19634.1446,0.980433,1,0.6014
19634.2122,0.981909,1,0.6335
19634.2798,0.98486,1,0.6605
19634.3474,0.978717,1,0.6835
19634.4149,0.986127,1,0.703
19634.4825,0.985287,1,0.7196
19634.5501,0.980714,1,0.7332
19634.6177,0.981991,1,0.7436
19634.6853,0.985007,1,0.7513
19634.7528,0.985566,1,0.757
19634.8204,0.975123,1,0.7622
19634.888,0.968288,1,0.7684
19634.9556,0.943347,1,0.7762
19635.0232,0.911119,1,0.7848
19635.0907,0.876021,1,0.793
19635.1583,0.837623,1,0.7997
19635.2259,0.788683,1,0.8049
19635.2935,0.755275,1,0.8083
19635.3611,0.754382,1,0.8103
19635.4287,0.762057,1,0.8109
19635.4962,0.788525,1,0.8102
19635.5638,0.834192,1,0.8083
19635.6314,0.875585,1,0.8051
19635.699,0.912465,1,0.8007
19635.7666,0.936748,1,0.7948
19635.8341,0.954576,1,0.7871
19635.9017,0.970523,1,0.7773
19635.9693,0.98127,1,0.7651
19636.0369,0.980133,1,0.7499
19636.1045,0.984231,1,0.7311
19636.172,0.981307,1,0.7078
19636.2396,0.981678,1,0.6798
19636.3072,0.983742,1,0.6465
19636.3748,0.986986,1,0.6053
19636.4424,0.997375,1,0.5543
19637.4561,0.9929,1,0.5026
19637.5237,0.996217,1,0.554
19637.5913,0.994682,1,0.5945
19637.6588,0.988208,1,0.6255
19637.7264,0.988168,1,0.649
19637.794,0.991274,1,0.6665
19637.8616,1.001247,1,0.6796
19637.9292,0.994339,1,0.6888
19637.9967,0.989092,1,0.6943
19638.0643,0.989978,1,0.6963
19638.1319,0.993387,1,0.6949
19638.1995,0.995464,1,0.6903
19638.2671,0.99201,1,0.6823
19638.3347,1.004541,1,0.6709
19638.4022,0.995768,1,0.656
19638.4698,0.992589,1,0.6371
19638.5374,0.986155,1,0.614
19638.605,0.987927,1,0.5862
19638.6726,0.996274,1,0.5531
19638.7401,0.986898,1,0.5139
19640.9703,0.998725,1,0.5308
19641.0379,0.994937,1,0.5948
19641.1055,1.002478,1,0.647
19641.1731,0.997386,1,0.6866
19641.2407,0.990806,1,0.7181
19641.3082,0.98552,1,0.7435
19641.3758,0.989809,1,0.7641
19641.4434,0.985941,1,0.7813
19641.511,0.98445,1,0.7961
19641.5786,0.989063,1,0.8088
19641.6461,0.986332,1,0.8195
19641.7137,0.989277,1,0.8285
19641.7813,0.986077,1,0.8362
19641.8489,0.990557,1,0.8429
19641.9165,0.987578,1,0.8486
19641.984,0.99404,1,0.8536
19642.0516,0.99506,1,0.8579
19642.1192,0.996461,1,0.8616
19642.1868,0.992048,1,0.8648
19642.2544,0.994224,1,0.8675
19642.322,0.996813,1,0.8698
19642.3895,0.99667,1,0.8716
19642.4571,0.997489,1,0.8731
19642.5247,1.004121,1,0.8739
19642.5923,1.00119,1,0.8741
19642.6599,0.996809,1,0.8733
19642.7274,0.987217,1,0.8713
19642.795,0.991864,1,0.8671
19642.8626,0.99564,1,0.859
19642.9302,0.992939,1,0.8446
19642.9978,0.994102,1,0.8225
19643.0654,1.008108,1,0.7975
19643.1329,1.00805,1,0.7833
19643.2005,1.003105,1,0.7887
19643.2681,1.009329,1,0.809
19643.3357,1.00921,1,0.8318
19643.4033,1.003616,1,0.8484
19643.4708,0.993272,1,0.8578
19643.5384,1.004045,1,0.8617
19643.606,1.00332,1,0.8626
19643.6736,1.005699,1,0.8614
19643.7412,0.997964,1,0.8591
19643.8087,1.000447,1,0.8564
19643.8763,0.994971,1,0.8539
19643.9439,0.995333,1,0.8511
19644.0115,0.996781,1,0.8474
19644.0791,0.99746,1,0.8425
19644.1467,1.004927,1,0.8366
19644.2142,1.004555,1,0.8296
19644.2818,1.002008,1,0.8214
19644.3494,0.99658,1,0.8118
19644.417,1.006765,1,0.8005
19644.4846,0.996831,1,0.7867
19644.5521,1.007044,1,0.7709
19644.6197,1.005064,1,0.7543
19644.6873,1.001236,1,0.739
19644.7549,1.000439,1,0.7258
19644.8225,1.004537,1,0.7137
19644.89,0.997068,1,0.7003
19644.9576,0.994514,1,0.6829
19645.0252,0.998042,1,0.6611
19645.0928,0.997089,1,0.6345
19645.1604,1.002412,1,0.603
19645.228,0.996835,1,0.5664
19645.2955,0.997141,1,0.5241
19647.3906,0.995629,1,0.537
19647.4581,0.989725,1,0.5678
19647.5257,0.988702,1,0.5975
19647.5933,0.993399,1,0.6317
19647.6609,0.999169,1,0.6677
19647.7285,1.006921,1,0.6999
19647.796,1.004392,1,0.7257
19647.8636,0.994544,1,0.7463
19647.9312,1.00213,1,0.7631
19647.9988,0.996221,1,0.7773
19648.0664,0.998535,1,0.7887
19648.134,0.99881,1,0.7968
19648.2015,0.996228,1,0.8023
19648.2691,0.998177,1,0.808
19648.3367,0.99614,1,0.8147
19648.4043,0.996757,1,0.821
19648.4719,1.001852,1,0.825
19648.5394,1.015786,1,0.8261
19648.607,1.010366,1,0.8257
19648.6746,1.007021,1,0.8264
19648.7422,1.012779,1,0.8298
19648.8098,1.007528,1,0.8358
19648.8774,1.002987,1,0.8431
19648.9449,0.996389,1,0.85
19649.0125,0.997235,1,0.8556
19649.0801,0.996034,1,0.8602
19649.1477,1.000289,1,0.8646
19649.2153,0.999835,1,0.8688
19649.2828,0.995179,1,0.872
19649.3504,1.00264,1,0.8741
19649.418,1.006429,1,0.8751
19649.4856,1.00016,1,0.8751
19649.5532,1.005319,1,0.8741
19649.6207,1.00862,1,0.8718
19649.6883,1.002742,1,0.8683
19649.7559,0.997365,1,0.8648
19649.8235,0.997918,1,0.8627
19649.8911,1.00118,1,0.8623
19649.9587,0.99823,1,0.8625
19650.0262,1.008068,1,0.8617
19650.0938,0.997906,1,0.8593
19650.1614,0.99406,1,0.8554
19650.229,0.998504,1,0.8501
19650.2966,0.99787,1,0.8434
19650.3641,0.996781,1,0.8351
19650.4317,1.002664,1,0.8247
19650.4993,0.997464,1,0.8115
19650.5669,0.996413,1,0.7937
19650.6345,0.995612,1,0.7694
19650.702,0.993092,1,0.7352
19650.7696,0.996563,1,0.6865
19650.8372,0.998366,1,0.6188
19650.9048,0.994627,1,0.533
19651.2427,1.021401,1,0.5068
19651.3103,1.014925,1,0.5711
19651.3779,1.005968,1,0.6162
19651.4454,1.001709,1,0.6398
19651.513,0.987622,1,0.6472
19651.5806,0.988281,1,0.6436
19651.6482,0.99389,1,0.6318
19651.7158,0.991183,1,0.6131
