key,species,wl,gf_ll,gf_synth,dgf,ep,n_comp_ll,n_comp_synth,nist_grade,ll_source,synth_ref,hfs
"(22, 1)",Ti I,5254.4975,-1.87,-1.87,0.0,2.3341,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5257.5795,-1.05,-1.05,0.0,2.4875,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5258.67128,-1.343,-1.343,0.0,3.1081,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5259.58206,-1.854,-1.854,0.0,3.1794,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5259.9728,-0.21500000000000002,-0.18,0.03500000000000003,2.7377,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5263.48,-0.73,-0.73,0.0,2.1344,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5265.9639,-0.4000000000000001,-0.4000000000000001,0.0,1.8871,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5267.1122,-3.468,-3.468,0.0,0.8129,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5268.33462,-0.683,-0.683,0.0,3.727,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5269.8771,-1.68,-1.68,0.0,1.8732,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5271.61052,-0.986,-0.985,0.0010000000000000009,2.7778,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5271.67195,-1.333,-1.333,0.0,3.727,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5274.63444,-2.604,-2.604,0.0,2.4269,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5277.0353,-1.531,-1.531,0.0,3.3343,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5278.24839,-2.378,-2.378,0.0,2.3447,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5278.77431,-3.277,-3.277,0.0,0.8181,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5282.3764,-1.81,-1.81,0.0,1.0529,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5283.4381,-0.5,-0.5,0.0,1.8792,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5284.3768,-2.14,-2.14,0.0,1.046,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5288.03535,-0.922,-0.922,0.0,3.3508,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5288.79432,-0.739,-0.739,0.0,2.4269,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5289.269,-2.73,-2.73,0.0,0.836,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5290.94206,-4.216,-4.216,0.0,0.8181,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5294.36362,-1.53,-1.53,0.0,3.1111,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5295.775800000001,-1.59,-1.59,0.0,1.0666,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5297.2294,-0.6,-0.6,0.0,1.8732,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5298.4186,-0.29000000000000004,-0.29000000000000004,0.0,2.5057,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5300.0105,-2.3,-2.3,0.0,1.0529,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5306.33893,-3.824,-3.824,0.0,0.8181,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5313.2367,-2.36,-2.36,0.0,1.0666,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5317.53232,-2.58,-2.58,0.0,2.1747,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5323.927499999999,-2.82,-2.82,0.0,0.8259,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5328.7293,-3.562,-2.0,1.5619999999999998,0.8129,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5329.18522,-0.573,-0.573,0.0,3.4093,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5331.0777,-3.32,-3.32,0.0,1.0666,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5338.3061,-2.73,-2.73,0.0,0.8259,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5340.6662,-3.09,-3.09,0.0,0.8181,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5341.48856,-1.196,-1.197,-0.001000000000000112,3.0618,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5342.91193,-1.587,-1.587,0.0,2.3447,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5344.3952,-0.321,-0.321,0.0,3.46,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5351.06709,-0.06699999999999998,-0.06699999999999998,0.0,2.7778,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5364.20192,-2.35,-2.35,0.0,2.4875,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5366.6387090379385,-2.459745796100208,-2.46,-0.0002542038997921381,0.8181,32,1,,VALD3,2013ApJS..,True
"(22, 1)",Ti I,5373.15107,-0.894,-0.894,0.0,3.3343,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5373.54327,-0.762,-0.762,0.0,3.3508,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5374.8101,-1.014,-1.014,0.0,3.3232,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5376.599129999999,-3.995,-3.995,0.0,0.0,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5382.9132,-2.05,-2.05,0.0,1.8732,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5389.15546,0.239,0.239,0.0,3.5827,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5389.169152503185,-2.3497463963400778,-2.35,-0.00025360365992233014,0.8128999999999997,21,1,,VALD3,LGWSC,True
"(22, 1)",Ti I,5389.9886,-1.1,-1.1,0.0,1.8732,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5390.68254,-3.854,-3.722,0.13200000000000012,0.8484,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5391.057,-1.96,-1.96,0.0,1.8792,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5391.10464,-2.089,-2.089,0.0,2.472,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5392.75907,-2.532,-2.532,0.0,2.472,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5394.1582,-1.8,-1.8,0.0,2.3341,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5396.59299,-3.37,-3.37,0.0,0.0,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5396.60988,-3.799,-3.799,0.0,0.0211,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5397.063,-0.9,-0.9,0.0,1.8792,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5404.0117,-1.03,-1.03,0.0,2.3341,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5406.18,-0.25,-0.25,0.0,3.5693,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5408.939492006026,-3.6517501824644842,-3.836,-0.18424981753551561,0.0,5,1,,VALD3,MFW,True
"(22, 1)",Ti I,5409.6078,-0.73,-0.73,0.0,1.8871,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5412.51159,-2.464,-2.464,0.0,2.4804,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5412.6672,-1.821,-1.821,0.0,2.4804,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5417.24477,-3.03,-3.03,0.0,1.4298,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5419.1915,-1.42,-1.42,0.0,2.3447,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5422.38,-0.31,-0.31,0.0,3.5587,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5426.24939,-2.901,-2.95,-0.04900000000000038,0.0211,1,1,,VALD3,1982MNRAS.,False
"(22, 1)",Ti I,5429.1368,-0.55,-0.55,0.0,2.3447,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5432.33407,-1.54,-1.54,0.0,2.408,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5432.4693,-2.05,-2.05,0.0,2.5783,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5435.82,-0.49,-0.49,0.0,3.5508,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5436.7159,-2.44,-2.44,0.0,0.8995,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5437.84461,-0.818,-0.818,0.0,3.5827,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5438.3041,-2.2,-2.2,0.0,1.4298,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5439.0293,-2.55,-2.55,0.0,1.4298,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5439.07507,-4.028,-4.028,0.0,0.8995,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5440.5093,-2.44,-2.44,0.0,1.4298,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5445.81205,-1.408,-1.408,0.0,3.4071,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5446.61491,-3.273,-3.26,0.013000000000000345,0.0211,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5446.6256,-0.926,-0.926,0.0,2.3331,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5447.67478,-0.655,-0.655,0.0,3.5693,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5447.91287,-1.549,-1.549,0.0,2.4953,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5448.79,-0.55,-0.55,0.0,3.5455,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5448.9065,-1.25,-1.25,0.0,2.3341,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5449.1497,-1.87,-1.87,0.0,1.4432,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5451.93713,-1.422,-1.422,0.0,2.3957,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5453.6423,-1.6,-1.6,0.0,1.4432,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5454.77982,-0.663,-0.663,0.0,3.5587,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5455.9582,-2.35,-2.35,0.0,1.4298,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5456.8933,-1.36,-1.36,0.0,2.5783,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5458.60708,-1.674,-1.674,0.0,3.0618,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5459.08549,-1.689,-1.689,0.0,3.1985,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5459.6815,-3.2,-3.2,0.0,1.0529,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5460.49796,-2.684,-2.748,-0.06400000000000006,0.048,1,1,,VALD3,1983MNRAS.,False
"(22, 1)",Ti I,5461.44957,-0.826,-0.826,0.0,3.5508,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5461.87387,-1.645,-1.645,0.0,3.1129,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5464.78339,-1.027,-1.027,0.0,3.3232,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5465.7728,-2.91,-2.91,0.0,1.0666,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5466.00754,-0.509,-0.509,0.0,3.3232,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5468.36207,-3.485,-3.485,0.0,0.8995,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5468.82454,-1.563,-1.563,0.0,3.1864,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5469.442389999999,-1.589,-1.589,0.0,3.1784,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5470.4582,-2.4,-2.4,0.0,1.4432,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5471.192,-1.42,-1.42,0.0,1.4432,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5471.62678,-0.738,-0.738,0.0,3.0618,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5472.03529,-1.218,-1.218,0.0,3.1864,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5472.6896,-1.63,-1.63,0.0,1.4432,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5473.54168,-0.948,-0.948,0.0,2.3341,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5473.99274,-1.764,-1.764,0.0,3.1755,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5474.223,-1.23,-1.23,0.0,1.4601,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5474.4517,-0.95,-0.95,0.0,2.3447,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5477.69454,-0.06699999999999998,-0.06699999999999998,0.0,2.4269,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5480.18231,-1.026,-1.026,0.0,3.1985,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5480.996550000001,-1.918,-1.918,0.0,3.1784,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5481.41037,-0.20399999999999996,-0.20399999999999996,0.0,2.408,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5481.8607,-1.36,-1.36,0.0,1.4298,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5488.19123,-0.335,-0.335,0.0,2.3957,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5488.73963,-1.649,-1.649,0.0,3.1864,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5489.54647,-1.633,-1.633,0.0,3.0618,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5490.13011,-1.001,-1.001,0.0,3.3343,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5490.1477,-0.84,-0.84,0.0,1.4601,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5490.84537,-3.194,-3.35,-0.15600000000000014,0.048,1,1,,VALD3,SK,False
"(22, 1)",Ti I,5491.65553,-0.303,-0.303,0.0,3.3343,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5492.65455,-3.696,-3.696,0.0,1.0666,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5494.1231,-0.848,-0.848,0.0,3.2145,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5494.70802,-2.941,-2.941,0.0,1.4601,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5497.86186,-0.847,-0.847,0.0,3.1278,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5497.86669,-1.113,-1.113,0.0,3.2145,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5497.9478,-3.03,-3.03,0.0,0.8995,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5498.18237,-1.415,-1.415,0.0,3.1985,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5501.42769,-1.644,-1.644,0.0,3.1985,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5503.8953,-0.04999999999999998,-0.04999999999999998,0.0,2.5783,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5503.90434,-1.261,-1.26,0.0009999999999998899,3.0618,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5511.73938,-0.379,-0.379,0.0,2.4875,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5511.7787,-1.6,-1.6,0.0,1.4601,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5512.5236,-0.4000000000000001,-0.4000000000000001,0.0,1.4601,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5514.3434,-0.66,-0.66,0.0,1.4298,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5514.5335,-0.5,-0.5,0.0,1.4432,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5518.05882,-1.291,-1.291,0.0,2.408,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5519.26491,-1.775,-1.775,0.0,3.2145,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5519.70647,-1.077,-1.077,0.0,3.4301,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5521.13616,-1.341,-1.341,0.0,3.4238,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5524.10277,-1.274,-1.274,0.0,3.4394,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5527.597589999999,-1.302,-1.302,0.0,2.4269,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5528.70023,-1.147,-1.147,0.0,3.4406,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5530.44021,-0.157,-0.157,0.0,3.3508,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5532.58266,-2.599,-2.599,0.0,2.1535,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5536.35066,-1.875,-1.875,0.0,2.6619,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5537.85279,-1.737,-1.737,0.0,2.6766,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5539.789170000001,-1.581,-1.581,0.0,2.6954,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5547.00894,-1.113,-1.113,0.0,3.1478,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5549.2669,-2.41,-2.41,0.0,2.1603,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5562.61942,-0.647,-0.648,-0.0010000000000000009,3.154,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5565.4735,-0.21999999999999997,-0.21999999999999997,0.0,2.2363,1,1,,VALD3,2013ApJS..,False
"(22, 1)",Ti I,5569.47964,-1.793,-1.793,0.0,2.5057,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5569.51657,-0.654,-0.654,0.0,3.4576,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5583.61457,-0.667,-0.667,0.0,3.4094,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5589.99559,-0.546,-0.546,0.0,3.4238,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5591.27461,-0.444,-0.444,0.0,3.4406,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5595.10453,-2.151,-2.152,-0.001000000000000334,1.5025,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5597.90009,-2.749,-2.749,0.0,2.2492,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5598.0189,-1.521,-1.521,0.0,3.1129,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5600.041,-3.21,-3.21,0.0,0.8995,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5600.786,-0.553,-0.553,0.0,3.1129,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5601.4642,-3.6,-3.6,0.0,0.8995,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5615.34635,-1.919,-1.919,0.0,3.1124,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5617.57215,-3.112,-3.112,0.0,1.5025,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5618.346,-2.54,-2.54,0.0,1.5025,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5622.01766,-1.153,-1.153,0.0,3.1278,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5623.5831,-3.104,-3.104,0.0,1.7393,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5630.37072,-1.431,-1.431,0.0,3.1124,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5634.695820000001,-1.271,-1.271,0.0,3.3916,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5635.82953,-0.779,-0.779,0.0,3.1278,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5635.99729,-0.731,-0.731,0.0,3.3916,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5638.63414,-1.544,-1.544,0.0,3.1278,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5644.1339,0.11999999999999997,0.11999999999999997,0.0,2.2674,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5647.856,-2.66,-2.66,0.0,1.8792,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5648.56598,-0.161,-0.161,0.0,2.4953,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5654.76501,-0.563,-0.563,0.0,3.3994,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5656.075770000001,-1.275,-1.275,0.0,3.3994,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5659.09662,-2.978,-2.978,0.0,0.8995,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5662.15,0.009999999999999986,0.009999999999999986,0.0,2.3179,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5662.88211,-0.322,-0.322,0.0,2.4804,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5667.59339,-0.596,-0.596,0.0,3.139,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5670.07948,-1.131,-1.131,0.0,3.1278,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5673.049000000001,-0.333,-0.333,0.0,3.4071,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5673.41988,-0.244,-0.244,0.0,3.1478,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5673.43662,-1.533,-1.533,0.0,3.1124,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5674.67777,-1.045,-1.045,0.0,3.4071,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5675.41,-0.17000000000000004,-0.17000000000000004,0.0,2.3054,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5679.91693,-0.509,-0.57,-0.06099999999999994,2.472,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5689.46,-0.36,-0.36,0.0,2.2968,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5697.413310000001,-1.597,-1.597,0.0,3.1129,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5698.4029,-2.04,-2.04,0.0,2.2492,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5698.71338,-1.335,-1.335,0.0,3.1278,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5701.4558,-2.32,-2.32,0.0,2.5057,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5701.64598,-1.517,-1.517,0.0,2.4953,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5702.00598,-1.396,-1.396,0.0,2.4804,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5702.66,-0.59,-0.59,0.0,2.2916,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5703.8981,-0.799,-0.799,0.0,3.154,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5705.3865,-2.28,-2.28,0.0,2.2363,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5706.77088,-1.052,-1.052,0.0,3.154,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5708.2,-0.82,-0.82,0.0,2.3179,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5709.90256,-1.745,-1.745,0.0,3.1124,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5711.85,-0.69,-0.69,0.0,2.3054,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5715.116162828118,-0.49975018246448444,-0.5,-0.00024981753551556185,2.2556,5,1,,VALD3,LGWSC,True
"(22, 1)",Ti I,5716.449999999999,-0.72,-0.72,0.0,2.2968,1,1,,VALD3,NWL,False
"(22, 1)",Ti I,5717.83445,-1.673,-1.671,0.0020000000000000018,3.2145,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5722.56329,-2.556,-2.556,0.0,2.2674,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5728.294649999999,-1.339,-1.339,0.0,3.139,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5729.65909,-1.506,-1.506,0.0,3.1864,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5730.633899999999,-1.854,-1.854,0.0,3.1784,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5731.1179,-2.04,-2.04,0.0,2.2312,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5734.19766,-1.286,-1.286,0.0,3.1985,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5735.88083,-2.379,-2.379,0.0,2.3447,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5738.98294,-1.473,-1.471,0.0020000000000000018,3.154,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5739.468954591477,-0.6097501824644845,-0.61,-0.00024981753551545083,2.2492,5,1,,VALD3,2013ApJS..,True
"(22, 1)",Ti I,5739.97774422584,-0.9197501824644846,-0.92,-0.00024981753551545083,2.2363,5,1,,VALD3,LGWSC,True
"(22, 1)",Ti I,5741.2011,-1.21,-1.21,0.0,2.5057,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5744.46435,-1.077,-1.077,0.0,3.2145,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5751.75259,-1.008,-1.008,0.0,3.2849,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5751.82175,-1.776,-1.776,0.0,3.1864,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5752.8515,-1.59,-1.59,0.0,2.2393,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5756.85032,-0.24200000000000002,-0.24200000000000002,0.0,3.1794,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5761.89233,-1.688,-1.688,0.0,3.1985,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5762.2085,-0.774,-0.774,0.0,3.2936,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5762.28622,0.27,0.27,0.0,3.2849,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5763.5487,-1.7,-1.7,0.0,2.5057,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5766.55997,-1.17,-1.17,0.0,3.139,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5768.31878,-1.164,-1.164,0.0,3.154,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5771.33347,-1.324,-1.325,-0.0009999999999998899,3.1794,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5774.02781,0.32799999999999996,0.48,0.15200000000000002,3.3051,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5774.66184,-0.596,-0.596,0.0,3.3051,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5777.0014,-1.794,-1.794,0.0,3.2145,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5780.7609,-1.21,-1.21,0.0,2.2497,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5785.653270000001,-0.07799999999999997,-0.07799999999999997,0.0,3.2936,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5785.97942,0.33,0.6,0.26999999999999996,3.3194,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5788.0809,-2.33,-2.33,0.0,2.2674,1,1,,VALD3,LGWSC,False
"(22, 1)",Ti I,5789.74616,-0.474,-0.474,0.0,3.3194,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5791.27356,-0.702,-0.702,0.0,3.1794,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5804.26004,0.852,0.71,-0.14200000000000002,3.3365,1,1,,VALD3,MFW,False
"(22, 1)",Ti I,5807.122500000001,-1.304,-1.304,0.0,3.154,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5807.25541,-1.119,-1.119,0.0,3.1794,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5808.19741,-0.399,-0.399,0.0,3.3365,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5809.786550000001,-3.462,-3.462,0.0,1.0529,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5812.643659999999,-3.735,-3.735,0.0,1.046,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5812.82211,0.17500000000000002,0.17500000000000002,0.0,3.3194,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5813.947149999999,-2.797,-2.797,0.0,1.0666,1,1,,VALD3,K10,False
"(22, 1)",Ti I,5816.966740000001,-1.31,-1.31,0.0,3.3051,1,1,,VALD3,K10,False
