band,species,wavelength_A,lower_ep_eV,elgueta_loggf,gd_depth,gd_saturation,gd_purity,gd_gof,gd_robust,elgueta_status,failure_reasons,canonical_match,canonical_line_id,canonical_grade,canonical_gf_source,gf_sigma_dex,gradeable_currently,in_current_main_rya904,in_recent_rya1054_commit,implementation_artifact,conditioned_spectrum_reaches,coverage_note,gap_class,recommended_next_action
H,FeI,17137.105,6.398,-0.161,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169798,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17137.263,6.277,-1.529,,,,,,unassessed,,True,gf_169799,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17137.334,6.365,-1.568,,,,,,unassessed,,True,gf_169800,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17138.897,6.364,-1.541,,,,,,unassessed,,True,gf_169802,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17140.351,6.415,-1.408,,,,,,unassessed,,True,gf_169803,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17151.667,6.398,-0.368,,,,,,unassessed,,True,gf_169804,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17154.077,5.981,-1.928,,,,,,unassessed,,True,gf_169806,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17159.533,6.325,-1.326,,,,,,unassessed,,True,gf_169809,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17161.103,6.017,-0.071,Y,Y,Y,Y,Y,robust,,True,gf_169810,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17161.56,6.415,-1.343,,,,,,unassessed,,True,gf_169811,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17166.201,5.946,-0.811,Y,Y,Y,Y,Y,robust,,True,gf_169812,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17167.194,6.398,-1.009,,,,,,unassessed,,True,gf_169813,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17183.228,6.367,-1.369,,,,,,unassessed,,True,gf_169816,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17184.812,5.943,-2.175,,,,,,unassessed,,True,gf_169817,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17190.447,6.619,-1.166,,,,,,unassessed,,True,gf_169818,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17191.573,6.712,-0.761,,,,,,unassessed,,True,gf_169819,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17192.826,6.365,-1.061,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17194.568,6.365,-1.45,,,,,,unassessed,,True,gf_169823,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17198.499,6.365,-1.198,,,,,,unassessed,,True,gf_169824,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17199.147,5.946,-1.512,,,,,,unassessed,,True,gf_169825,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17200.313,6.365,-0.639,,,,,,unassessed,,True,gf_169826,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17204.215,6.319,-0.815,,,,,,unassessed,,True,gf_169828,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17204.298,6.017,-0.181,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17204.419,6.365,-0.6,,,,,,unassessed,,True,gf_169830,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17208.66,5.943,-1.266,,,,,,unassessed,,True,gf_169832,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17208.864,6.703,-2.986,,,,,,unassessed,,True,gf_169833,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17212.239,6.619,-0.834,,,,,,unassessed,,True,gf_169834,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17219.541,5.872,-1.973,,,,,,unassessed,,True,gf_169836,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17221.395,6.427,-0.71,,,,,,unassessed,,True,gf_169837,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17222.492,6.612,-1.319,,,,,,unassessed,,True,gf_169838,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17224.849,6.427,-0.944,,,,,,unassessed,,True,gf_169839,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17224.899,5.754,-1.929,,,,,,unassessed,,True,gf_169840,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17228.722,2.279,-6.913,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17229.72,5.946,-1.622,,,,,,unassessed,,True,gf_169842,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17232.23,5.828,-1.412,Y,Y,U,N,N,assessed_nonrobust,purity;gof,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17233.171,5.956,-1.627,,,,,,unassessed,,True,gf_169845,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17239.385,6.287,-1.573,,,,,,unassessed,,True,gf_169847,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17254.274,6.619,-0.707,,,,,,unassessed,,True,gf_169853,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17254.947,6.427,-0.959,,,,,,unassessed,,True,gf_169855,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17257.565,6.323,-0.384,,,,,,unassessed,,True,gf_169856,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17263.298,6.323,-0.843,,,,,,unassessed,,True,gf_169859,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17270.402,6.319,-1.56,,,,,,unassessed,,True,gf_169863,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17276.962,6.321,-1.219,,,,,,unassessed,,True,gf_169864,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17277.479,6.319,-0.519,,,,,,unassessed,,True,gf_169865,LAB,PRIMARY LAB Ruffoni2013,0.09,True,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,measurement_required
H,FeI,17278.724,6.715,-0.442,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169867,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17280.803,6.321,-1.05,,,,,,unassessed,,True,gf_169868,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17282.291,6.427,0.097,,,,,,unassessed,,True,gf_169871,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17282.757,6.342,-1.564,,,,,,unassessed,,True,gf_169872,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17283.982,6.369,-1.194,,,,,,unassessed,,True,gf_169874,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17286.54,6.319,-1.249,,,,,,unassessed,,True,gf_169875,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17290.495,5.995,-1.99,,,,,,unassessed,,True,gf_169877,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17293.112,6.319,-0.644,,,,,,unassessed,,True,gf_169878,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17293.642,6.323,-0.659,,,,,,unassessed,,True,gf_169879,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17294.234,6.36,-1.668,,,,,,unassessed,,True,gf_169880,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17297.212,6.369,-1.318,,,,,,unassessed,,True,gf_169882,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17300.453,6.323,-1.207,,,,,,unassessed,,True,gf_169883,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17301.696,6.242,-0.845,,,,,,unassessed,,True,gf_169884,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17302.304,6.066,0.123,,,,,,unassessed,,True,gf_169885,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17308.007,6.615,-1.147,,,,,,unassessed,,True,gf_169888,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17310.231,6.321,-0.852,Y,Y,U,-,N,assessed_nonrobust,purity;gof,True,gf_169889,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17310.848,6.321,-0.681,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169891,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17316.887,6.401,-1.492,,,,,,unassessed,,True,gf_169893,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17321.238,5.956,-1.838,,,,,,unassessed,,True,gf_169894,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17321.727,6.321,-1.371,,,,,,unassessed,,True,gf_169895,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17325.912,6.36,-0.864,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169897,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17332.758,6.333,-1.179,,,,,,unassessed,,True,gf_169901,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17334.077,6.323,-1.03,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169902,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17337.994,6.333,-1.239,,,,,,unassessed,,True,gf_169904,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17344.75,6.368,-1.628,,,,,,unassessed,,True,gf_169905,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17359.692,5.607,-2.546,,,,,,unassessed,,True,gf_169906,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17364.905,6.017,-0.893,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169907,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17367.171,6.565,-1.289,,,,,,unassessed,,True,gf_169908,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17371.13,6.686,-0.244,,,,,,unassessed,,True,gf_169909,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17374.674,5.742,-2.324,,,,,,unassessed,,True,gf_169911,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17389.828,5.879,-1.405,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169913,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17391.939,6.668,-1.02,,,,,,unassessed,,True,gf_169914,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17395.423,6.299,-1.366,,,,,,unassessed,,True,gf_169916,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17400.579,6.37,-0.524,Y,Y,Y,Y,Y,robust,,True,gf_169917,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17401.027,6.325,-1.442,,,,,,unassessed,,True,gf_169918,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17405.344,6.37,-1.142,,,,,,unassessed,,True,gf_169921,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17409.497,6.246,-0.853,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169922,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17409.9,6.4,-1.541,,,,,,unassessed,,True,gf_169923,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17418.135,6.342,-1.542,,,,,,unassessed,,True,gf_169924,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17418.506,6.319,-0.742,Y,Y,Y,Y,Y,robust,,True,gf_169926,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17420.825,3.882,-2.881,,,,,,unassessed,,True,gf_169927,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17426.193,5.956,-1.689,,,,,,unassessed,,True,gf_169928,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17428.122,5.742,-1.834,,,,,,unassessed,,True,gf_169929,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17433.636,6.411,0.029,Y,Y,Y,N,N,assessed_nonrobust,gof,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17453.839,6.411,-0.491,Y,Y,U,N,N,assessed_nonrobust,purity;gof,True,gf_169941,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17457.579,5.956,-0.497,,,,,,unassessed,,True,gf_169943,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17459.119,6.411,-0.599,,,,,,unassessed,,True,gf_169944,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17459.997,6.017,-1.462,Y,Y,U,N,N,assessed_nonrobust,purity;gof,True,gf_169945,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17461.0,6.639,-0.571,Y,Y,Y,-,N,assessed_nonrobust,gof,True,gf_169946,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17469.919,6.411,-0.562,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169953,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17478.016,6.639,-0.037,Y,Y,Y,Y,Y,robust,,True,gf_169957,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17480.644,6.639,0.317,Y,Y,Y,N,N,assessed_nonrobust,gof,True,gf_169960,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17488.549,6.639,-0.126,Y,Y,Y,Y,Y,robust,,True,gf_169962,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17497.186,6.691,-0.9,,,,,,unassessed,,False,,,,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
H,FeI,17499.98,5.956,-0.76,N,,,,N,assessed_nonrobust,depth;sat;purity;gof,True,gf_169967,KURUCZ,K14,,False,False,False,,False,no conditioned H derivative in current main,NOT_REACHED_OR_UNCONDITIONED,condition_and_measure
