line_id,physical_id,key_z,ion,species,wavelength_air_A,excitation_potential_eV,hfs_n_components,log_gf,loggf_reference,nist_grade,seed_source,adjudication_status,gf_synth_ges,gf_regions_vald,gf_linelist_vald,in_synth,in_regions,in_linelist,delta_synth_minus_ew,lab_source_tag,gf_sigma_dex,gf_source_doi,is_diagnostic,gf_tier,diagnostic_excluded_by_registry
gf_097181,pk_9346e1fa767c,NH,,NH,3802.1834,1.0294,1,-2.988,VALD3,,linelist(VALD3),single_source,,,-2.988,False,False,True,,,,,False,VALD3,False
gf_097182,pk_ed756271ec2f,NH,,NH,3802.2156,2.0297,1,-2.183,VALD3,,linelist(VALD3),single_source,,,-2.183,False,False,True,,,,,False,VALD3,False
gf_097183,pk_78a66d6f6813,NH,,NH,3802.3511,1.0292,1,-2.956,VALD3,,linelist(VALD3),single_source,,,-2.956,False,False,True,,,,,False,VALD3,False
gf_097184,pk_5843bfb0f46e,NH,,NH,3802.6941,1.0978,1,-2.98,VALD3,,linelist(VALD3),single_source,,,-2.98,False,False,True,,,,,False,VALD3,False
gf_097185,pk_a769a80d396b,NH,,NH,3802.8604,1.0978,1,-2.954,VALD3,,linelist(VALD3),single_source,,,-2.954,False,False,True,,,,,False,VALD3,False
gf_097186,pk_13cf22c87438,NH,,NH,3802.9907,1.0976,1,-2.923,VALD3,,linelist(VALD3),single_source,,,-2.923,False,False,True,,,,,False,VALD3,False
gf_097187,pk_67222ceb5536,NH,,NH,3803.1907,1.1693,1,-2.948,VALD3,,linelist(VALD3),single_source,,,-2.948,False,False,True,,,,,False,VALD3,False
gf_097188,pk_ffcf03d220d5,NH,,NH,3803.3783,1.1692,1,-2.6052,VALD3,,linelist(VALD3),single_source,,,-2.6052,False,False,True,,,,,False,VALD3,False
gf_097189,pk_c2ed6713df00,NH,,NH,3803.4815,1.2436,1,-2.916,VALD3,,linelist(VALD3),single_source,,,-2.916,False,False,True,,,,,False,VALD3,False
gf_097190,pk_8ac80ce9d0e1,NH,,NH,3803.5416,1.4005,1,-2.5077,VALD3,,linelist(VALD3),single_source,,,-2.5077,False,False,True,,,,,False,VALD3,False
gf_097191,pk_bf6bc8256f54,NH,,NH,3803.6265,1.2435,1,-2.5732,VALD3,,linelist(VALD3),single_source,,,-2.5732,False,False,True,,,,,False,VALD3,False
gf_097192,pk_bd1424d2f415,NH,,NH,3803.6457,1.3207,1,-2.3782,VALD3,,linelist(VALD3),single_source,,,-2.3782,False,False,True,,,,,False,VALD3,False
gf_109243,pk_783ffee2ea8d,OH,,OH,4126.3689,2.4026,1,-3.94,VALD3,,linelist(VALD3),single_source,,,-3.94,False,False,True,,,,,False,VALD3,False
gf_118752,pk_9df89433d89f,SiH,,SiH,4075.2241,0.1245,1,-2.128,VALD3,,linelist(VALD3),single_source,,,-2.128,False,False,True,,,,,False,VALD3,False
gf_118753,pk_3d99a4fc1b3a,SiH,,SiH,4079.0465,0.1045,1,-2.098,VALD3,,linelist(VALD3),single_source,,,-2.098,False,False,True,,,,,False,VALD3,False
gf_118754,pk_f50473f8a216,SiH,,SiH,4095.6103,0.4565,1,-1.231,VALD3,,linelist(VALD3),single_source,,,-1.231,False,False,True,,,,,False,VALD3,False
gf_118755,pk_08209b2833ad,SiH,,SiH,4095.7089,0.4182,1,-1.25,VALD3,,linelist(VALD3),single_source,,,-1.25,False,False,True,,,,,False,VALD3,False
gf_118756,pk_f6bf84a3a264,SiH,,SiH,4095.7477,0.4964,1,-1.214,VALD3,,linelist(VALD3),single_source,,,-1.214,False,False,True,,,,,False,VALD3,False
gf_118757,pk_a1f327a4ffb6,SiH,,SiH,4095.9915,0.4568,1,-1.231,VALD3,,linelist(VALD3),single_source,,,-1.231,False,False,True,,,,,False,VALD3,False
gf_118758,pk_bea45cc836ff,SiH,,SiH,4096.0237,0.3815,1,-1.269,VALD3,,linelist(VALD3),single_source,,,-1.269,False,False,True,,,,,False,VALD3,False
gf_118759,pk_3c5dddc7b145,SiH,,SiH,4096.0459,0.4185,1,-1.25,VALD3,,linelist(VALD3),single_source,,,-1.25,False,False,True,,,,,False,VALD3,False
gf_118760,pk_e80806f8776d,SiH,,SiH,4096.1424,0.5377,1,-1.197,VALD3,,linelist(VALD3),single_source,,,-1.197,False,False,True,,,,,False,VALD3,False
gf_118761,pk_6772def95a75,SiH,,SiH,4096.1748,0.4967,1,-1.214,VALD3,,linelist(VALD3),single_source,,,-1.214,False,False,True,,,,,False,VALD3,False
gf_118762,pk_fa1d797cc9d8,SiH,,SiH,4096.3178,0.3817,1,-1.269,VALD3,,linelist(VALD3),single_source,,,-1.269,False,False,True,,,,,False,VALD3,False
gf_118763,pk_ba85a5b5bff8,SiH,,SiH,4096.536,0.3463,1,-1.29,VALD3,,linelist(VALD3),single_source,,,-1.29,False,False,True,,,,,False,VALD3,False
gf_118764,pk_a05187193f4e,SiH,,SiH,4096.6167,0.5381,1,-1.197,VALD3,,linelist(VALD3),single_source,,,-1.197,False,False,True,,,,,False,VALD3,False
gf_118765,pk_13112fa38b0d,SiH,,SiH,4096.789,0.3465,1,-1.29,VALD3,,linelist(VALD3),single_source,,,-1.29,False,False,True,,,,,False,VALD3,False
gf_118766,pk_e2123f801f46,SiH,,SiH,4097.228,0.3128,1,-1.311,VALD3,,linelist(VALD3),single_source,,,-1.311,False,False,True,,,,,False,VALD3,False
gf_118767,pk_4c37dd7e85f6,SiH,,SiH,4097.4418,0.313,1,-1.311,VALD3,,linelist(VALD3),single_source,,,-1.311,False,False,True,,,,,False,VALD3,False
gf_118768,pk_ed8036f7fee6,SiH,,SiH,4097.6024,0.3128,1,-2.286,VALD3,,linelist(VALD3),single_source,,,-2.286,False,False,True,,,,,False,VALD3,False
gf_118769,pk_a54e48f5f08f,SiH,,SiH,4098.0838,0.2809,1,-1.334,VALD3,,linelist(VALD3),single_source,,,-1.334,False,False,True,,,,,False,VALD3,False
gf_118770,pk_d13ed7d3cbf9,SiH,,SiH,4098.2604,0.281,1,-1.334,VALD3,,linelist(VALD3),single_source,,,-1.334,False,False,True,,,,,False,VALD3,False
gf_118771,pk_b512d221ca05,SiH,,SiH,4098.4529,0.2809,1,-2.265,VALD3,,linelist(VALD3),single_source,,,-2.265,False,False,True,,,,,False,VALD3,False
gf_118772,pk_901e9d03fac0,SiH,,SiH,4098.6295,0.281,1,-2.265,VALD3,,linelist(VALD3),single_source,,,-2.265,False,False,True,,,,,False,VALD3,False
gf_118773,pk_2b0c19d8c3f5,SiH,,SiH,4099.0873,0.2506,1,-1.358,VALD3,,linelist(VALD3),single_source,,,-1.358,False,False,True,,,,,False,VALD3,False
gf_118774,pk_9fdb53e76bec,SiH,,SiH,4099.2287,0.2507,1,-1.358,VALD3,,linelist(VALD3),single_source,,,-1.358,False,False,True,,,,,False,VALD3,False
gf_118775,pk_6a8072f6ea51,SiH,,SiH,4099.4516,0.2506,1,-2.244,VALD3,,linelist(VALD3),single_source,,,-2.244,False,False,True,,,,,False,VALD3,False
gf_118776,pk_2e13325f8938,SiH,,SiH,4099.5929,0.2507,1,-2.244,VALD3,,linelist(VALD3),single_source,,,-2.244,False,False,True,,,,,False,VALD3,False
gf_118777,pk_d511c89822d2,SiH,,SiH,4100.2238,0.222,1,-1.384,VALD3,,linelist(VALD3),single_source,,,-1.384,False,False,True,,,,,False,VALD3,False
gf_118778,pk_ce8d4f1be95e,SiH,,SiH,4100.2356,0.4596,1,-1.243,VALD3,,linelist(VALD3),single_source,,,-1.243,False,False,True,,,,,False,VALD3,False
gf_118779,pk_80bf9d54236b,SiH,,SiH,4100.2383,0.4994,1,-1.225,VALD3,,linelist(VALD3),single_source,,,-1.225,False,False,True,,,,,False,VALD3,False
gf_118780,pk_3b5e2345f4a9,SiH,,SiH,4100.3323,0.2221,1,-1.384,VALD3,,linelist(VALD3),single_source,,,-1.384,False,False,True,,,,,False,VALD3,False
gf_118781,pk_d72bdb073f0b,SiH,,SiH,4100.4828,0.4215,1,-1.262,VALD3,,linelist(VALD3),single_source,,,-1.262,False,False,True,,,,,False,VALD3,False
gf_118782,pk_d859cb55fe8f,SiH,,SiH,4100.5106,0.5406,1,-1.208,VALD3,,linelist(VALD3),single_source,,,-1.208,False,False,True,,,,,False,VALD3,False
gf_118783,pk_dca1ae266469,SiH,,SiH,4100.5837,0.222,1,-2.222,VALD3,,linelist(VALD3),single_source,,,-2.222,False,False,True,,,,,False,VALD3,False
gf_118784,pk_726e3ff311a9,SiH,,SiH,4100.6922,0.2221,1,-2.222,VALD3,,linelist(VALD3),single_source,,,-2.222,False,False,True,,,,,False,VALD3,False
gf_118785,pk_6cdb8632f733,SiH,,SiH,4100.9035,0.4601,1,-1.243,VALD3,,linelist(VALD3),single_source,,,-1.243,False,False,True,,,,,False,VALD3,False
gf_118786,pk_72ef4b14e027,SiH,,SiH,4100.9614,0.3849,1,-1.282,VALD3,,linelist(VALD3),single_source,,,-1.282,False,False,True,,,,,False,VALD3,False
gf_118787,pk_db1c47310493,SiH,,SiH,4100.9617,0.4999,1,-1.225,VALD3,,linelist(VALD3),single_source,,,-1.225,False,False,True,,,,,False,VALD3,False
gf_118788,pk_a279f52de337,SiH,,SiH,4101.0737,0.5834,1,-1.191,VALD3,,linelist(VALD3),single_source,,,-1.191,False,False,True,,,,,False,VALD3,False
gf_118789,pk_02bd0c4d08f6,SiH,,SiH,4101.0961,0.4219,1,-1.262,VALD3,,linelist(VALD3),single_source,,,-1.262,False,False,True,,,,,False,VALD3,False
gf_118790,pk_b240de055def,SiH,,SiH,4101.2906,0.5412,1,-1.208,VALD3,,linelist(VALD3),single_source,,,-1.208,False,False,True,,,,,False,VALD3,False
gf_118791,pk_d54833f564a9,SiH,,SiH,4101.518,0.1951,1,-1.11,VALD3,,linelist(VALD3),single_source,,,-1.11,False,False,True,,,,,False,VALD3,False
gf_118792,pk_68cf3c55c57c,SiH,,SiH,4101.5216,0.3853,1,-1.282,VALD3,,linelist(VALD3),single_source,,,-1.282,False,False,True,,,,,False,VALD3,False
gf_118793,pk_2285b76cdc62,SiH,,SiH,4101.6553,0.3498,1,-1.303,VALD3,,linelist(VALD3),single_source,,,-1.303,False,False,True,,,,,False,VALD3,False
gf_118794,pk_424eb6208588,SiH,,SiH,4101.874,0.1951,1,-1.9,VALD3,,linelist(VALD3),single_source,,,-1.9,False,False,True,,,,,False,VALD3,False
gf_118795,pk_39171623be55,SiH,,SiH,4101.9114,0.584,1,-1.191,VALD3,,linelist(VALD3),single_source,,,-1.191,False,False,True,,,,,False,VALD3,False
gf_118796,pk_2ce83176e3e5,SiH,,SiH,4102.1637,0.3502,1,-1.303,VALD3,,linelist(VALD3),single_source,,,-1.303,False,False,True,,,,,False,VALD3,False
gf_118797,pk_236628a1fede,SiH,,SiH,4102.5489,0.3164,1,-1.325,VALD3,,linelist(VALD3),single_source,,,-1.325,False,False,True,,,,,False,VALD3,False
gf_118798,pk_8b62c1f2733c,SiH,,SiH,4102.8642,0.1699,1,-1.14,VALD3,,linelist(VALD3),single_source,,,-1.14,False,False,True,,,,,False,VALD3,False
gf_118799,pk_8512b50230d9,SiH,,SiH,4103.0071,0.3168,1,-1.325,VALD3,,linelist(VALD3),single_source,,,-1.325,False,False,True,,,,,False,VALD3,False
gf_118800,pk_e1a846f5452a,SiH,,SiH,4103.217,0.1699,1,-1.878,VALD3,,linelist(VALD3),single_source,,,-1.878,False,False,True,,,,,False,VALD3,False
gf_118801,pk_83069d229a7c,SiH,,SiH,4103.2246,0.0208,1,-1.92,VALD3,,linelist(VALD3),single_source,,,-1.92,False,False,True,,,,,False,VALD3,False
gf_118802,pk_6b54a827a6c6,SiH,,SiH,4103.6285,0.2847,1,-1.348,VALD3,,linelist(VALD3),single_source,,,-1.348,False,False,True,,,,,False,VALD3,False
gf_118803,pk_6ea33f9cda23,SiH,,SiH,4104.0382,0.285,1,-1.348,VALD3,,linelist(VALD3),single_source,,,-1.348,False,False,True,,,,,False,VALD3,False
gf_118804,pk_ba9c0aafced4,SiH,,SiH,4104.3031,0.1463,1,-1.172,VALD3,,linelist(VALD3),single_source,,,-1.172,False,False,True,,,,,False,VALD3,False
gf_118805,pk_0c13edfed94d,SiH,,SiH,4104.654,0.1463,1,-1.856,VALD3,,linelist(VALD3),single_source,,,-1.856,False,False,True,,,,,False,VALD3,False
gf_118806,pk_ea7f2c23ca1f,SiH,,SiH,4104.882,0.2546,1,-1.373,VALD3,,linelist(VALD3),single_source,,,-1.373,False,False,True,,,,,False,VALD3,False
gf_118807,pk_1f70405e6f29,SiH,,SiH,4105.2451,0.2549,1,-1.373,VALD3,,linelist(VALD3),single_source,,,-1.373,False,False,True,,,,,False,VALD3,False
gf_118808,pk_316bd25e12b8,SiH,,SiH,4105.8216,0.1245,1,-1.207,VALD3,,linelist(VALD3),single_source,,,-1.207,False,False,True,,,,,False,VALD3,False
gf_118809,pk_6e199b1b9483,SiH,,SiH,4106.1722,0.1245,1,-1.835,VALD3,,linelist(VALD3),single_source,,,-1.835,False,False,True,,,,,False,VALD3,False
gf_118810,pk_41c0ade56917,SiH,,SiH,4106.2985,0.2262,1,-1.399,VALD3,,linelist(VALD3),single_source,,,-1.399,False,False,True,,,,,False,VALD3,False
gf_118811,pk_c19cd0adba29,SiH,,SiH,4106.617,0.2264,1,-1.399,VALD3,,linelist(VALD3),single_source,,,-1.399,False,False,True,,,,,False,VALD3,False
gf_118812,pk_b40cfddb74f9,SiH,,SiH,4107.3078,0.013,1,-1.892,VALD3,,linelist(VALD3),single_source,,,-1.892,False,False,True,,,,,False,VALD3,False
gf_118813,pk_75087c5e60f1,SiH,,SiH,4107.4064,0.1045,1,-1.246,VALD3,,linelist(VALD3),single_source,,,-1.246,False,False,True,,,,,False,VALD3,False
gf_118814,pk_1a77215825f3,SiH,,SiH,4107.7584,0.1045,1,-1.813,VALD3,,linelist(VALD3),single_source,,,-1.813,False,False,True,,,,,False,VALD3,False
gf_118815,pk_1d4ac3cb6c11,SiH,,SiH,4107.8682,0.1995,1,-1.427,VALD3,,linelist(VALD3),single_source,,,-1.427,False,False,True,,,,,False,VALD3,False
gf_118816,pk_e940b4167055,SiH,,SiH,4108.1444,0.1997,1,-1.427,VALD3,,linelist(VALD3),single_source,,,-1.427,False,False,True,,,,,False,VALD3,False
gf_118817,pk_5bd3c662a195,SiH,,SiH,4109.0436,0.0861,1,-1.289,VALD3,,linelist(VALD3),single_source,,,-1.289,False,False,True,,,,,False,VALD3,False
gf_118818,pk_840503ea0a75,SiH,,SiH,4109.3999,0.0861,1,-1.793,VALD3,,linelist(VALD3),single_source,,,-1.793,False,False,True,,,,,False,VALD3,False
gf_118819,pk_70b70493765c,SiH,,SiH,4109.5834,0.1746,1,-1.458,VALD3,,linelist(VALD3),single_source,,,-1.458,False,False,True,,,,,False,VALD3,False
gf_118820,pk_2698d7a78435,SiH,,SiH,4109.8196,0.1747,1,-1.458,VALD3,,linelist(VALD3),single_source,,,-1.458,False,False,True,,,,,False,VALD3,False
gf_118821,pk_94438fdde1ed,SiH,,SiH,4110.7194,0.0696,1,-1.337,VALD3,,linelist(VALD3),single_source,,,-1.337,False,False,True,,,,,False,VALD3,False
gf_118822,pk_06a27ede5849,SiH,,SiH,4111.0834,0.0696,1,-1.774,VALD3,,linelist(VALD3),single_source,,,-1.774,False,False,True,,,,,False,VALD3,False
gf_118823,pk_83fdea505dd5,SiH,,SiH,4111.366,0.0069,1,-1.865,VALD3,,linelist(VALD3),single_source,,,-1.865,False,False,True,,,,,False,VALD3,False
gf_118824,pk_87f0026e770e,SiH,,SiH,4111.4376,0.1513,1,-1.491,VALD3,,linelist(VALD3),single_source,,,-1.491,False,False,True,,,,,False,VALD3,False
gf_118825,pk_df5ad18db55c,SiH,,SiH,4111.6362,0.1515,1,-1.491,VALD3,,linelist(VALD3),single_source,,,-1.491,False,False,True,,,,,False,VALD3,False
gf_118826,pk_7fc5798849a9,SiH,,SiH,4112.4186,0.0547,1,-1.392,VALD3,,linelist(VALD3),single_source,,,-1.392,False,False,True,,,,,False,VALD3,False
gf_118827,pk_aae5625cbb4c,SiH,,SiH,4112.7952,0.0547,1,-1.757,VALD3,,linelist(VALD3),single_source,,,-1.757,False,False,True,,,,,False,VALD3,False
gf_118828,pk_e701174603ad,SiH,,SiH,4113.4259,0.1299,1,-1.527,VALD3,,linelist(VALD3),single_source,,,-1.527,False,False,True,,,,,False,VALD3,False
gf_118829,pk_34bba5b97907,SiH,,SiH,4113.5896,0.13,1,-1.527,VALD3,,linelist(VALD3),single_source,,,-1.527,False,False,True,,,,,False,VALD3,False
gf_118830,pk_4bd0517db110,SiH,,SiH,4114.1245,0.0416,1,-1.455,VALD3,,linelist(VALD3),single_source,,,-1.455,False,False,True,,,,,False,VALD3,False
gf_118831,pk_c7fbaff9d07a,SiH,,SiH,4114.5212,0.0416,1,-1.743,VALD3,,linelist(VALD3),single_source,,,-1.743,False,False,True,,,,,False,VALD3,False
gf_118832,pk_433527717c1b,SiH,,SiH,4115.402,0.0026,1,-1.828,VALD3,,linelist(VALD3),single_source,,,-1.828,False,False,True,,,,,False,VALD3,False
gf_118833,pk_d012b2c57b62,SiH,,SiH,4115.5449,0.1102,1,-1.566,VALD3,,linelist(VALD3),single_source,,,-1.566,False,False,True,,,,,False,VALD3,False
gf_118834,pk_037680065a4c,SiH,,SiH,4115.6767,0.1103,1,-1.566,VALD3,,linelist(VALD3),single_source,,,-1.566,False,False,True,,,,,False,VALD3,False
gf_118835,pk_9896031e4ddf,SiH,,SiH,4115.8196,0.0304,1,-1.529,VALD3,,linelist(VALD3),single_source,,,-1.529,False,False,True,,,,,False,VALD3,False
gf_118836,pk_0ef8e5694785,SiH,,SiH,4116.247,0.0304,1,-1.735,VALD3,,linelist(VALD3),single_source,,,-1.735,False,False,True,,,,,False,VALD3,False
gf_118837,pk_af6db836173d,SiH,,SiH,4117.4245,0.013,1,-2.032,VALD3,,linelist(VALD3),single_source,,,-2.032,False,False,True,,,,,False,VALD3,False
gf_118838,pk_c475841eb6a6,SiH,,SiH,4117.4835,0.0208,1,-1.618,VALD3,,linelist(VALD3),single_source,,,-1.618,False,False,True,,,,,False,VALD3,False
gf_118839,pk_dbd0e7d24146,SiH,,SiH,4117.7938,0.0923,1,-1.61,VALD3,,linelist(VALD3),single_source,,,-1.61,False,False,True,,,,,False,VALD3,False
gf_118840,pk_2be406e40289,SiH,,SiH,4117.8967,0.0924,1,-1.61,VALD3,,linelist(VALD3),single_source,,,-1.61,False,False,True,,,,,False,VALD3,False
gf_118841,pk_b11c05c17b33,SiH,,SiH,4117.9591,0.0208,1,-1.734,VALD3,,linelist(VALD3),single_source,,,-1.734,False,False,True,,,,,False,VALD3,False
gf_118842,pk_e09e26370a54,SiH,,SiH,4119.0652,0.013,1,-2.032,VALD3,,linelist(VALD3),single_source,,,-2.032,False,False,True,,,,,False,VALD3,False
gf_118843,pk_50887b385c13,SiH,,SiH,4119.4879,0.0,1,-1.733,VALD3,,linelist(VALD3),single_source,,,-1.733,False,False,True,,,,,False,VALD3,False
gf_118844,pk_9bbfa8a009b0,SiH,,SiH,4119.6475,0.013,1,-1.746,VALD3,,linelist(VALD3),single_source,,,-1.746,False,False,True,,,,,False,VALD3,False
gf_118845,pk_6822fab2f3a5,SiH,,SiH,4120.2123,0.0763,1,-1.359,VALD3,,linelist(VALD3),single_source,,,-1.359,False,False,True,,,,,False,VALD3,False
gf_118846,pk_a3ae7e61ba15,SiH,,SiH,4120.6211,0.0069,1,-1.882,VALD3,,linelist(VALD3),single_source,,,-1.882,False,False,True,,,,,False,VALD3,False
gf_118847,pk_54a8878d4522,SiH,,SiH,4121.3164,0.0069,1,-1.775,VALD3,,linelist(VALD3),single_source,,,-1.775,False,False,True,,,,,False,VALD3,False
gf_118848,pk_22f39f6d00d7,SiH,,SiH,4122.0261,0.0026,1,-2.126,VALD3,,linelist(VALD3),single_source,,,-2.126,False,False,True,,,,,False,VALD3,False
gf_118849,pk_5224631b19f8,SiH,,SiH,4122.7156,0.062,1,-1.415,VALD3,,linelist(VALD3),single_source,,,-1.415,False,False,True,,,,,False,VALD3,False
gf_118850,pk_98c15647668d,SiH,,SiH,4123.0373,0.0026,1,-1.834,VALD3,,linelist(VALD3),single_source,,,-1.834,False,False,True,,,,,False,VALD3,False
gf_118851,pk_8abe66b2d6b2,SiH,,SiH,4125.362,0.0496,1,-1.48,VALD3,,linelist(VALD3),single_source,,,-1.48,False,False,True,,,,,False,VALD3,False
gf_118852,pk_df9282a881db,SiH,,SiH,4128.0692,0.0208,1,-1.885,VALD3,,linelist(VALD3),single_source,,,-1.885,False,False,True,,,,,False,VALD3,False
gf_118853,pk_56a7a7f3522a,SiH,,SiH,4128.1606,0.039,1,-1.557,VALD3,,linelist(VALD3),single_source,,,-1.557,False,False,True,,,,,False,VALD3,False
gf_118854,pk_6c300de17683,SiH,,SiH,4128.9401,0.013,1,-1.77,VALD3,,linelist(VALD3),single_source,,,-1.77,False,False,True,,,,,False,VALD3,False
gf_118855,pk_93ef3abe3ca3,SiH,,SiH,4129.8368,0.0208,1,-1.885,VALD3,,linelist(VALD3),single_source,,,-1.885,False,False,True,,,,,False,VALD3,False
gf_118856,pk_a5801f164aa3,SiH,,SiH,4130.363,0.0208,1,-2.208,VALD3,,linelist(VALD3),single_source,,,-2.208,False,False,True,,,,,False,VALD3,False
gf_118857,pk_d0d7ca2b5329,SiH,,SiH,4130.5967,0.0304,1,-1.449,VALD3,,linelist(VALD3),single_source,,,-1.449,False,False,True,,,,,False,VALD3,False
gf_118858,pk_3bb10ba5bfbd,SiH,,SiH,4131.1141,0.0304,1,-1.535,VALD3,,linelist(VALD3),single_source,,,-1.535,False,False,True,,,,,False,VALD3,False
gf_118859,pk_0cba967a253c,SiH,,SiH,4131.3378,0.0416,1,-1.344,VALD3,,linelist(VALD3),single_source,,,-1.344,False,False,True,,,,,False,VALD3,False
gf_118860,pk_04349d66f8fc,SiH,,SiH,4131.7684,0.0416,1,-2.143,VALD3,,linelist(VALD3),single_source,,,-2.143,False,False,True,,,,,False,VALD3,False
gf_118861,pk_c6d144532cf3,SiH,,SiH,4132.0496,0.0547,1,-1.258,VALD3,,linelist(VALD3),single_source,,,-1.258,False,False,True,,,,,False,VALD3,False
gf_118862,pk_18ff25bc7fa3,SiH,,SiH,4132.4498,0.0547,1,-2.134,VALD3,,linelist(VALD3),single_source,,,-2.134,False,False,True,,,,,False,VALD3,False
gf_118863,pk_beda2f9c227a,SiH,,SiH,4132.7487,0.0696,1,-1.186,VALD3,,linelist(VALD3),single_source,,,-1.186,False,False,True,,,,,False,VALD3,False
gf_118864,pk_7e2ea78a1532,SiH,,SiH,4133.129,0.0696,1,-2.134,VALD3,,linelist(VALD3),single_source,,,-2.134,False,False,True,,,,,False,VALD3,False
gf_118865,pk_f656030c75bf,SiH,,SiH,4133.4498,0.0861,1,-1.123,VALD3,,linelist(VALD3),single_source,,,-1.123,False,False,True,,,,,False,VALD3,False
gf_118866,pk_8b9ade2420cd,SiH,,SiH,4133.8178,0.0861,1,-2.139,VALD3,,linelist(VALD3),single_source,,,-2.139,False,False,True,,,,,False,VALD3,False
gf_118867,pk_5017f43b0174,SiH,,SiH,4134.1667,0.1045,1,-1.069,VALD3,,linelist(VALD3),single_source,,,-1.069,False,False,True,,,,,False,VALD3,False
gf_118868,pk_99e934fec1ea,SiH,,SiH,4134.2776,0.0236,1,-1.775,VALD3,,linelist(VALD3),single_source,,,-1.775,False,False,True,,,,,False,VALD3,False
gf_118869,pk_b5329ad76a34,SiH,,SiH,4134.9118,0.1245,1,-1.021,VALD3,,linelist(VALD3),single_source,,,-1.021,False,False,True,,,,,False,VALD3,False
gf_118870,pk_ad6eb8b3208c,SiH,,SiH,4135.6966,0.1463,1,-0.977,VALD3,,linelist(VALD3),single_source,,,-0.977,False,False,True,,,,,False,VALD3,False
gf_118871,pk_c83255b24225,SiH,,SiH,4136.5332,0.1699,1,-0.938,VALD3,,linelist(VALD3),single_source,,,-0.938,False,False,True,,,,,False,VALD3,False
gf_118872,pk_58972007da18,SiH,,SiH,4137.4326,0.1951,1,-0.902,VALD3,,linelist(VALD3),single_source,,,-0.902,False,False,True,,,,,False,VALD3,False
gf_118873,pk_38dc9c136d36,SiH,,SiH,4137.6496,0.0188,1,-1.974,VALD3,,linelist(VALD3),single_source,,,-1.974,False,False,True,,,,,False,VALD3,False
gf_118874,pk_e174b2b5cb55,SiH,,SiH,4138.3514,0.222,1,-1.17,VALD3,,linelist(VALD3),single_source,,,-1.17,False,False,True,,,,,False,VALD3,False
gf_118875,pk_3d243f63b0f8,SiH,,SiH,4138.4619,0.2221,1,-1.17,VALD3,,linelist(VALD3),single_source,,,-1.17,False,False,True,,,,,False,VALD3,False
gf_118876,pk_daedabdd26d9,SiH,,SiH,4139.3952,0.2506,1,-1.139,VALD3,,linelist(VALD3),single_source,,,-1.139,False,False,True,,,,,False,VALD3,False
gf_118877,pk_d586f46238cf,SiH,,SiH,4139.5393,0.2507,1,-1.139,VALD3,,linelist(VALD3),single_source,,,-1.139,False,False,True,,,,,False,VALD3,False
gf_118878,pk_f388fd59db99,SiH,,SiH,4140.5368,0.2809,1,-1.111,VALD3,,linelist(VALD3),single_source,,,-1.111,False,False,True,,,,,False,VALD3,False
gf_118879,pk_d311a5cd265b,SiH,,SiH,4140.7171,0.281,1,-1.111,VALD3,,linelist(VALD3),single_source,,,-1.111,False,False,True,,,,,False,VALD3,False
gf_118880,pk_99dc33cc3563,SiH,,SiH,4141.3306,0.0304,1,-1.8279,VALD3,,linelist(VALD3),single_source,,,-1.8279,False,False,True,,,,,False,VALD3,False
gf_118881,pk_5e681703ec3d,SiH,,SiH,4141.7896,0.3128,1,-1.084,VALD3,,linelist(VALD3),single_source,,,-1.084,False,False,True,,,,,False,VALD3,False
gf_118882,pk_c0b9791145da,SiH,,SiH,4141.9423,0.0923,1,-2.167,VALD3,,linelist(VALD3),single_source,,,-2.167,False,False,True,,,,,False,VALD3,False
gf_118883,pk_53d7396bc0e9,SiH,,SiH,4141.9742,0.0763,1,-1.833,VALD3,,linelist(VALD3),single_source,,,-1.833,False,False,True,,,,,False,VALD3,False
gf_118884,pk_0d323c0762bf,SiH,,SiH,4142.0081,0.313,1,-1.084,VALD3,,linelist(VALD3),single_source,,,-1.084,False,False,True,,,,,False,VALD3,False
gf_118885,pk_f9fde15a94cd,SiH,,SiH,4142.0537,0.1102,1,-2.198,VALD3,,linelist(VALD3),single_source,,,-2.198,False,False,True,,,,,False,VALD3,False
gf_118886,pk_81ccff8c3488,SiH,,SiH,4142.0632,0.062,1,-1.799,VALD3,,linelist(VALD3),single_source,,,-1.799,False,False,True,,,,,False,VALD3,False
gf_118887,pk_2efcfe1bafbf,SiH,,SiH,4142.1872,0.1103,1,-2.198,VALD3,,linelist(VALD3),single_source,,,-2.198,False,False,True,,,,,False,VALD3,False
gf_118888,pk_36985aa628c5,SiH,,SiH,4142.2675,0.1299,1,-2.229,VALD3,,linelist(VALD3),single_source,,,-2.229,False,False,True,,,,,False,VALD3,False
gf_118889,pk_5cf8d7cecc32,SiH,,SiH,4142.2675,0.0496,1,-1.765,VALD3,,linelist(VALD3),single_source,,,-1.765,False,False,True,,,,,False,VALD3,False
gf_118890,pk_55f8acbbda71,SiH,,SiH,4142.3118,0.0923,1,-1.492,VALD3,,linelist(VALD3),single_source,,,-1.492,False,False,True,,,,,False,VALD3,False
gf_118891,pk_8897ffd111ad,SiH,,SiH,4142.3562,0.0763,1,-1.266,VALD3,,linelist(VALD3),single_source,,,-1.266,False,False,True,,,,,False,VALD3,False
