ion,band,instrument,holding,selector,wavelength_air_A,synth_band,in_registered_telluric_band,telluric_band,telluric_band_span,production_fate,production_reason,lift_provenance,raw_sibling,flux_state,flux_basis,absorption_available_in_raw,band_evidence_state,max_abs_diff
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4946.387,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.197944,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4950.105,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.154432,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4966.088,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.278546,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4973.102,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.177357,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,4985.253,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.276271,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5001.863,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.270462,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5002.792,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.193863,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5005.712,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.311794,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5014.942,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.241863,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5022.235,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.227583,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5028.126,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.1939,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5039.251,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.226856,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5048.436,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.194286,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5098.573,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.316003,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5110.358,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.265681,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5133.688,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.301534,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5139.251,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.481199,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5171.672,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.41525,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5208.594,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.495209,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5215.18,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.249502,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5217.389,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.206499,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5226.861,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.486892,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5242.491,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.155692,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5253.462,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.147572,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5263.306,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.244748,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5273.163,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.343189,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5283.621,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.346101,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5302.3,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.267878,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5324.179,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.422885,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5339.929,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.284742,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5353.374,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.185904,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5393.167,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.266778,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5455.454,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.459059,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5476.564,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.34873,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5569.618,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.282018,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5572.842,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.391365,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5586.756,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.381313,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5602.945,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.37983,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5615.644,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.442462,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5624.542,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.249229,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5658.816,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.356898,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5662.516,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.177153,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,5709.378,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.319644,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,6246.318,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.215001,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,6301.5,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.217969,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,6400.0,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.337527,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,DEEPGRADED,6411.648,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.232914,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4289.08,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.444356,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4372.982,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.297988,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4488.906,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.239983,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4495.391,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.135731,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4531.636,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.140434,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4554.451,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.1118,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4565.662,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.326002,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4574.216,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.091791,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4611.184,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.283244,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4708.968,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.254017,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4720.962,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.105394,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4726.137,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.067969,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4741.069,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.127952,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4787.827,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.08527,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4807.708,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.122218,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4860.978,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.612869,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4875.877,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.146568,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4896.439,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.095948,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4905.133,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.081276,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4907.732,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.16134,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4911.529,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.158112,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4911.779,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.202691,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4933.873,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.371747,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,4934.084,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.388427,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5023.498,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.103635,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5099.077,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.258501,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5129.631,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.187673,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5285.127,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.063825,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5288.525,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.112722,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5373.709,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.119011,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5379.574,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.110795,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5403.822,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.255961,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5473.9,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.159177,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5481.438,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.216643,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5483.099,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.147491,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5493.499,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.112103,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5532.747,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.103558,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5538.516,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.074165,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5554.894,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.174749,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5563.6,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.177899,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5573.102,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.311073,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5602.767,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.373283,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5618.632,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.096465,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5638.262,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.141601,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5658.532,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.341946,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5705.992,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.177711,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5712.131,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.211102,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5717.833,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.1317,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5753.122,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.164719,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5775.081,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.121208,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,5784.658,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.089077,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6003.011,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.154614,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6008.556,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.163735,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6056.005,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.133884,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6141.731,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.212256,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6232.64,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.152567,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6315.811,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.080058,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6336.823,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.197234,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6408.017,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.18162,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6627.544,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.052043,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6663.231,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.185074,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6705.101,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.084841,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6725.356,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.033032,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6841.339,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.133834,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6843.655,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.109593,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6855.161,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.136165,,0.0
I,VIS,kpno_solar_atlas,solar_kpno_molecfit_corrected,GRADED,6858.148,VIS,False,,,KEPT,,,solar_kpno,VERIFIED-RAW,DIRECT-COMPARISON vs raw sibling at this line,0.09415,,0.0
I,near-UV,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,3067.244,near-UV,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
I,near-UV,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,3083.741,near-UV,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
I,near-UV,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,3099.894,near-UV,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
I,near-UV,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,3100.665,near-UV,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
I,near-UV,kpno_solar_atlas,solar_kpno_kurucz2005_corrected,DEEPGRADED,3125.651,near-UV,False,,,KEPT,,,,NO-TELLURIC-BAND-DECLARED,no raw sibling and no declared telluric band reaches this line — not a claim that no telluric is present (RYA-833),,,
