key_z,ion,element_raw,wavelength_air_A,excitation_potential_eV,gf_linelist_vald,reference_code,hfs_n_components,nist_log_gf,nist_grade,nist_acc_pct,nist_ref_tp,nist_ref_line,nist_wavelength_A,nist_ei_eV,n_nist_candidates,adjudicated,delta_nist_minus_vald
24,1,Cr 1,3747.347,3.9796,-1.934,VALD3,1,,,,,,,,0,False,
65,2,Tb 2,3747.3798974485503,0.4010777777777778,0.12994715646067137,VALD3,9,,,,,,,,0,False,
68,1,Er 1,3747.43,0.8898,0.63,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3747.4709999999995,4.4105,-2.262,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3747.472,3.9286,-3.621,VALD3,1,,,,,,,,0,False,
72,2,Hf 2,3747.49,1.8702,-1.18,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3747.512,3.9433,-2.515,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3747.539,1.1409,-0.526,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3747.5523333793776,0.1042,-0.9097474913154477,VALD3,4,,,,,,,,0,False,
62,2,Sm 2,3747.62,0.2775,-0.78,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3747.73,3.9433,-3.905,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3747.7499999999995,2.103,-1.138,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3747.82,0.1027,-0.81,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3747.925,0.893,-1.45,VALD3,1,,,,,,,,0,False,
23,1,V 1,3747.968625548239,1.8695,-1.0969960460336416,VALD3,4,,,,,,,,0,False,
23,1,V 1,3747.985,1.9307,-0.316,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3748.003,2.5977,-0.55,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3748.018,4.3446,-1.228,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3748.055,0.7215,-0.35,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3748.0822616231158,3.567905555555556,-2.4398878507483914,VALD3,18,,,,,,,,0,False,
22,1,Ti 1,3748.089,2.1344,-0.233,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3748.154,2.9151,-1.704,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3748.205991169574,3.3965,-1.3450952112845427,VALD3,2,,,,,,,,0,False,
45,1,Rh 1,3748.207,1.2787,-0.19999999999999998,VALD3,1,,,,,,,,0,False,
39,2,Y 2,3748.2419999999997,3.9735,0.97,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3748.262,0.1101,-1.016,VALD3,1,-1.0163737128754655,A,3.0,T3547,L11631,3748.2619,0.11011433,1,True,-0.0003737128754655039
26,1,Fe 1,3748.285,3.332,-1.736,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3748.321,4.3537,-2.441,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3748.3490000000006,2.5213,-1.372,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3748.41,3.5561,-2.219,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3748.487,4.7318,-1.545,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3748.4959999999996,3.5732,-1.455,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3748.514,5.3379,-0.20199999999999996,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3748.526,3.8474,-2.41,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3748.552,1.0944,-0.59,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3748.6049999999996,2.5443,-0.83,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3748.63,0.2484,-1.49,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3748.669,2.7056,-2.505,VALD3,1,,,,,,,,0,False,
92,2,U 2,3748.676,0.7087,-0.096,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3748.677,0.6364,-1.81,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3748.749,3.0106,-2.761,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3748.799,5.4368,-2.13,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3748.877,1.4064,-0.281,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3748.894,4.7563,-2.971,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3748.899,2.7058,-3.057,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3748.906,2.6924,-2.383,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3748.965,2.9398,-0.46499999999999997,VALD3,1,-0.4648325148850557,B,10.0,T5720,L11631,3748.9643,2.93984587,1,True,0.00016748511494424356
60,2,Nd 2,3748.99,0.0636,-1.61,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3748.9947400573383,2.5446,-0.01759898411729405,VALD3,2,,,,,,,,0,False,
28,1,Ni 1,3749.0441943174424,0.0,-3.331889914763127,VALD3,5,,,,,,,,0,False,
20,1,Ca 1,3749.045,2.523,-4.108,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3749.11,0.4714,-0.71,VALD3,1,,,,,,,,0,False,
23,2,V 2,3749.1639999999998,2.4908,-2.733,VALD3,1,,,,,,,,0,False,
23,1,V 1,3749.2600836554075,1.3763,-2.427136121831667,VALD3,21,,,,,,,,0,False,
39,2,Y 2,3749.28,4.0026,-0.592,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3749.3502894838757,2.94082,-2.0389563523620886,VALD3,10,,,,,,,,0,False,
58,2,Ce 2,3749.3659999999995,1.3545,-1.36,VALD3,1,,,,,,,,0,False,
23,1,V 1,3749.371,1.0806,-1.19,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3749.485,0.9146,0.161,VALD3,1,0.1610683854711746,A,3.0,T3548,L11631,3749.4851,0.91460217,1,True,6.838547117460347e-05
27,1,Co 1,3749.8507517366047,1.9557,-2.8179436186674676,VALD3,12,,,,,,,,0,False,
39,1,Y 1,3749.889,2.0378,-0.19699999999999995,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3749.908,0.1823,-0.8700000000000001,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3749.9302177784057,2.0421,-0.7350383066154906,VALD3,6,,,,,,,,0,False,
58,2,Ce 2,3749.958,0.5593,-1.81,VALD3,1,,,,,,,,0,False,
21,1,Sc 1,3749.97865461504,2.3378,-0.6960383066154906,VALD3,6,,,,,,,,0,False,
58,2,Ce 2,3750.076,0.823,-0.97,VALD3,1,,,,,,,,0,False,
23,1,V 1,3750.169,1.8933,-1.4,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3750.286,0.6089,-1.51,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3750.2923308519403,2.523,-1.149948495996001,VALD3,2,,,,,,,,0,False,
60,2,Nd 2,3750.3010000000004,1.5201,0.66,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3750.314,1.7788,-0.00299999999999998,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3750.335,3.4195,-2.459,VALD3,1,,,,,,,,0,False,
20,2,Ca 2,3750.353,7.5148,-1.638,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3750.367,4.4349,-2.395,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3750.448,2.1603,-2.624,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3750.454,0.8085,-1.3,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3750.474,5.107,-1.414,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3750.525,5.0108,-1.77,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3750.54,1.6538,0.161,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3750.59,4.7448,-2.479,VALD3,1,,,,,,,,0,False,
23,1,V 1,3750.6330035068636,1.8726047619047619,-1.5069602424776094,VALD3,21,,,,,,,,0,False,
40,2,Zr 2,3750.642,0.5586,-1.45,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3750.645,4.7812,-2.755,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3750.649,1.1945,-1.69,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3750.681,2.6085,-2.497,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3750.73,0.3206,-1.23,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3750.763662046576,2.9408250000000002,-1.419979304661504,VALD3,12,,,,,,,,0,False,
58,2,Ce 2,3750.79,1.0267,-1.75,VALD3,1,,,,,,,,0,False,
23,1,V 1,3750.7946433320026,1.8926000000000003,-1.1308503976289912,VALD3,22,,,,,,,,0,False,
24,1,Cr 1,3750.8509999999997,3.8496,-2.478,VALD3,1,,,,,,,,0,False,
23,2,V 2,3750.8676700092506,1.6790999999999998,-0.4000066313203535,VALD3,19,,,,,,,,0,False,
24,2,Cr 2,3750.998,5.3297,-2.452,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3750.9980000000005,0.4456,-0.86,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3751.0640000000003,3.8835,-2.598,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3751.0880000000006,2.1979,-2.829,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3751.197,3.6353,-1.866,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3751.2099999999996,3.0128,-2.035,VALD3,1,,,,,,,,0,False,
23,2,V 2,3751.218,2.4908,-0.8759999999999999,VALD3,1,,,,,,,,0,False,
23,1,V 1,3751.2690913885176,1.8534999999999995,-2.2290417067971138,VALD3,22,,,,,,,,0,False,
58,2,Ce 2,3751.445,1.2739,-0.030000000000000013,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3751.484,4.5745,-1.934,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3751.56,0.0405,-1.56,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3751.59,0.9718,0.0,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3751.6209999999996,4.7745,-3.23,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3751.62806321667,2.0802125,-1.0618978738325069,VALD3,16,,,,,,,,0,False,
58,2,Ce 2,3751.6589999999997,0.6347,-1.9,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3751.709455409171,3.0088,-3.772999641575863,VALD3,9,,,,,,,,0,False,
25,2,Mn 2,3751.7378532945886,5.417612500000001,-2.092847985318569,VALD3,16,,,,,,,,0,False,
58,2,Ce 2,3751.742,0.3267,-1.56,VALD3,1,,,,,,,,0,False,
23,1,V 1,3751.779,1.0636,-1.36,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3751.782,3.0133,-2.474,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3751.794,2.408,-2.472,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3751.801,0.9254,-0.757,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3751.8210000000004,2.6924,-2.045,VALD3,1,-2.0447934624580584,B,10.0,T5720,L11631,3751.8212,2.69240763,1,True,0.00020653754194155383
26,1,Fe 1,3751.899,3.9841,-2.815,VALD3,1,,,,,,,,0,False,
68,2,Er 2,3751.972,1.6352,-0.593,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3752.0069999999996,4.6881,-3.471,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3752.073,2.4804,-1.549,VALD3,1,,,,,,,,0,False,
23,1,V 1,3752.091,2.2954,-1.592,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3752.1829999999995,0.9327,-1.73,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3752.193312356307,3.5144227272727275,-0.9250417067971137,VALD3,22,,,,,,,,0,False,
58,2,Ce 2,3752.194,1.0129,-1.94,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3752.249,2.7377,-1.766,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3752.309,3.8872,-0.677,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3752.347,0.7037,-0.75,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3752.4143277544854,3.0385,-0.9152854036140174,VALD3,2,,,,,,,,0,False,
25,2,Mn 2,3752.427,5.1087,-2.689,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3752.448,0.4954,-1.35,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3752.5,0.5595,-0.14000000000000004,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3752.524,0.3398,-0.98,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3752.554,4.2465,-1.46,VALD3,1,,,,,,,,0,False,
90,2,Th 2,3752.569,1.1454,-0.20199999999999996,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3752.6799999999994,0.0,-0.8200000000000001,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3752.695,3.8875,-0.43900000000000006,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3752.709,1.0267,-1.94,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3752.713,0.3275,-2.45,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3752.7870440901584,2.8774,-1.3728878507483915,VALD3,18,,,,,,,,0,False,
28,1,Ni 1,3752.83,1.9859,-2.818,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3752.855,0.5359,-1.68,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3752.856,2.8316,-2.563,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3752.858,0.048,0.04999999999999996,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3752.988,3.4302,-1.85,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3753.062,1.0137,-1.72,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3753.092,0.4847,-2.12,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3753.1379999999995,2.4041,-2.505,VALD3,1,-2.505845405981557,B,10.0,T5720,L11631,3753.1375,2.40407444,1,True,-0.0008454059815572457
23,1,V 1,3753.149172786729,1.2181,-2.835887850748392,VALD3,18,,,,,,,,0,False,
41,1,Nb 1,3753.173,0.0862,-1.06,VALD3,1,,,,,,,,0,False,
23,1,V 1,3753.276,1.7112,-1.504,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3753.288,3.1038,-4.808,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3753.317,4.7944,-1.74,VALD3,1,,,,,,,,0,False,
77,1,Ir 1,3753.3230000000003,2.0538,-1.3,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3753.3299999999995,0.2046,-1.59,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3753.332,2.2674,-2.423,VALD3,1,,,,,,,,0,False,
20,1,Ca 1,3753.3364070338007,2.5257,-1.0032312526438538,VALD3,3,,,,,,,,0,False,
66,2,Dy 2,3753.5,0.0,-0.8200000000000001,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3753.537,1.5891,-0.010000000000000005,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3753.61,2.1759,-0.89,VALD3,1,-0.8900841369762067,C,25.0,T5720,L11631,3753.6107,2.17594512,1,True,-8.413697620668348e-05
22,1,Ti 1,3753.633,0.0211,-1.02,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3753.653,4.7605,-3.067,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3753.6919999999996,0.5382,-0.19899999999999998,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3753.765,1.5824,-0.25,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3753.851,3.48,-3.308,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3753.854,0.5874,-1.82,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3753.96,0.8081,-1.71,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3754.001,2.103,-2.652,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3754.102,4.1034,-4.563,VALD3,1,,,,,,,,0,False,
45,1,Rh 1,3754.126,1.7326,-0.15999999999999995,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3754.129,4.0758,-2.523,VALD3,1,,,,,,,,0,False,
23,1,V 1,3754.1460000000006,1.9452,-1.743,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3754.176071738185,3.85295,-0.9887440191325285,VALD3,2,,,,,,,,0,False,
45,1,Rh 1,3754.273,1.7326,0.04999999999999996,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3754.3130000000006,3.9841,-3.16,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3754.3463752769726,2.5417999999999994,-1.2549436186674674,VALD3,12,,,,,,,,0,False,
24,1,Cr 1,3754.41,4.4677,-1.343,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3754.4209999999994,1.4298,-2.765,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3754.4829999999997,0.8085,-1.45,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3754.5,2.998,-1.337,VALD3,1,-1.3366760663717878,C+,18.0,T5720,L11631,3754.4999,2.99804479,1,True,0.00032393362821214744
27,2,Co 2,3754.5639999999994,5.0706,-1.991,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3754.569,3.1049,-1.93,VALD3,1,,,,,,,,0,False,
23,1,V 1,3754.6009999999997,1.7123,-1.932,VALD3,1,,,,,,,,0,False,
16,1,S 1,3754.601,8.0457,-2.531,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3754.653,3.5732,-1.514,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3754.663,0.1039,-0.85,VALD3,1,,,,,,,,0,False,
27,2,Co 2,3754.6791285859604,3.0855200000000003,-1.8160236651435981,VALD3,15,,,,,,,,0,False,
25,2,Mn 2,3754.7719999999995,4.6926,-3.533,VALD3,1,,,,,,,,0,False,
40,1,Zr 1,3754.779,1.779,-0.14000000000000004,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3754.807,1.1694,-0.744,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3754.87,0.1882,-1.37,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3754.893,3.6946,-2.396,VALD3,1,,,,,,,,0,False,
22,1,Ti 1,3754.976,2.1171,-1.265,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3755.085,4.0758,-2.967,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3755.089,1.1386,-0.96,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3755.114,4.1034,-2.421,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3755.127,3.1054,-3.383,VALD3,1,,,,,,,,0,False,
25,2,Mn 2,3755.201,6.8652,-1.234,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3755.237,1.2329,-0.632,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3755.298,4.1544,-3.718,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3755.3000000000006,0.3334,-0.65,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3755.392,3.8437,-1.493,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3755.4180000000006,0.417,-0.84,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3755.4486020111394,2.080216666666667,-2.1408878507483915,VALD3,18,,,,,,,,0,False,
42,2,Mo 2,3755.49,3.1135,-1.0,VALD3,1,,,,,,,,0,False,
39,1,Y 1,3755.535,1.9919,-0.515,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3755.562,1.2512,-0.614,VALD3,1,,,,,,,,0,False,
26,2,Fe 2,3755.568,4.738,-2.445,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3755.5999999999995,0.1823,-0.84,VALD3,1,,,,,,,,0,False,
20,2,Ca 2,3755.672,7.0472,-2.125,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3755.718,0.6964,-0.67,VALD3,1,,,,,,,,0,False,
41,1,Nb 1,3755.763,1.3946,-0.20999999999999996,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3755.789,0.8572,-1.01,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3755.822,2.7079,-1.067,VALD3,1,,,,,,,,0,False,
44,1,Ru 1,3755.929,1.5891,-0.44,VALD3,1,,,,,,,,0,False,
23,1,V 1,3756.031,1.0509,-1.61,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3756.068,2.1759,-2.119,VALD3,1,-2.11747546204512,C+,18.0,T5720,L11631,3756.068,2.17594512,1,True,0.0015245379548800564
58,2,Ce 2,3756.109,0.553,-2.16,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3756.1479999999997,4.5745,-2.056,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3756.3150142548716,2.1366809523809516,-2.612753612484881,VALD3,21,,,,,,,,0,False,
68,2,Er 2,3756.4,1.6538,-0.577,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3756.4,0.4338,-0.77,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3756.452,4.2581,-1.303,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3756.458,2.7403,-4.886,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3756.534,4.9274,-2.283,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3756.5500000000006,0.2775,-1.02,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3756.5829999999996,4.3537,-2.346,VALD3,1,,,,,,,,0,False,
25,1,Mn 1,3756.639,4.2581,-0.52,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3756.813,2.7088,-3.045,VALD3,1,,,,,,,,0,False,
69,2,Tm 2,3756.854,1.0873,-0.56,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3756.869,4.1864,-1.676,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3756.929,0.3589,-2.0,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3756.937,3.5732,-0.25,VALD3,1,-0.2773660774661877,D+,40.0,T2491n,L11631,3756.9371,3.5732189,1,True,-0.027366077466187688
24,2,Cr 2,3756.971,4.7504,-3.206,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3757.025,1.1404,-1.83,VALD3,1,,,,,,,,0,False,
66,1,Dy 1,3757.0509999999995,0.938,0.966,VALD3,1,,,,,,,,0,False,
76,1,Os 1,3757.1199999999994,1.5838,-1.33,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3757.1370000000006,4.6164,-0.24700000000000003,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3757.169,2.5438,-1.04,VALD3,1,,,,,,,,0,False,
24,2,Cr 2,3757.1850000000004,5.3187,-2.472,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3757.21,1.3648,-0.8800000000000001,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3757.3060000000005,3.6576,-1.288,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3757.3379999999997,4.5745,-1.902,VALD3,1,,,,,,,,0,False,
66,2,Dy 2,3757.3700000000003,0.1027,-0.17000000000000004,VALD3,1,,,,,,,,0,False,
65,2,Tb 2,3757.4398928344217,0.4392,-0.4300776440176333,VALD3,9,,,,,,,,0,False,
26,1,Fe 1,3757.454,3.3009,-1.28,VALD3,1,-1.279840696594043,C+,18.0,T5720,L11631,3757.4544,3.30092244,1,True,0.00015930340595704529
22,1,Ti 1,3757.457,2.1535,-2.739,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3757.489,3.8872,-0.625,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3757.491,2.4775,-0.21999999999999995,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3757.53,0.4338,-0.35,VALD3,1,,,,,,,,0,False,
65,2,Tb 2,3757.5800113515306,0.5156333333333333,-0.8500776440176335,VALD3,9,,,,,,,,0,False,
24,1,Cr 1,3757.661,2.5443,-0.25,VALD3,1,,,,,,,,0,False,
22,2,Ti 2,3757.685,1.5658,-0.44,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3757.7369999999996,1.5273,0.11599999999999999,VALD3,1,,,,,,,,0,False,
40,2,Zr 2,3757.767,1.8267,-0.46,VALD3,1,,,,,,,,0,False,
60,2,Nd 2,3757.81,0.4714,-0.51,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3757.8310000000006,3.0111,-2.356,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3757.855,0.3178,-0.84,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3757.867,1.7955,-0.9,VALD3,1,,,,,,,,0,False,
74,1,W 1,3757.919,0.5988,-1.45,VALD3,1,,,,,,,,0,False,
64,1,Gd 1,3757.9460000000004,0.0661,-0.05999999999999996,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3757.9650000000006,3.2671,-2.858,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3758.025,3.3683,-1.478,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3758.025477769658,2.8705166666666666,-2.6790383066154906,VALD3,6,,,,,,,,0,False,
24,1,Cr 1,3758.0459999999994,2.5446,-0.81,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3758.073612357941,3.5144285714285712,-2.082136121831667,VALD3,21,,,,,,,,0,False,
24,1,Cr 1,3758.0969999999998,2.7099,-2.869,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3758.111,3.417,-1.79,VALD3,1,,,,,,,,0,False,
27,1,Co 1,3758.1869480917503,2.0079999999999996,-3.524038306615491,VALD3,6,,,,,,,,0,False,
58,2,Ce 2,3758.204,0.8752,-1.09,VALD3,1,,,,,,,,0,False,
23,2,V 2,3758.209,2.4908,-1.404,VALD3,1,,,,,,,,0,False,
23,2,V 2,3758.218791540455,1.6855200000000004,-3.662023665143598,VALD3,15,,,,,,,,0,False,
26,1,Fe 1,3758.233,0.9582,-0.02699999999999998,VALD3,1,-0.0277971616209355,A,3.0,T3548,L11631,3758.2327,0.95815732,1,True,-0.0007971616209355228
26,1,Fe 1,3758.252,4.1426,-3.227,VALD3,1,,,,,,,,0,False,
23,1,V 1,3758.2949999999996,1.0431,-1.73,VALD3,1,,,,,,,,0,False,
64,2,Gd 2,3758.316,0.4249,-0.41000000000000003,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3758.37,3.6353,-2.701,VALD3,1,,,,,,,,0,False,
20,2,Ca 2,3758.384,7.0496,-1.97,VALD3,1,,,,,,,,0,False,
62,2,Sm 2,3758.46,0.0,-1.271,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3758.517,0.8121,-1.37,VALD3,1,,,,,,,,0,False,
42,1,Mo 1,3758.521,2.4992,-0.635,VALD3,1,,,,,,,,0,False,
23,1,V 1,3758.5423891452942,1.859871428571429,-1.458136121831667,VALD3,21,,,,,,,,0,False,
58,2,Ce 2,3758.614,1.0129,-1.1,VALD3,1,,,,,,,,0,False,
23,2,V 2,3758.616,2.4991,-2.656,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3758.633,4.6177,-1.452,VALD3,1,,,,,,,,0,False,
28,1,Ni 1,3758.634,3.8983,-2.674,VALD3,1,,,,,,,,0,False,
58,2,Ce 2,3758.6900000000005,0.9025,-1.6,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3758.714,0.9414,-3.605,VALD3,1,,,,,,,,0,False,
24,1,Cr 1,3758.721,3.3212,-2.372,VALD3,1,,,,,,,,0,False,
26,1,Fe 1,3758.775,3.9286,-2.266,VALD3,1,,,,,,,,0,False,
23,1,V 1,3758.792559623371,1.8675428571428576,-1.597047063590917,VALD3,21,,,,,,,,0,False,
23,1,V 1,3758.92198612891,1.8926000000000003,-1.450136121831667,VALD3,21,,,,,,,,0,False,
60,2,Nd 2,3758.93,0.7421,0.06999999999999998,VALD3,1,,,,,,,,0,False,
