canon_index,to_tier,log_gf,sigma_dex,loggf_reference,lab_source_tag,nist_grade,gf_source_doi,adjudication_status,delta,from_tier,kept
155466,NIST-C+,-2.348721986001856,0.09691001300805642,NIST-C+ T7461,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.5012780139981441,VALD3,True
157527,NIST-C+,-2.2975694635544746,0.09691001300805642,NIST-C+ T7461,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.1374305364455255,VALD3,True
68073,NIST-C+,-9.412962882256544,0.09691001300805642,NIST-C+ T9588c100,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.06103711774345655,KURUCZ,True
81547,NIST-C+,0.5843312243675308,0.09691001300805642,NIST-C+ T6892c83,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.13066877563246915,KURUCZ,True
166469,NIST-C+,-0.8900841369762067,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
166296,NIST-C+,-2.413975617613024,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68064,NIST-C+,-9.450996737974211,0.09691001300805642,"NIST-C+ T9588,T10588c109",NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.24099673797421062,KURUCZ,True
166228,NIST-C+,-2.173018663088006,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
82091,NIST-C+,-9.277366077466189,0.09691001300805642,"NIST-C+ T9588,T10588c104",NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.240366077466188,KURUCZ,True
68037,NIST-C+,-8.723998010037949,0.09691001300805642,"NIST-C+ T10588,T7504c108",NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.061001989962051084,KURUCZ,True
68015,NIST-C+,-2.4436974992327127,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.05630250076728727,VALD3,True
165375,NIST-C+,-1.7425614331401862,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
146054,NIST-C+,-1.224243962155902,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
145993,NIST-C+,-1.2951633937885962,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
167139,NIST-C+,-2.010995384301463,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
52734,NIST-C+,-1.1850203162392432,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-2.0316239243145517e-05,VALD3,True
167152,NIST-C+,-2.2628073572952627,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
164007,NIST-C+,-1.769295686387431,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
52639,NIST-C+,-1.0604807473813815,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.00048074738138148554,VALD3,True
52617,NIST-C+,-2.1487416512809245,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0002583487190754852,VALD3,True
52563,NIST-C+,-2.2426039712069756,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0003960287930242501,VALD3,True
68386,NIST-C+,-3.5686362358410126,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.04136376415898724,OTHER,True
164351,NIST-C+,-1.9069286936239365,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68377,NIST-C+,-8.385102783966865,0.09691001300805642,NIST-C+ T8961,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.08489721603313605,KURUCZ,True
68366,NIST-C+,-2.259637310505756,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.07036268949424418,OTHER,True
68329,NIST-C+,-3.0757207139381184,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.014279286061881447,OTHER,True
148709,NIST-C+,-1.1012748184105066,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68319,NIST-C+,-2.9208187539523753,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0008187539523754062,OTHER,True
68313,NIST-C+,-2.2518119729938,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.09181197299380006,OTHER,True
148162,NIST-C+,-1.3112243447271552,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
68282,NIST-C+,-2.364516253185088,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.08548374681491211,OTHER,True
52483,NIST-C+,-2.497572880015567,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0015728800155669909,VALD3,True
68275,NIST-C+,-9.045757490560677,0.09691001300805642,"NIST-C+ T9588,T10588c104",NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.08724250943932255,KURUCZ,True
68263,NIST-C+,-2.642065152999546,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.05793484700045415,OTHER,True
52430,NIST-C+,-1.751781438809925,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.00021856119007490626,VALD3,True
52424,NIST-C+,-1.9393021596463884,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0006978403536115341,VALD3,True
68261,NIST-C+,-8.529883646848996,0.09691001300805642,"NIST-C+ T9588,T10588c104",NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.019116353151003906,KURUCZ,True
66939,NIST-C+,-1.9154237220656691,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.11957627793433101,OTHER,True
66775,NIST-C+,-1.679853713888946,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.10314628611105392,OTHER,True
58332,NIST-C+,-2.802719441874381,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0007194418743807773,OTHER,True
55374,NIST-C+,-2.1251124891538877,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0008875108461121606,OTHER,True
55326,NIST-C+,-2.312292720375181,0.09691001300805642,NIST-C+ T6110,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0002927203751812435,OTHER,True
154665,NIST-C+,-1.133712660915805,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
58578,NIST-C+,-1.39040559077478,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0004055907747801957,VALD3,True
158743,NIST-C+,-2.6621415709589056,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
55074,NIST-C+,-2.2498774732166,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.00012252678340018974,OTHER,True
71868,NIST-C+,-4.079876673709276,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.02012332629072322,OTHER,True
58821,NIST-C+,-1.993533957750768,0.09691001300805642,NIST-C+ T4653,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,4.649466042249232,KURUCZ,True
161888,NIST-C+,-0.9374180157718368,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
161990,NIST-C+,-1.2436682326789423,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
59165,NIST-C+,-2.248028425263673,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.15797157473632728,OTHER,True
54744,NIST-C+,-2.3952341152961125,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0002341152961125026,OTHER,True
59303,NIST-C+,-1.5765902722669063,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.001590272266906334,OTHER,True
155294,NIST-C+,-1.2561767783962496,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
72299,NIST-C+,-9.287350298372788,0.09691001300805642,NIST-C+ T8961,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.13664970162721168,KURUCZ,True
59462,NIST-C+,-1.673459331483438,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.001459331483438131,OTHER,True
59565,NIST-C+,-3.429807438904274,0.09691001300805642,NIST-C+ T6110,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.00019256109572607372,VALD3,True
152619,NIST-C+,-2.1855526214775125,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
59792,NIST-C+,-1.3279021420642825,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0009021420642825184,OTHER,True
69914,NIST-C+,-2.0457574905606752,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.17424250943932496,OTHER,True
162244,NIST-C+,-2.4834646261042006,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
60581,NIST-C+,-1.1174754620451195,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0004754620451195013,OTHER,True
58329,NIST-C+,-1.0900697402471693,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0010697402471693263,OTHER,True
159355,NIST-C+,-2.6961562251113453,0.09691001300805642,NIST-C+ T4653,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
55590,NIST-C+,-1.4814860601221125,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0005139398778875037,OTHER,True
57042,NIST-C+,-2.113509274827518,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.10249072517248203,OTHER,True
57177,NIST-C+,-1.73969005420508,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.00030994579492005236,VALD3,True
57365,NIST-C+,-2.195724232870906,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.00027576712909427314,OTHER,True
56813,NIST-C+,-3.136677139879544,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0003228601204559034,OTHER,True
153498,NIST-C+,-1.1463017882238256,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
57779,NIST-C+,-3.036212172654445,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.028212172654444867,OTHER,True
70511,NIST-C+,-1.7746907182741372,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.09530928172586295,OTHER,True
56610,NIST-C+,-2.020451625295905,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0004516252959048117,OTHER,True
153956,NIST-C+,-3.1868862459921012,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-4.440892098500626e-16,NIST-C+,False
160039,NIST-C+,-1.8498578381514417,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-8.881784197001252e-16,NIST-C+,False
154063,NIST-C+,-1.5943122133272225,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
54447,NIST-C+,-1.0400051616715835,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-5.161671583486793e-06,OTHER,True
56452,NIST-C+,-1.1706962271689751,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0003037728310248955,OTHER,True
56389,NIST-C+,-2.313363730737706,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0006362692622938759,OTHER,True
56335,NIST-C+,-2.7619538968712045,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,4.610312879549383e-05,OTHER,True
56323,NIST-C+,-2.3192113884933176,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.001211388493317589,OTHER,True
70315,NIST-C+,-1.8860566476931633,0.09691001300805642,NIST-C+ T7589,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.05394335230683667,OTHER,True
58050,NIST-C+,-1.496890563328631,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.00010943667136920077,OTHER,True
56015,NIST-C+,-2.5659103615821093,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,-0.0009103615821093314,OTHER,True
159454,NIST-C+,-1.558304864359283,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
153109,NIST-C+,-2.166088284928622,0.09691001300805642,NIST-C+ T5720,NIST-C+,C,https://physics.nist.gov/asd,nist_rya945,0.0,NIST-C+,False
